ep,year,unit,channel,target,n_cells,cost,budget_before,released,spent,stopped
0,0,-1,0,-1,0,0.0,900.0,0.0,0.0,1
0,1,-1,0,-1,0,0.0,1800.0,0.0,0.0,1
0,2,-1,0,-1,0,0.0,2700.0,0.0,0.0,1
0,3,-1,0,-1,0,0.0,2700.0,0.0,0.0,1
0,4,-1,0,-1,0,0.0,2700.0,0.0,0.0,1
0,5,451,5,10,16,1280.0,2700.0,0.0,2480.0,1
0,5,495,5,10,15,1200.0,2700.0,0.0,2480.0,1
0,6,489,5,10,13,1040.0,1120.0,0.0,1120.0,1
0,6,703,5,10,1,80.0,1120.0,0.0,1120.0,1
0,7,525,5,10,11,880.0,900.0,0.0,880.0,1
0,8,535,5,10,10,800.0,920.0,0.0,800.0,1
0,9,465,5,10,12,960.0,1020.0,0.0,960.0,1
0,10,458,5,10,12,960.0,960.0,0.0,960.0,1
0,11,555,5,10,10,800.0,900.0,0.0,800.0,1
0,12,441,5,10,12,960.0,1000.0,0.0,960.0,1
0,13,473,5,10,10,800.0,940.0,0.0,800.0,1
0,14,429,5,10,13,1040.0,1040.0,0.0,1040.0,1
1,0,-1,0,-1,0,0.0,900.0,0.0,0.0,1
1,1,-1,0,-1,0,0.0,1800.0,0.0,0.0,1
1,2,-1,0,-1,0,0.0,2700.0,0.0,0.0,1
1,3,-1,0,-1,0,0.0,2700.0,0.0,0.0,1
1,4,-1,0,-1,0,0.0,2700.0,0.0,0.0,1
1,5,451,5,10,16,1280.0,2700.0,0.0,2480.0,1
1,5,495,5,10,15,1200.0,2700.0,0.0,2480.0,1
1,6,489,5,10,13,1040.0,1120.0,0.0,1120.0,1
1,6,703,5,10,1,80.0,1120.0,0.0,1120.0,1
1,7,525,5,10,11,880.0,900.0,0.0,880.0,1
1,8,535,5,10,10,800.0,920.0,0.0,800.0,1
1,9,465,5,10,12,960.0,1020.0,0.0,960.0,1
1,10,458,5,10,12,960.0,960.0,0.0,960.0,1
1,11,555,5,10,10,800.0,900.0,0.0,800.0,1
1,12,441,5,10,12,960.0,1000.0,0.0,960.0,1
1,13,473,5,10,10,800.0,940.0,0.0,800.0,1
1,14,429,5,10,13,1040.0,1040.0,0.0,1040.0,1
2,0,-1,0,-1,0,0.0,900.0,0.0,0.0,1
2,1,-1,0,-1,0,0.0,1800.0,0.0,0.0,1
2,2,-1,0,-1,0,0.0,2700.0,0.0,0.0,1
2,3,-1,0,-1,0,0.0,2700.0,0.0,0.0,1
2,4,-1,0,-1,0,0.0,2700.0,0.0,0.0,1
2,5,451,5,10,16,1280.0,2700.0,0.0,2480.0,1
2,5,495,5,10,15,1200.0,2700.0,0.0,2480.0,1
2,6,489,5,10,13,1040.0,1120.0,0.0,1120.0,1
2,6,703,5,10,1,80.0,1120.0,0.0,1120.0,1
2,7,525,5,10,11,880.0,900.0,0.0,880.0,1
2,8,535,5,10,10,800.0,920.0,0.0,800.0,1
2,9,465,5,10,12,960.0,1020.0,0.0,960.0,1
2,10,458,5,10,12,960.0,960.0,0.0,960.0,1
2,11,555,5,10,10,800.0,900.0,0.0,800.0,1
2,12,441,5,10,12,960.0,1000.0,0.0,960.0,1
2,13,473,5,10,10,800.0,940.0,0.0,800.0,1
2,14,429,5,10,13,1040.0,1040.0,0.0,1040.0,1
3,0,-1,0,-1,0,0.0,900.0,0.0,0.0,1
3,1,-1,0,-1,0,0.0,1800.0,0.0,0.0,1
3,2,-1,0,-1,0,0.0,2700.0,0.0,0.0,1
3,3,-1,0,-1,0,0.0,2700.0,0.0,0.0,1
3,4,-1,0,-1,0,0.0,2700.0,0.0,0.0,1
3,5,451,5,10,16,1280.0,2700.0,0.0,2480.0,1
3,5,495,5,10,15,1200.0,2700.0,0.0,2480.0,1
3,6,489,5,10,13,1040.0,1120.0,0.0,1120.0,1
3,6,703,5,10,1,80.0,1120.0,0.0,1120.0,1
3,7,525,5,10,11,880.0,900.0,0.0,880.0,1
3,8,535,5,10,10,800.0,920.0,0.0,800.0,1
3,9,465,5,10,12,960.0,1020.0,0.0,960.0,1
3,10,458,5,10,12,960.0,960.0,0.0,960.0,1
3,11,555,5,10,10,800.0,900.0,0.0,800.0,1
3,12,441,5,10,12,960.0,1000.0,0.0,960.0,1
3,13,473,5,10,10,800.0,940.0,0.0,800.0,1
3,14,429,5,10,13,1040.0,1040.0,0.0,1040.0,1
4,0,-1,0,-1,0,0.0,900.0,0.0,0.0,1
4,1,-1,0,-1,0,0.0,1800.0,0.0,0.0,1
4,2,-1,0,-1,0,0.0,2700.0,0.0,0.0,1
4,3,-1,0,-1,0,0.0,2700.0,0.0,0.0,1
4,4,-1,0,-1,0,0.0,2700.0,0.0,0.0,1
4,5,451,5,10,16,1280.0,2700.0,0.0,2480.0,1
4,5,495,5,10,15,1200.0,2700.0,0.0,2480.0,1
4,6,489,5,10,13,1040.0,1120.0,0.0,1120.0,1
4,6,703,5,10,1,80.0,1120.0,0.0,1120.0,1
4,7,525,5,10,11,880.0,900.0,0.0,880.0,1
4,8,535,5,10,10,800.0,920.0,0.0,800.0,1
4,9,465,5,10,12,960.0,1020.0,0.0,960.0,1
4,10,458,5,10,12,960.0,960.0,0.0,960.0,1
4,11,555,5,10,10,800.0,900.0,0.0,800.0,1
4,12,441,5,10,12,960.0,1000.0,0.0,960.0,1
4,13,473,5,10,10,800.0,940.0,0.0,800.0,1
4,14,429,5,10,13,1040.0,1040.0,0.0,1040.0,1
