alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.85,3,2668.4777502569827,0.0,-2634.1409486670755,1350.3512521326797,4268.025384766518,903.413897307833,-317.95179533538624,5971218.9813152645,-2177.642965404385,-24512.18360477261,-10.662892217099932,43.0,153.0,0.13333333333333333,0.0,0.9325925925925926
1.0,0,2214.5337477240314,0.0,-1718.040820371781,1124.7229851187337,4594.846220288411,136.35429931727944,-277.80716857789645,5162492.25698564,-1903.0112215826944,-18005.400541087518,-7.339268569514499,30.0,160.0,0.8,0.0,0.997037037037037
0.0,3,-132.17198056202795,1658.177623721518,0.0,-225.33929539981128,1668.8110461718784,225.33929539981128,-2074.3682150648715,4583748.22094279,-1820.4078275647466,-200.05736046431286,-5.218526767146972,19.0,170.0,1.0,0.0,0.9985185185185185
0.3,4,-159.67091499567962,1291.415221255977,0.0,-176.87361644636368,1120.8606265941728,133.58258772867197,-838.7949435255969,3585615.090831333,-1442.9492376027558,-4149.098121333962,-5.062508775915651,20.0,197.0,1.0,0.0,0.9985185185185185
0.85,2,2107.0374058741468,0.0,-864.0642964268734,1065.450121160126,1960.525418520212,-400.77690094109533,-413.1163915657373,4608999.932820186,-1915.8595181717642,-13544.324308533334,-5.304235435321449,23.0,157.0,1.0,0.0,0.9985185185185185
0.85,4,2381.098150868768,0.0,-1654.2845868286047,1206.3294453577525,2960.0657867021678,890.2095484552359,-327.4853024686141,5257566.263122103,-2056.5228298868883,-21789.282485617776,-6.070434295448039,24.0,159.0,0.9333333333333333,0.0,1.0
0.5,2,219.0866741350013,1202.3224081813653,-255.30956652074414,4.772673524328189,2137.7331604792903,-17.165890825269194,-1180.2902814044287,4403743.496706143,-1593.2701351248427,-3439.384679817118,-9.861886349728566,31.0,145.0,0.4,3.0,0.8637037037037038
0.85,0,1839.1558120544294,0.0,-1058.5398193343015,927.7968713215938,1557.330306760882,-102.44802256794567,-319.99039939515905,4011404.740894093,-1617.3173146660313,-15735.876021619202,-5.3819166345205245,22.0,158.0,1.0,0.0,0.9992592592592593
0.7,1,2255.230645881632,0.0,-2012.57511218241,1144.3142725693103,3863.779045829631,1.9118317086615462,-369.75933861264787,5207366.261058148,-1876.9117416035983,-18645.991345076058,-11.242843597035977,40.0,163.0,0.3333333333333333,0.0,0.9962962962962963
0.15,2,-132.17198056202795,1658.177623721518,0.0,-225.33929539981128,1668.8110461718784,225.33929539981128,-2074.3682150648715,4578156.34214844,-1820.4078275647466,-839.0148417941913,-5.023456775500761,21.0,171.0,1.0,0.0,1.0
0.3,2,-152.00475163154684,1303.4067522660594,0.0,-188.1671422785128,1144.4834785977089,147.40499877108223,-1403.0907943290279,3868185.489642523,-1533.2974442599484,-2765.229872499618,-6.397170574724174,31.0,172.0,0.6,0.0,0.9992592592592593
1.0,1,1943.919669044466,0.0,-1034.6983145594807,981.541414406807,1401.7327572775077,-70.20808216523088,-402.20801581751925,4178991.0032140138,-1725.1970154265805,-17663.947722988833,-5.171530151002271,24.0,156.0,0.9333333333333333,0.0,0.9992592592592593
0.15,1,22.56283025484608,1660.0779229192256,-80.93007460297316,-154.1467707568499,2053.2167588895004,161.8969414457393,-1635.1178533724465,4937254.061964889,-1940.0018707761149,-1962.5689391114258,-8.1186832438646,33.0,169.0,0.6666666666666666,0.0,0.997037037037037
