alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.85,2,1251.4771390764008,0.0,-760.0100625386144,633.8976608899335,1644.003373467227,-422.57220221498926,-360.9749607616403,944507.5147260011,-1098.8671339641025,-15098.601951751567,-5.765264267997945,45.0,123.2,0.0,0.0,0.7765925925925926
0.3,2,1135.8318093604605,819.162485397181,0.0,224.0518933891773,2600.6517615653447,-210.52717636644084,-784.199332855579,1528033.9129141893,-2016.4670405025959,-2704.5074177210668,-2.630052490289371,19.8,149.8,1.0,0.0,0.9986666666666667
0.85,0,2364.306261818111,0.0,-1319.5172941145586,1194.3407521352583,1910.4798115650665,368.6078035403104,-414.6161838574424,1779567.7206815346,-2089.139238442406,-25090.129560753754,-1.8948596973730294,23.4,172.4,0.88,0.0,0.9946666666666667
0.15,2,-74.55436150603529,2021.90301273402,-28.152760567223368,-237.53664457858767,2097.4721215542095,246.0641751940081,-2370.0254999124604,2053602.0422281823,-2303.425471524716,-1499.6786641168105,-2.7988017291979204,24.4,171.2,0.92,0.0,0.9982222222222222
0.7,2,2544.224832516848,0.0,-1928.4870951019614,1287.4699759948683,3080.5826496958452,1036.1412779326947,-334.0889438292904,1918330.2642323538,-2167.6941044064183,-24778.790169268526,-3.0896065222209304,23.8,160.2,0.9866666666666667,0.0,0.9994074074074074
1.0,0,2690.9961160071225,0.0,-2662.9853229716405,1355.2090657333333,1328.3026754367531,907.6229243464846,-208.94449613544052,2019261.5079426668,-2176.239973255838,-38141.92164597694,-4.603306168111237,30.6,163.8,0.6,0.0,0.9979259259259259
1.0,4,1281.7406511235133,0.0,-636.9926204456104,645.5049702810793,1185.635047708887,-402.97139477694157,-400.0582943244386,961802.4057188083,-1141.8108391358182,-14691.136829630905,-5.55576892219582,45.0,108.0,0.0,0.0,0.7044444444444444
1.0,2,2162.9195453238945,0.0,-1033.7000648413893,1093.9739887015662,1849.7975426902092,-88.18216269948888,-447.70083910192477,1643675.1158964022,-1952.7432046400804,-22836.421932669906,-1.9874476609888068,18.4,180.4,1.0,0.0,0.9988148148148148
0.0,0,-232.9283797157414,1888.8023953902714,0.0,-256.17239483732317,1690.534252967666,208.56398481711935,-1153.2749934065243,1835387.568008731,-2077.6373737787617,-6981.6300530264225,-2.4452578382122065,21.0,171.0,1.0,0.0,1.0
0.5,4,1146.7177770167314,815.5901797425677,0.0,225.68466438480974,2705.731216100441,-215.87703672921788,-1256.6468998299079,1539169.4111044023,-2031.161979463288,-2498.6198475229803,-1.842294458968977,15.0,150.0,1.0,0.0,1.0
0.0,2,-152.7092325858265,2259.8940227019857,0.0,-297.6780525295862,2285.093509326993,300.3392178893055,-2330.390352297083,2200291.0685486114,-2497.753044583479,-2601.5948751399146,-2.5333217891645647,27.8,168.0,0.9333333333333333,0.0,0.9985185185185185
0.0,4,-169.3102413919702,2159.7518611294263,0.0,-292.7156571302809,2173.601570183557,292.7156571302809,-2729.9839214630942,2105858.5300437543,-2379.1823916147646,-2468.9680905015543,-2.062316191628972,19.0,170.0,1.0,0.0,0.9985185185185185
0.7,4,2576.623923245547,0.0,-2497.9616796529285,1298.6139759729242,583.8033803721972,2657.0357698711223,-295.98589161708793,1934934.8241996572,-2094.326740272165,-34032.15442645625,-1.5243579371165406,15.0,163.0,1.0,0.0,0.9914074074074074
0.5,2,-143.73683653489758,2018.4586935530592,0.0,-258.2756945369857,2014.483774929741,252.35641165009338,-1960.728809429474,1984900.8208161672,-2290.576573695604,-2547.1392796333585,-5.379811692902822,43.4,171.0,0.10666666666666667,0.0,0.9968888888888889
0.3,1,-180.35149170237997,2038.3619448693123,0.0,-276.99298472723734,2013.5099997187717,271.7183990875448,-2161.50929204347,2037471.2277200553,-2290.017707405536,-2176.2052964369477,-5.705895368295762,39.0,176.2,0.29333333333333333,0.0,0.9979259259259259
0.0,1,-149.72990504334783,1986.1115781475921,0.0,-269.9995565308736,1998.8803104160338,269.99955653087363,-2429.602447929871,1893190.2510595967,-2165.129873079784,-1178.7306446958755,-2.2122540332617353,20.0,170.0,1.0,0.0,0.9985185185185185
0.0,3,-225.14887771179684,2149.6360041748994,0.0,-295.1312477758973,2091.661142083829,288.4573546342469,-2025.0710662480537,2060016.1094757624,-2361.0499822071783,-816.105314242897,-3.7553506368822753,36.2,168.0,0.49333333333333335,0.0,0.9983703703703704
0.85,1,2549.144196683661,0.0,-1689.1155394687053,1289.6975393562457,3752.6201454757,709.0769304330357,-301.6923807898716,1928301.2203559421,-2216.7727359684463,-24365.805648233414,-2.8110387351017527,24.0,159.4,0.9333333333333333,0.0,0.9985925925925926
0.85,3,3102.126392549738,0.0,-2885.1372901169766,1575.7181858087897,6381.772273158765,271.3742043756031,-421.8929432853819,2377413.899063302,-2583.210773486939,-20124.323997768573,-5.6288215753477635,40.0,161.2,0.29333333333333333,0.0,0.9924444444444445
0.7,3,1951.0934959244241,0.0,-1000.9223485552047,986.6753186035821,1566.0832865212396,286.7704673438416,-373.0730377958419,1470146.2247193374,-1740.7518912077248,-18949.43220189454,-2.5803553910351704,22.4,166.2,0.9066666666666666,0.0,0.9994074074074074
0.7,0,2177.5839299727327,0.0,-1094.4797675016828,1101.4174489091192,1726.1028331944021,33.06718400279751,-460.6486405979961,1641111.9988745875,-1946.99377330735,-22846.553384779254,-2.5915973271720043,18.0,156.2,1.0,0.0,0.9952592592592593
0.5,1,2195.850443078014,155.49608470731962,-1055.9888584360153,1045.6163674813802,2452.323403553636,496.9364586437065,-413.3981668355468,1776857.451857637,-2135.7362251386794,-15112.628617491482,-1.7298884936680026,16.0,151.0,1.0,0.0,1.0
0.5,0,2606.3757393905025,0.0,-2021.4328306493449,1323.821635475167,4954.882866593175,251.62342286016775,-492.17605137701895,1972494.2368579996,-2222.4830234770993,-18945.8411420712,-5.200528898805618,41.6,154.0,0.16,0.0,0.997037037037037
0.3,4,867.8717200682291,1217.9083345809966,-560.5328539424675,245.8676581820601,2473.499518177768,139.1366426275609,-1392.5205279177267,1826296.5254402172,-2143.1280497584407,-3308.639478287486,-1.9438068493223184,20.0,156.0,1.0,0.0,1.0
1.0,3,2294.647595791149,0.0,-999.906490091973,1159.3041864203435,1035.3918897281324,-113.69584491475834,-695.8073549329075,1727363.237766312,-2074.6703453973355,-21643.678425087193,-2.6354722591678597,22.2,154.4,1.0,0.0,0.9980740740740741
0.85,4,2202.831210826844,109.04975902833355,-1369.3358431908334,1108.9849152392303,2922.799612667189,793.6321584224289,-485.06867776493283,1806878.1208674684,-2095.5456521017722,-18141.444394518767,-3.4855248388865037,29.0,165.0,0.6666666666666666,0.0,1.0
0.15,4,-109.20721199150026,866.1480975835414,0.0,-123.28457600046124,871.3634529069204,123.28457600046124,143.35914209873744,860526.3404832196,-986.27660800369,-1400.6844472330886,-1.0187453915781437,13.0,158.0,1.0,5.0,0.9318518518518518
0.3,0,1303.6772028913788,935.4914382119259,0.0,257.1109443252015,2477.9600041323774,-209.95041910585883,-1821.1333634549035,1753496.6402978743,-2313.9984989268137,-9780.715166330916,-1.688935864926028,15.0,150.0,1.0,0.0,1.0
