ep,year,unit,channel,target,n_cells,cost,budget_before,released,spent,stopped
0,0,525,5,10,11,880.0,900.0,0.0,880.0,1
0,1,531,5,10,11,880.0,920.0,0.0,880.0,1
0,2,535,5,10,10,800.0,940.0,0.0,880.0,1
0,2,703,5,10,1,80.0,940.0,0.0,880.0,1
0,3,465,5,10,12,960.0,960.0,0.0,960.0,1
0,4,555,5,10,10,800.0,900.0,0.0,800.0,1
0,5,458,5,10,12,960.0,1000.0,0.0,960.0,1
0,6,473,5,10,10,800.0,940.0,704.0,800.0,1
0,7,451,5,10,16,1280.0,1744.0,640.0,1680.0,0
0,7,459,5,10,3,240.0,1744.0,640.0,1680.0,0
0,7,616,5,10,2,160.0,1744.0,640.0,1680.0,0
0,8,453,5,10,18,1440.0,1604.0,768.0,1600.0,1
0,8,701,5,10,2,160.0,1604.0,768.0,1600.0,1
0,9,495,5,10,15,1200.0,1672.0,0.0,1600.0,0
0,9,665,5,10,3,240.0,1672.0,0.0,1600.0,0
0,9,615,5,10,2,160.0,1672.0,0.0,1600.0,0
0,10,441,5,10,12,960.0,972.0,0.0,960.0,1
0,11,543,5,10,10,800.0,912.0,0.0,800.0,1
0,12,511,5,10,12,960.0,1012.0,0.0,960.0,1
0,13,596,5,10,11,880.0,952.0,0.0,880.0,1
0,14,557,5,10,12,960.0,972.0,960.0,960.0,1
1,0,525,5,10,11,880.0,900.0,0.0,880.0,1
1,1,531,5,10,11,880.0,920.0,0.0,880.0,1
1,2,535,5,10,10,800.0,940.0,0.0,880.0,1
1,2,703,5,10,1,80.0,940.0,0.0,880.0,1
1,3,465,5,10,12,960.0,960.0,0.0,960.0,1
1,4,555,5,10,10,800.0,900.0,0.0,800.0,1
1,5,458,5,10,12,960.0,1000.0,0.0,960.0,1
1,6,473,5,10,10,800.0,940.0,0.0,800.0,1
1,7,489,5,10,13,1040.0,1040.0,640.0,1040.0,1
1,8,451,5,10,16,1280.0,1540.0,0.0,1520.0,1
1,8,459,5,10,3,240.0,1540.0,0.0,1520.0,1
1,9,543,5,10,10,800.0,920.0,0.0,800.0,1
1,10,441,5,10,12,960.0,1020.0,0.0,960.0,1
1,11,511,5,10,12,960.0,960.0,0.0,960.0,1
1,12,596,5,10,11,880.0,900.0,832.0,880.0,1
1,13,453,5,10,18,1440.0,1752.0,0.0,1680.0,1
1,13,665,5,10,3,240.0,1752.0,0.0,1680.0,1
1,14,557,5,10,12,960.0,972.0,0.0,960.0,1
2,0,525,5,10,11,880.0,900.0,0.0,880.0,1
2,1,531,5,10,11,880.0,920.0,0.0,880.0,1
2,2,535,5,10,10,800.0,940.0,0.0,880.0,1
2,2,703,5,10,1,80.0,940.0,0.0,880.0,1
2,3,465,5,10,12,960.0,960.0,0.0,960.0,1
2,4,555,5,10,10,800.0,900.0,0.0,800.0,1
2,5,458,5,10,12,960.0,1000.0,704.0,960.0,1
2,6,451,5,10,16,1280.0,1644.0,0.0,1520.0,1
2,6,459,5,10,3,240.0,1644.0,0.0,1520.0,1
2,7,441,5,10,12,960.0,1024.0,64.0,960.0,1
2,8,511,5,10,12,960.0,1028.0,0.0,960.0,1
2,9,557,5,10,12,960.0,968.0,0.0,960.0,1
2,10,473,5,10,10,800.0,908.0,0.0,800.0,1
2,11,543,5,10,10,800.0,1008.0,192.0,960.0,1
2,11,616,5,10,2,160.0,1008.0,192.0,960.0,1
2,12,489,5,10,13,1040.0,1140.0,0.0,1040.0,1
2,13,596,5,10,11,880.0,1000.0,0.0,880.0,1
2,14,592,5,10,10,800.0,1020.0,768.0,960.0,1
2,14,701,5,10,2,160.0,1020.0,768.0,960.0,1
3,0,525,5,10,11,880.0,900.0,0.0,880.0,1
3,1,531,5,10,11,880.0,920.0,0.0,880.0,1
3,2,535,5,10,10,800.0,940.0,0.0,880.0,1
3,2,703,5,10,1,80.0,940.0,0.0,880.0,1
3,3,465,5,10,12,960.0,960.0,0.0,960.0,1
3,4,555,5,10,10,800.0,900.0,0.0,800.0,1
3,5,458,5,10,12,960.0,1000.0,0.0,960.0,1
3,6,473,5,10,10,800.0,940.0,704.0,800.0,1
3,7,451,5,10,16,1280.0,1744.0,64.0,1680.0,0
3,7,459,5,10,3,240.0,1744.0,64.0,1680.0,0
3,7,616,5,10,2,160.0,1744.0,64.0,1680.0,0
3,8,441,5,10,12,960.0,1028.0,0.0,960.0,1
3,9,511,5,10,12,960.0,968.0,0.0,960.0,1
3,10,543,5,10,10,800.0,908.0,0.0,800.0,1
3,11,557,5,10,12,960.0,1008.0,0.0,960.0,1
3,12,596,5,10,11,880.0,948.0,0.0,880.0,1
3,13,592,5,10,10,800.0,968.0,0.0,960.0,1
3,13,701,5,10,2,160.0,968.0,0.0,960.0,1
3,14,456,5,10,11,880.0,908.0,0.0,880.0,1
4,0,525,5,10,11,880.0,900.0,0.0,880.0,1
4,1,531,5,10,11,880.0,920.0,0.0,880.0,1
4,2,535,5,10,10,800.0,940.0,0.0,880.0,1
