,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire
big_s0,1469.7636522734902,1039.5439638676785,0.0,288.77320996184494,2527.6499884615914,-208.36762891763203,-1196.593020619013,3319088.7471286035,-2598.9588896566042,-19945.19070352221,-1.7548123674857388
big_s1,888.2720422926359,611.0937238453175,0.0,174.55626068450266,1953.3501979569987,-157.7186403529409,-661.3689107741185,1992120.8893656973,-1571.0063461605241,-7997.255699202927,-2.5762983956900776
big_s2,1452.44162398073,1020.6691403269466,0.0,285.5758354979532,3104.551110012491,-267.77745493051566,-1567.3512580052227,3317421.6657978483,-2570.182519481579,-10697.473477261503,-1.2289863489629878
big_s3,1238.317828610081,864.6496609354843,0.0,243.4674419885048,2795.932497807592,-224.81079896184355,-1304.047859085208,2662250.0557489833,-2191.206977896543,-8679.588748735809,-1.7498323496429704
big_s4,1132.1455808546789,806.2613044400774,0.0,223.00034113580222,1893.0356788909971,-130.92730507878395,-1108.3377670146604,2650626.578985667,-2007.00307022222,-14261.602324923422,-3.0852368030306607
small_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097193.704788718,-422.4776809255218,-17716.590814666473,-5.618235521669328
small_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087948.3498992673,-418.51696662063347,-12925.837652925164,-5.350618353346056
small_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191714.8289015708,-436.41518064510916,-16932.64705592123,-5.805066726496128
small_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869361.1476416481,-346.7079452320243,-15970.633730458647,-6.852673433901725
small_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723229.7648475022,-278.32423554619425,-13030.687369978754,-7.351435903384529
rand_s0,-72.55301394473011,-292.61766619875766,250.52964716974964,-82.3800517751817,-1507.0701834136078,31.821210777237205,-623.2105343096713,3117709.1117759044,-1657.8215206747716,-20861.181061201576,-4.915328917355074
rand_s1,90.4921862486377,-331.0652180777279,466.3845631962107,-48.73160082123801,-2766.378898077982,280.4991634321674,-1186.171586034591,3678008.8837364092,-2290.271223752087,-18731.46719946144,-3.681984221267414
rand_s2,416.93194197070494,0.0,-167.64634298674602,209.55792873343253,-28.58844982545265,-365.229532935411,-187.14121772824168,3479231.468075874,-1639.63320925479,-44240.26868564656,-5.024468041426798
rand_s3,442.0883663240408,-156.43407903421706,-163.67507055301266,155.13652982385418,-585.5128910397376,-86.27472684143378,-487.02185636344905,3793912.7618761794,-1923.217186372391,-24110.50864879798,-5.075428136854544
rand_s4,353.0321462079789,-352.1725090191409,-541.8730959080921,244.5712416768014,-1013.8181233475927,455.3182739463118,-526.6568220378548,2027814.9842058416,-1209.0670943301159,-13180.097672920714,-7.075276580738744
none_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eco_s0,-194.13798773900277,1936.6113627975853,0.0,-257.551877385508,1948.7612508568754,257.551877385508,-2432.8515065625106,3189936.274355885,-2140.694987481848,-1720.5552505314195,-2.942335031409873
eco_s1,-145.94936159839,1489.4199202692087,0.0,-198.27692040090852,1498.7437123359528,198.27692040090852,-1908.2725439526878,2312659.1980251353,-1613.2333675904001,-1561.7468848291396,-3.2568674480414077
eco_s2,-179.51366023434792,1743.2287383457767,0.0,-232.58916836452818,1736.7371127668325,229.0779085148907,-2237.06672106058,3109646.826519465,-1920.665822016279,-1933.052056510093,-3.1832615363617203
eco_s3,-159.23630801204072,1598.3152219669441,0.0,-212.0056009562411,1608.2856740447119,212.0056009562411,-2006.1875016146146,2386178.7886580043,-1748.8685612195284,-1643.944089293831,-3.6078286469508773
eco_s4,-168.97863861674696,1773.0622640906292,0.0,-235.41254982256547,1784.167355111771,235.41254982256547,-2277.5338341231245,3045157.1012033736,-1914.8128690667543,-554.7810266155808,-2.4774203228674923
gdp_s0,3582.2348280454335,0.0,-2804.703457019099,1805.7516327926116,1187.7281393610433,1471.6884390261835,-557.8787131899082,4497606.022647729,-3023.6692472291998,-27900.65645882997,-2.442989009802475
gdp_s1,2852.4060392401047,0.0,-1740.37687800637,1440.3354615494768,1451.117253197084,-99.28551888670711,-553.4257841611601,3762686.5802783407,-2494.5857459945937,-16028.626195313851,-3.1718799415021373
gdp_s2,2339.4120948776044,0.0,-1924.271713574291,1181.113111731574,497.53137953342707,2020.1308231101589,-350.928485147079,3110031.4669887647,-1962.7733970853278,-29486.748860106858,-4.142343368291259
gdp_s3,3027.012522506376,0.0,-1971.6958569648446,1527.5272231443962,1401.983869799905,289.4310882238269,-601.865703355455,3773221.711448132,-2624.603321918359,-24120.05124110983,-3.399116066397172
gdp_s4,884.8353936354803,0.0,-750.0663990829204,444.8689372906549,233.8784453085436,835.5965824231197,-138.3139593138675,1019960.2006750075,-735.0688789147794,-12630.36450352853,-4.895653121642293
res_s0,0.0,0.0,1534.6234541884367,0.0,-120.80753462533198,-488.2702671475387,-394.4642742497102,3260581.355503357,-2557.7057569807275,-14564.648965271994,-3.5525988087251865
res_s1,0.0,0.0,1496.5031337659484,0.0,-214.3184491733481,-636.7712030181303,-296.6773611135304,3187567.0054973043,-2494.171889609914,-17062.875783354022,-3.7435853299906263
res_s2,0.0,0.0,766.0957072975849,0.0,16.59719960854138,94.84032665687141,-264.18507695862445,1595771.8479915017,-1276.826178829308,-10061.54718512822,-3.79075067551318
res_s3,0.0,0.0,1362.3640699790112,0.0,-102.85375305892943,-714.0377469219574,-229.8430242807167,2759620.05220499,-2270.6067832983517,-19033.408204743653,-3.9769169184222055
res_s4,0.0,0.0,857.8768096221395,0.0,-41.75430723245565,-262.78610082303607,-239.83046133539847,1949819.4176656022,-1429.7946827035657,-9682.554497407677,-4.964432638772833
emp_s0,3582.2348280454335,0.0,-2804.703457019099,1805.7516327926116,1187.7281393610433,1471.6884390261835,-557.8787131899082,4497606.022647729,-3023.6692472291998,-27900.65645882997,-2.442989009802475
emp_s1,2852.4060392401047,0.0,-1740.37687800637,1440.3354615494768,1451.117253197084,-99.28551888670711,-553.4257841611601,3762686.5802783407,-2494.5857459945937,-16028.626195313851,-3.1718799415021373
emp_s2,2339.4120948776044,0.0,-1924.271713574291,1181.113111731574,497.53137953342707,2020.1308231101589,-350.928485147079,3110031.4669887647,-1962.7733970853278,-29486.748860106858,-4.142343368291259
emp_s3,3027.012522506376,0.0,-1971.6958569648446,1527.5272231443962,1401.983869799905,289.4310882238269,-601.865703355455,3773221.711448132,-2624.603321918359,-24120.05124110983,-3.399116066397172
emp_s4,884.8353936354803,0.0,-750.0663990829204,444.8689372906549,233.8784453085436,835.5965824231197,-138.3139593138675,1019960.2006750075,-735.0688789147794,-12630.36450352853,-4.895653121642293
cpt_s0,442.8203953383039,1373.5278431501386,44.46516499955999,-38.273009340806354,1251.662509472734,-121.86558560198611,921.3790401619274,3028921.4687615614,-2230.4764523959443,-23014.495504970382,-4.851972047936564
cpt_s1,518.8067101869033,914.2440901127388,-206.11590824151537,18.353940651151063,767.7461003158394,-108.01124017441113,882.606502678731,2716355.464157379,-1905.1100945942526,-24010.298018906622,-5.821719524544772
cpt_s2,349.82332130519416,1306.7398681848842,76.88677025931818,-58.2969655971894,1161.1140129362802,-73.26203049146304,816.8926648756564,2756050.2471498847,-2009.1576516348864,-30016.998882189786,-3.1827639756340886
cpt_s3,475.7965716094225,992.7926167751147,204.9672944485275,-97.03700484123407,668.8094095193993,-285.2363169106594,856.961220611609,2943556.8156853723,-2221.8407918803864,-39090.02041541466,-5.260165968700384
