,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire
big_s0,2478.477604345404,1747.160806823497,0.0,487.8049873497703,4703.640783173839,-374.46416916994946,-2203.2418494120725,18247887.732500885,-5203.320995078298,-22685.2336805347,-1.5216674351600048
big_s1,2781.8129839781645,1973.7545020963944,0.0,547.8103339695257,5111.60107316899,-422.99619675936,-2039.5664215913962,21984105.65165353,-5723.563414566768,-24862.023303671554,-0.7737809374999998
big_s2,2626.3658713183822,1858.4115436010495,0.0,517.3147680564078,4965.200153180744,-394.2168754694002,-2191.5597956992538,18001977.604237325,-5371.759456486707,-22807.39234587652,-1.343368013269985
big_s3,2735.192557994048,1933.1756268293104,0.0,538.5334169647525,5371.664090441192,-428.26886833049315,-2557.853724852969,19647516.935619,-5619.223056166621,-22569.329323986032,-1.0703760783763745
big_s4,2015.9105888398315,1429.0859414955578,0.0,397.3332368460315,4056.0951452274676,-300.7834285899591,-2200.9341816696524,15489045.096942572,-3972.113133400873,-15973.674368166414,-3.110903907194636
small_s0,11.288467395141867,-26.21306195431896,0.0,9.220706031750707,-26.317239826043437,-9.220706031750707,-41.972653856474835,6173580.227901654,-885.7895342603343,-30294.403181202168,-4.537599819757518
small_s1,12.507997113730601,-29.04494399370522,0.0,10.216848788643444,-29.16037653855229,-10.216848788643444,-46.507095685844696,6407207.094090261,-945.7622402291591,-29274.98051493022,-2.777906546051852
small_s2,10.724044025384773,-24.90240885660301,0.0,8.759670730163172,-25.001377834741263,-8.759670730163172,-39.874021163651086,6448994.298302097,-934.5540996907628,-32401.286283378417,-3.6868670294931065
small_s3,10.187841824115534,-23.657288413772857,0.0,8.321687193655013,-23.7513089430042,-8.321687193655013,-37.880320105468535,5735346.865119233,-898.4034893089076,-28150.705159277335,-3.8407911877937613
small_s4,11.288467395141867,-26.21306195431896,0.0,9.220706031750707,-26.317239826043437,-9.220706031750707,-41.972653856474835,5692701.613195549,-801.1390788489523,-26152.68732954381,-6.427153330495244
rand_s0,361.78425167049846,460.8751778889999,266.00604037244676,-32.67050949125732,1292.43154904417,29.159449634984234,-2264.36281102657,25227012.161425382,-5279.478673869653,-39532.77303903068,-3.783002487527611
rand_s1,415.9215145065385,15.89725199017687,256.86326048739875,30.611652627960478,71.7854825325245,611.929692908433,-2786.7100392345847,25242993.309306428,-5908.82658880727,-23363.330248800467,-3.4656088214905627
rand_s2,987.4543154887085,-748.5728946717397,24.529770399324377,468.772283015461,-432.0176049311836,-373.4202516733034,-2546.4627657827045,24190753.519916903,-5517.280405189379,-48650.94304894288,-3.9579862229337133
rand_s3,395.24437269039186,-70.59707997734003,429.0677791484282,64.0984083753286,75.3889579897326,194.0112388181622,-3433.8346855404293,24460473.306796137,-5648.070303742962,-39361.82729785276,-3.1704249202550354
rand_s4,39.28408566993079,18.00241117679832,41.707828625124904,-140.84046490314458,-37.67059156159385,1077.6254867659834,-1953.4071859711858,20594477.04469151,-4159.090765945092,-17294.013274689438,-4.966225611202875
none_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eco_s0,-509.85291103741463,5011.717210386778,0.0,-672.2674672226732,5025.844533172475,668.5714042230549,-5526.646935103038,20494835.35176235,-5468.2977451820925,-1947.3313467341654,-2.2140473419874453
eco_s1,-498.5857191174796,4970.147164217851,0.0,-665.840613010936,4986.577122143839,662.6717009966382,-5662.44153639063,20978803.301227264,-5463.617352848258,-2980.608142669409,-0.9584804228818138
