,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire
big_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920965.902233129,-2874.608432722235,-5715.828350663691,-2.636223932864669
big_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3061589.790186474,-2244.5672948581187,-7570.113446870641,-3.8317597180192378
big_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4176071.2276460533,-3061.6357973944673,-11275.578045454708,-2.132404247774506
big_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3582460.456726922,-2626.4372849904116,-6332.427695654696,-3.0713705836736658
big_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3282582.5527960095,-2406.5854492639364,-3293.7338375193713,-3.462590405565968
small_s0,11.288467395141867,-26.21306195431896,0.0,9.220706031750707,-26.317239826043437,-9.220706031750707,-41.972653856474835,1098636.5487716857,-713.0543445536072,-26808.2509499139,-8.13686617416943
small_s1,10.724044025384773,-24.90240885660301,0.0,8.759670730163172,-25.001377834741263,-8.759670730163172,-39.874021163651086,1094666.6565821932,-712.2928268947702,-18707.907947876043,-7.890155022607119
small_s2,10.724044025384773,-24.90240885660301,0.0,8.759670730163172,-25.001377834741263,-8.759670730163172,-39.874021163651086,1199170.8851568368,-772.1955103100186,-27174.338985519727,-7.0836926103332765
small_s3,11.882597258044068,-27.592696794019954,0.0,9.70600634921127,-27.702357711624668,-9.70600634921127,-44.18174090155245,1059735.9327705873,-685.5528396575486,-22115.89272210697,-8.948779588925944
small_s4,12.507997113730601,-29.04494399370522,0.0,10.216848788643444,-29.16037653855229,-10.216848788643444,-46.507095685844696,900758.469541667,-585.5115466418973,-19164.622153063312,-10.703003380737911
rand_s0,821.0021886739105,426.9806914790305,-478.9092721505251,298.29493271092474,639.0964667877515,79.848815869543,-619.1383014141754,2611064.7979047485,-2539.1633450877252,-32071.822524937874,-4.899550644470792
rand_s1,-18.173158067780896,620.6225957844719,54.49065864233274,-122.08599541688167,711.1287038931669,202.36942167555168,-1028.1165084406753,3457307.2840931993,-2902.362147183302,-17159.544560048555,-5.162071453276938
rand_s2,0.866259171385181,494.20709276716036,141.77848491743924,-105.67292716660668,652.9428755873348,249.7594408727618,-521.1301044148028,3202375.6852013655,-2705.776640108514,-22036.004390731672,-4.317224574344417
rand_s3,334.1780893684345,277.30269193517904,172.13772418540924,7.418406133531839,517.5030985912236,127.39722717536013,-796.1211374977793,2749837.394778168,-2441.7153647974387,-32346.14073198581,-7.432934623989386
rand_s4,62.626609236866145,597.3922800319417,-170.55059519714595,-85.02822383343806,656.1937102564293,280.9551554374946,-614.7794447935275,2470481.859059299,-2176.6987148467633,-23757.90911550589,-7.680924919831457
none_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eco_s0,-275.5244440037659,2686.0906179941817,0.0,-360.13335336390253,2703.192844556702,360.13335336390253,-2985.6315905800084,2513730.80648004,-2881.0668269112202,0.0,-2.607783928250846
eco_s1,-239.2739986752186,2308.6041204612966,0.0,-310.11499524156557,2321.218462774967,310.11499524156557,-2748.900998898001,2164602.6667861277,-2480.9199619325245,0.0,-3.1648718222488936
eco_s2,-276.4346265194075,2637.6439597999984,0.0,-354.35516793155716,2654.470472300144,354.35516793155716,-3149.826394307203,2473399.0721622687,-2834.8413434524573,0.0,-2.387044135623645
eco_s3,-264.9401019750496,2586.7664139036474,0.0,-348.3349185264539,2601.1054438673964,348.3349185264539,-3219.9038480469208,2431377.731314648,-2786.6793482116313,0.0,-2.5929797249940183
eco_s4,-205.28743370808456,1996.3385975287038,0.0,-269.60818287602257,2007.0094584820022,269.60818287602257,-2449.149180910384,1881865.1164746378,-2156.8654630081805,0.0,-3.997010072218627
gdp_s0,3777.539414335527,0.0,-2903.5035248343356,1901.7811633486579,180.27047772958505,1004.8972251058317,-571.8197781638974,2907456.029762417,-3246.9667704461476,-36158.388869725255,-4.979470819245865
gdp_s1,3575.7788521255547,0.0,-2679.446367724055,1801.3463589092717,210.6781659257936,79.39881392955922,-585.8028209717422,2777398.1343066143,-3104.497817793408,-34086.771612748256,-4.009309899915285
gdp_s2,3286.1484943848186,0.0,-2846.552222383508,1654.9396026450092,166.87461905990705,1143.046406808821,-452.55303332518304,2559976.5955772046,-2794.124958868051,-30705.81944176253,-4.276104935262474
