,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire
big_s0,1443.2367186171682,1024.4390980719186,0.0,283.50469910713423,2420.606296662958,-200.25790472198642,-1124.0544340190763,1933502.0479106554,-2551.5422919642083,-17686.62759103203,-3.0502499781826704
big_s1,876.3018309051507,617.9651224665236,0.0,171.98955026810512,1523.4997223149485,-142.01884772595793,-438.32591076575346,1172968.732828477,-1547.9059524129464,-3423.162126827632,-5.225240357707066
big_s2,1204.140416610521,836.8554251669857,0.0,236.80833758640028,2811.633340949105,-230.32401653444867,-1448.3585631010335,1615032.86233925,-2131.2750382776026,-2567.6222155133323,-3.1595441686222596
big_s3,1238.317828610081,864.6496609354843,0.0,243.4674419885048,2795.932497807592,-224.81079896184355,-1304.047859085208,1660447.9543616027,-2191.206977896543,-6017.683948894896,-3.6512639948572723
big_s4,872.7531653538293,621.2219079783541,0.0,171.66613280785174,1896.8217648615023,-160.35207329236576,-1173.1498744074545,1170763.0257495488,-1544.9951952706656,-4839.681163983756,-5.021533110341942
small_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397899.9245418866,-272.3251215662666,-9979.140297162267,-12.881186609112577
small_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423435.73587962706,-285.98654512021835,-9331.431197390522,-12.47403568671819
small_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380799.2497415447,-257.822616672031,-10277.5072022415,-10.919907247028556
small_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394154.8357644228,-266.9337322902509,-10545.31463939328,-12.095752330568686
small_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240432.438627556,-168.76267277201794,-7458.390417075903,-15.057203898500338
rand_s0,-48.95378109824247,-311.2400781942956,263.44425326488664,-62.87305261056052,-1518.0933745698,50.41932427440922,-626.0278853490338,2314294.601389816,-1907.9609597549018,-18395.303845754544,-10.43394013975622
rand_s1,65.73227058702741,-197.01631721063154,229.9698400005363,-19.48281486568007,-1418.546078263727,149.78718085833523,-762.4749648015294,1241768.2126597753,-1323.2806809824392,-7569.209736803861,-10.335885555859557
rand_s2,160.58731678334505,0.0,-194.5296315585492,81.0540131493955,718.9901752282918,-134.22544577538008,0.9250964702354478,2013918.3875403306,-1446.6528095265198,-28342.26996786727,-11.273688035015619
rand_s3,637.0659982401851,-399.23802879532764,-359.33945829565334,355.7445013684927,192.23371445324557,-353.34869556884667,-569.263745937575,1736512.5031419443,-1520.278490003632,-18039.744322412957,-9.294955504670249
rand_s4,-155.11266645849437,19.26856469724396,233.91903794869398,-152.7697507838422,-1339.6324856974863,347.5515883033235,-277.247082376056,602974.7241743831,-696.4018831604199,-8001.456244124404,-13.463447321510854
none_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eco_s0,-224.37595377637328,2273.1890974717826,0.0,-302.2723626405139,2270.0279600966787,298.7611027908764,-2711.0526407462394,2187854.031053668,-2475.358475774317,-1675.5317461285524,-4.9103670536970645
eco_s1,-101.46323327763929,992.1044434744795,0.0,-132.41585708468688,998.3115270284597,132.41585708468688,-1237.9554061543977,998064.7788240312,-1113.4339654552932,-2007.153821507804,-5.312356779319191
eco_s2,-143.89137362909412,1389.0477843924482,0.0,-184.89670262737775,1397.7433765822466,184.89670262737775,-1704.019835270863,1333561.9940823151,-1510.6860915052525,-379.21803413399016,-5.147023815850969
eco_s3,-159.23630801204072,1598.3152219669441,0.0,-212.0056009562411,1608.2856740447119,212.0056009562411,-2006.1875016146146,1518591.2609678176,-1724.4848122637518,-1761.5512840740817,-5.7758664229004255
