,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire
big_s0,-253.7306926603238,-1243.3023741204456,1223.5401170064551,-305.8850292516138,-5032.668884742765,452.26051301565644,-2118.4310417727643,3632847.8945280304,-3803.748591627879,-75.696271210082,-1.203780518951699
big_s1,171.78539812116662,-474.4739277355891,684.1767395424235,-114.16417565795993,-2608.4834145483574,205.19781561796628,-1935.7464456413331,2355504.248812005,-2618.5422157714147,0.0,-3.114308301513093
big_s2,51.505831965056075,-790.6639804539369,1002.1396881547703,-201.76742412713963,-2752.2356095222854,175.70611907385626,-2210.3262295946147,2081328.091586866,-2693.72177955221,0.0,-2.9745489558080145
big_s3,192.0701625363552,-470.1692337410641,766.9489722016455,-125.39519992150514,-1605.882919287081,0.8750680131599609,-1849.8624209228533,2564472.866008942,-2889.938044366006,0.0,-1.9026289221398383
big_s4,-164.69500939061402,-820.7968951179791,760.8471260181793,-190.21178150454483,-3716.934979648693,492.329751621996,-1310.5326035496116,2090439.1586444557,-2223.8261165897175,-75.696271210082,-2.505349220386926
small_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849646.0224279716,-547.8224269751383,-13707.201647861615,-4.670984471718011
small_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796204.0760024533,-507.03533550275864,-9553.377602344508,-5.64912108572129
small_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842262.4988657107,-537.5721489871644,-12665.903762025491,-4.954183596511656
small_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763966.0713524376,-480.3480238388794,-12165.633483826932,-7.4237968076444165
small_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676959.3154345197,-433.7043990737425,-9051.046825200248,-6.799041145643371
rand_s0,286.0088572290229,-245.84925452933192,277.5951769193901,16.522001726721825,-980.4796460606889,-72.5428781787379,-1522.3821403209897,2636045.395247645,-2514.5329024771695,-13470.874131702292,-4.915328917355074
rand_s1,100.26835041400861,-366.83126656812624,177.9638241449016,-53.99623359693961,-2963.5633844011522,615.5222577894514,-1299.9275415745071,2888008.723011618,-3106.223004048768,-9369.734785178784,-3.2270189895636516
rand_s2,421.2584790941997,-198.43761085399066,-225.79840325673877,188.30640283077412,-1104.136549600524,-35.9528446666597,-618.5736245198761,3940653.258385852,-3140.934002716757,-31967.20008941397,-4.971782932879691
rand_s3,643.6339473231944,-627.6588510162137,-181.35741889530493,332.8291750459133,-1104.9983280818517,-256.5280083063936,-1124.6122968915563,3269169.063399309,-2901.515039160311,-13682.855768460842,-6.70362214310178
rand_s4,402.6839176805516,-622.1993215218317,-506.98514351137624,244.04260619768905,-2480.0669186787777,692.4423194546134,-1136.802972923194,1759372.810565937,-1968.787254172735,-9530.003155026003,-8.251577821154624
none_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eco_s0,-327.99228008813975,2915.072146702966,0.0,-410.51206172520676,2934.5562795981514,410.51206172520676,-3816.848965930014,2949332.580379644,-3343.397107562118,-793.6471068015239,-2.3412189947744917
eco_s1,-261.7611169357035,2287.994226498405,0.0,-326.3598223990351,2284.080837938,322.4692297678578,-3070.0324216349945,2355856.8958942033,-2665.1991751099763,-826.0313265648533,-3.0978666804028463
eco_s2,-278.10724437585304,2388.275366475065,0.0,-338.15642439297244,2383.9075251347303,334.0610637285753,-2844.747369798548,2481212.3611405264,-2791.5024682764174,-1647.5956663902616,-1.865874327608588
