,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire
big_s0,1887.7915520981269,1342.89850883599,0.0,371.3045240751471,2992.4876074047497,-242.78779552060243,-1291.1136371214632,3162475.5956264236,-3803.748591627879,-12731.697421066408,-1.7548123674857388
big_s1,1232.6040852309973,860.8894045923214,0.0,242.1816371741598,2457.281268392363,-212.2109346320126,-851.8114326040436,2250348.569889994,-2618.5422157714147,-6433.486311512562,-2.5762983956900776
big_s2,1609.3535999786477,1130.9353355423232,0.0,316.427518557289,3439.945828268688,-296.706321252649,-1736.6772941886127,2756705.4809229346,-3286.755148219577,-9486.036753993238,-1.2289863489629878
big_s3,1633.466984713116,1151.5488634338608,0.0,321.1042271517785,3406.3200760802893,-288.5225101807282,-1570.1838440378813,2189930.8291751295,-2889.938044366006,-7463.491547730864,-1.7498323496429704
big_s4,1254.4549372351014,893.3643262493933,0.0,247.09179073219082,2097.5464586049825,-145.07180618147805,-1228.075088104887,1685166.0127935414,-2223.8261165897175,-9857.12725038527,-3.0852368030306607
small_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786120.6516848111,-519.45352237285,-12541.968320658161,-6.105910500784857
small_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774696.0162356046,-515.0649192649405,-9754.214459710203,-5.350618353346056
small_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777492.7550792636,-507.94627598636833,-12787.611192802022,-5.317391747380599
small_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817910.1506917758,-533.0331323859864,-11514.266955859182,-6.852673433901725
small_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701687.6264137486,-457.26170891138247,-9421.698063141652,-6.863760924269
rand_s0,286.00885722901774,-245.84925452933192,277.5951769193901,16.522001726721825,-980.4796460607032,-72.5428781787379,-1522.3821403209142,2636045.395247645,-2514.5329024771695,-14549.594974703215,-4.915328917355074
rand_s1,100.268350414003,-366.8312665681195,147.16329914813133,-53.99623359693961,-2961.3169082516156,604.4340687906329,-1284.0180437292554,3318138.0545915146,-3362.8940456885202,-13552.610133661541,-4.169659200382943
rand_s2,461.97445093706915,0.0,-401.3613957383294,232.19715095117178,-31.18856577414446,-189.08278810893597,-145.7083591699867,3634295.8365054764,-2745.917269633178,-30230.428731657492,-5.024468041426798
rand_s3,489.8486053451976,-173.33415959470037,-181.35741889530493,171.89643193778858,-648.7677463044184,-95.59526519826466,-539.6364059428798,2624028.966948208,-2255.474027353054,-16471.596103404605,-5.075428136854544
rand_s4,-81.18592795048679,-119.22732378023613,-159.96589521443101,-123.2536543887966,-2007.0576156548163,970.2322544004821,-872.9993510414969,2248492.8476458983,-2463.0073448500784,-9126.708771494279,-7.075276580738744
none_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
