,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire
big_s0,2731.135765541228,1951.3826520362823,0.0,538.2496676173078,4625.387719771184,-402.5426928787922,-2661.505914301857,23185127.472586688,-5261.2091156995475,-23098.396985506595,-3.0334382513228872
big_s1,2163.0860064328463,1515.7078729744167,0.0,426.06906665774875,4486.604374914913,-392.4784562690183,-2344.4313982597973,23747406.59941674,-4588.228488318724,-13335.611610907454,-3.7751070258491346
big_s2,2809.036907731601,2005.684544778881,0.0,553.6386588238137,5659.643835217585,-488.959188884261,-3007.5031790582516,28365030.441431727,-5755.170232898172,-17513.33526800955,-2.132404247774506
big_s3,2419.833170943648,1721.1775839347918,0.0,476.43983757509653,4841.303865502014,-405.0636230578357,-2496.538863743274,19473929.243122704,-4664.2668398731275,-14994.921452266344,-3.6868931529861473
big_s4,2350.0309022547976,1666.2987710669129,0.0,463.603364789282,4501.2248212822105,-361.7781195538391,-2907.4946245620863,22972279.813750926,-4529.923169715935,-19336.931166199825,-3.8439187645379524
small_s0,11.288467395141867,-26.21306195431896,0.0,9.220706031750707,-26.317239826043437,-9.220706031750707,-41.972653856474835,9036737.541477174,-957.6781195818106,-30927.277016637967,-10.132646925698385
small_s1,11.882597258044068,-27.592696794019954,0.0,9.70600634921127,-27.702357711624668,-9.70600634921127,-44.18174090155245,8050131.557670649,-898.6574235711469,-23794.510070818924,-10.959967312645563
small_s2,11.882597258044068,-27.592696794019954,0.0,9.70600634921127,-27.702357711624668,-9.70600634921127,-44.18174090155245,10401209.825012943,-1042.5933763930357,-35171.76888487566,-8.70008142269273
small_s3,11.288467395141867,-26.21306195431896,0.0,9.220706031750707,-26.317239826043437,-9.220706031750707,-41.972653856474835,8809419.453275012,-951.5521918992707,-27669.47644939325,-10.834220179948062
small_s4,12.507997113730601,-29.04494399370522,0.0,10.216848788643444,-29.16037653855229,-10.216848788643444,-46.507095685844696,8703918.756945152,-878.9224806899825,-26806.24308899835,-11.82144545305636
rand_s0,466.6447570370314,20.187835166422218,199.4043575112151,32.1240412620582,482.6724396604431,520.4524081731823,-2789.761757027108,31927527.021177735,-4994.75430918963,-38126.90472402413,-8.343211592153478
