,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire
big_s0,3347.232445370088,2377.891616925029,0.0,659.265712358929,6369.7964787962355,-522.0961714147409,-2925.45814796779,5605227.970868915,-6746.467520160727,-25338.428961229794,0.0
big_s1,3347.232445370088,2377.891616925029,0.0,659.265712358929,6369.7964787962355,-522.0961714147409,-2925.45814796779,5605227.970868915,-6746.467520160727,-25338.428961229794,0.0
big_s2,3347.232445370088,2377.891616925029,0.0,659.265712358929,6369.7964787962355,-522.0961714147409,-2925.45814796779,5605227.970868915,-6746.467520160727,-25338.428961229794,0.0
big_s3,3347.232445370088,2377.891616925029,0.0,659.265712358929,6369.7964787962355,-522.0961714147409,-2925.45814796779,5605227.970868915,-6746.467520160727,-25338.428961229794,0.0
big_s4,3347.232445370088,2377.891616925029,0.0,659.265712358929,6369.7964787962355,-522.0961714147409,-2925.45814796779,5605227.970868915,-6746.467520160727,-25338.428961229794,0.0
small_s0,12.507997113730601,-29.04494399370522,0.0,10.216848788643444,-29.16037653855229,-10.216848788643444,-46.507095685844696,1781745.8250339369,-1151.6561834631705,-38261.275003694755,0.0
small_s1,12.507997113730601,-29.04494399370522,0.0,10.216848788643444,-29.16037653855229,-10.216848788643444,-46.507095685844696,1781745.8250339369,-1151.6561834631705,-38261.275003694755,0.0
small_s2,12.507997113730601,-29.04494399370522,0.0,10.216848788643444,-29.16037653855229,-10.216848788643444,-46.507095685844696,1781745.8250339369,-1151.6561834631705,-38261.275003694755,0.0
small_s3,12.507997113730601,-29.04494399370522,0.0,10.216848788643444,-29.16037653855229,-10.216848788643444,-46.507095685844696,1781745.8250339369,-1151.6561834631705,-38261.275003694755,0.0
small_s4,12.507997113730601,-29.04494399370522,0.0,10.216848788643444,-29.16037653855229,-10.216848788643444,-46.507095685844696,1781745.8250339369,-1151.6561834631705,-38261.275003694755,0.0
rand_s0,685.0090633070104,317.21845550226385,115.35962079254551,82.08576824326776,1144.4413331545466,475.8905255969986,-2971.474979816431,7582230.468193591,-6675.851836848715,-53283.11259346788,0.0
rand_s1,477.7985245048822,14.329903630374588,248.13116902441416,46.25475783234087,90.17222190952717,646.9311968181007,-2945.224103511666,6684764.252545379,-6576.783999838646,-33991.52869951918,0.0
rand_s2,1020.4322798658119,-748.9263131617909,-28.01220596614135,483.1317421735736,-417.2105487971357,-334.0997834963914,-2690.244847724124,7574223.425378693,-6735.363006047134,-64136.62099521398,0.0
