,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire
big_s0,2981.1053430685456,-1242.156141512444,2024.3639762116989,608.7005276947054,329.10582743760943,-111.31730302757121,-3550.8139994751677,9784602.395584196,-18481.2319226696,-18026.0874074418,-7.570889908717036
big_s1,4236.082016443924,727.5916236926051,1180.7504978345744,794.4562003212685,2161.5028170679334,-315.7447724628744,-3465.584903382526,12307994.644136515,-20940.68324009333,-35779.62341059035,-5.1983946409969715
big_s2,4257.075640985585,-1355.4122523938408,-56.75729053003806,1235.97319447349,123.78522626074829,552.4759540042311,-3410.9238658381105,12405489.538083296,-20437.841138538795,-32080.649198860407,-4.7582123360236315
big_s3,5783.7858738709265,543.2086890381186,-833.7014609976425,1672.5084592972378,3266.651492719282,1094.4999726600847,-3193.3680705769198,12114542.009775385,-20662.589842339887,-29149.65777050273,-6.521519208852222
big_s4,5833.847617130315,976.259253382544,-472.94108100244785,1841.0978349070137,2884.566036916842,-13.197143886753704,-3683.0045369296017,10104042.826901143,-18654.070813198457,-27539.4384690239,-8.380496453980797
small_s0,11.288467395141867,-26.21306195431896,0.0,9.220706031750707,-26.317239826043437,-9.220706031750707,-41.972653856546394,1098636.5487716857,-996.9170631993509,-26808.2509499139,-8.13686617416943
small_s1,10.724044025384773,-24.90240885660301,0.0,8.759670730163172,-25.001377834741263,-8.759670730163172,-39.87402116371907,1094666.6565821932,-996.2046349550845,-18707.907947876043,-7.890155022607119
small_s2,10.724044025384773,-24.90240885660301,0.0,8.759670730163172,-25.001377834741263,-8.759670730163172,-39.87402116371907,1199170.8851568368,-1052.2458351519836,-27174.338985519727,-7.0836926103332765
small_s3,11.882597258044068,-27.592696794019954,0.0,9.70600634921127,-27.702357711624668,-9.70600634921127,-44.181740901627784,1059735.9327705873,-971.1883770416334,-22115.89272210697,-8.948779588925944
small_s4,12.507997113730601,-29.04494399370522,0.0,10.216848788643444,-29.16037653855229,-10.216848788643444,-46.50709568592399,900758.469541667,-877.596006713535,-19164.622153063312,-10.703003380737911
rand_s0,1118.8116062212464,-1389.2267538916387,1561.425228278408,262.21444330184266,-1172.0830810260804,376.82557935261883,-7816.567520733583,10504727.707274307,-16428.355368857978,-18629.327956839363,-9.40792197884204
rand_s1,-960.0235655913042,2181.398515798084,2640.7338664843473,-1485.496861122993,1881.6884393642981,87.3965170813165,-4701.670653714146,10468460.25165707,-15868.335953425238,-35313.430060581995,-7.165181211924428
rand_s2,833.9163848356502,-730.2128223118323,417.39082579880346,203.7026981439143,-331.6338506355086,598.0781603475663,-3858.0009108385166,12379481.764645852,-17636.520305333586,-56745.50216348419,-6.235588273909967
rand_s3,712.6553517025249,-1494.768549606674,1662.592283200171,-22.323262393670234,-950.6017561903226,1257.3794478757586,-7472.156901144734,9644293.204964168,-15187.04326598655,-30020.732604132198,-9.756687172297706
rand_s4,1683.8502708819544,880.1195791508585,524.687405050922,310.6239099067142,1577.5411720922102,345.93128225914984,-5000.310615354522,8914475.889691275,-14494.103771608836,-35117.49456029254,-11.487396229925142
none_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eco_s0,-1485.446479869841,12108.83302367335,136.51202214635032,-1761.0514740168132,11789.31243106386,1780.0414170467345,-7694.674853734373,11880872.305573849,-19379.011139237922,-6889.882320022799,-6.798420347320518
eco_s1,-1635.5919625580295,12577.18327956503,151.25985833390618,-1867.5882243429064,12251.884096906639,1873.0419037275146,-8233.553944186924,12486926.901812373,-19955.321540486355,-7376.222843143253,-6.873669448204087
