,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire
big_s0,2111.649557828055,-1611.1763820533358,653.77928104872,638.2863401920946,-1144.9432725289512,615.7588761408385,-2532.3084466371497,30908442.277821966,-9602.023405718102,-16939.660159447325,-7.665944595792119
big_s1,6284.540205780427,-437.2559751210357,-1470.1304763679386,2189.269308681818,278.072831209492,549.4935935148233,-3234.982846466002,51917537.12985833,-14512.626557022595,-27310.98470121614,-5.29206541296131
big_s2,4227.134950213121,-1507.5401082116857,735.2664976352064,1241.2279604278283,-398.8496273479973,275.7722148984503,-3650.00112460461,52736373.96696904,-14859.298440991635,-24897.3308112941,-4.881854314451449
big_s3,4280.894595284767,-553.7776419060871,111.73375364000134,1333.4807181412154,578.3630860707133,320.3832003570147,-2701.7353812074493,45204151.65460496,-13114.312562792464,-24002.85309469948,-5.429068839316573
big_s4,4618.206100773039,1636.6286965282277,-1944.7446478517122,1538.0353478356687,3279.0207144077162,999.1338039110284,-2007.1738759333293,37789405.14478079,-9155.519755085716,-25259.480046379365,-7.091048699089259
small_s0,12.507997113730601,-29.04494399370522,0.0,10.216848788643444,-29.16037653855229,-10.216848788643444,-46.50709568592399,4701699.465914332,-737.1679194076877,-25863.84015845593,-8.13686617416943
small_s1,11.882597258044068,-27.592696794019954,0.0,9.70600634921127,-27.702357711624668,-9.70600634921127,-44.181740901627784,4656467.764023435,-738.205150941033,-17861.342208653994,-7.890155022607119
small_s2,11.882597258044068,-27.592696794019954,0.0,9.70600634921127,-27.702357711624668,-9.70600634921127,-44.181740901627784,5534354.912826941,-795.4893455301132,-26265.44213114415,-7.0836926103332765
small_s3,13.166312751295369,-30.57362525653181,0.0,10.754577672256257,-30.69513319847609,-10.754577672256257,-48.954837564130514,4597956.060865361,-709.6377076224715,-21005.049639413446,-8.948779588925944
small_s4,13.859276580310915,-32.18276342792822,0.0,11.320608076059218,-32.31066652471168,-11.320608076059218,-51.531407962242646,3939062.1770683895,-605.5824051639111,-18170.164134214636,-10.703003380737911
rand_s0,1284.3466647196294,-1630.6068292134764,1669.9336240913399,343.2006269544913,-1397.6024459872672,326.3428662399078,-8562.98593719483,42836724.365302406,-12483.413329652816,-14887.367770556944,-9.40792197884204
rand_s1,-978.5125611705975,2176.744438766535,2771.4061290249756,-1514.471129308031,1877.6308585591573,97.77737325375595,-5147.279981678895,45131278.04585876,-12129.43134383105,-35266.7285793214,-7.165181211924428
rand_s2,968.1471549217513,-929.4263304376948,380.19880540654765,295.83909310271747,-513.3702038767436,619.819932388176,-4174.342113992576,51476964.88365557,-13884.01946894327,-40544.24960927391,-6.235588273909967
rand_s3,852.038865013109,-1756.878673333737,1763.16931699012,47.09798981290706,-1170.3347093289021,1264.9147129679855,-8151.79881498282,42810083.94936432,-11753.372402338213,-23486.231452225293,-9.756687172297706
rand_s4,1856.3073682557872,823.3033646095034,503.372857804992,399.97792631228356,1522.5512590117214,359.20776166796946,-5387.728109936899,38716077.88307157,-10172.314521082331,-30216.44878802233,-11.487396229925142
none_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eco_s0,-1474.066097623621,11294.79078936906,136.51202214635032,-1686.970334174639,10935.625410097113,1682.1314258464895,-6901.762203471388,43300754.12572534,-13019.74099585828,-5586.483377848217,-6.915909308567015
eco_s1,-1755.7038024436977,11626.491852349385,502.4809399180149,-1976.1741464439792,11341.12050334838,1987.482137702163,-7120.709270632251,40985156.06333213,-13511.930217663179,-4779.588540434844,-6.406312180990537
eco_s2,-2098.5853320814067,14349.185495536578,518.8510543732253,-2358.9625911514936,13481.646620721856,2206.0531579152494,-8449.746452516229,51846042.7886777,-16535.946631098443,-9169.5385743724,-4.634907050975514
eco_s3,-1244.9499809189929,9965.831126795545,136.51202214635032,-1453.5990449174135,9300.998277301234,1367.1694327589075,-8464.29073024623,39662697.10549322,-11118.05205869688,-8337.164629251572,-7.898008443284199
eco_s4,-1622.9087146540367,11243.450489951003,389.16463333419256,-1847.1089776448714,10905.965966484182,1743.7533371085349,-8672.06856005122,42118362.65519436,-12958.849038418624,-3355.612088272844,-8.71692962976967
gdp_s0,18708.60465457144,0.0,-15414.533367963246,9427.286448525412,651.4991428221547,5680.286045259243,-1364.8080230275798,49572077.26254558,-15746.276567521414,-46499.35361607541,-5.418194173973206
gdp_s1,16347.803583215993,0.0,-12762.077844185962,8240.631228893564,593.190835497734,5007.503450310659,-1416.5858389104665,46087512.22025496,-13908.088371875045,-46669.82557590877,-6.834818797202239
gdp_s2,19027.67646771944,0.0,-16306.026749331864,9587.772178533676,641.585422076872,7420.391140622601,-1634.9415721398423,52896248.16653765,-15891.074904322044,-52164.68409062357,-4.681716554830094
gdp_s3,16698.33373575713,0.0,-12946.278519611333,8416.670545458925,656.9797686211703,2721.4546532067134,-1463.8652816955419,41397945.94905157,-14151.405431856021,-42808.39064686912,-8.10139341884832
gdp_s4,17898.514524563605,0.0,-14367.845340676195,9021.389016559338,658.1703760085938,5234.14162964296,-1420.6537795226461,48523464.76826303,-15078.223679054916,-50130.35157917974,-7.697366540941704
res_s0,-2546.9449913302283,-54.09470133958769,8170.780191716614,-2222.3452249738516,-1042.7998506112435,-2850.593315532081,-1707.7957869271959,45609251.40532431,-15601.438683283994,-28601.624100840545,-4.0490367489716625
res_s1,-2614.154310131709,-176.10629200875184,7047.530282054484,-2281.990679022357,-1193.5418212132086,-2010.5706510459509,-959.0525429918606,39785676.7437262,-13768.10848219153,-28370.17687356888,-5.517142844412793
res_s2,-2604.5369865655052,1099.6935908402938,6374.55230361999,-2203.5501182613048,64.6041654457274,-1935.9291065501493,-830.1979404336919,40604381.57315247,-12340.300223405966,-24166.83636594418,-6.143796412618736
res_s3,-2378.7767850577093,1452.3665661800626,7453.906972737491,-1991.0811098783831,492.1833506763749,-2619.797693608929,-1076.5198462581159,40062428.98943325,-13829.710396033703,-24318.444472648276,-5.512828099229725
res_s4,-1546.284240578188,314.15182373359505,5828.835852904367,-1329.5782826223901,-176.21582411790007,-2185.0239576361396,-1574.5920181215656,35855817.67140767,-10829.148362824657,-23609.26268213656,-7.650861150174388
emp_s0,18708.60465457144,0.0,-15414.533367963246,9427.286448525412,651.4991428221547,5680.286045259243,-1364.8080230275798,49572077.26254558,-15746.276567521414,-46499.35361607541,-5.418194173973206
emp_s1,16347.803583215993,0.0,-12762.077844185962,8240.631228893564,593.190835497734,5007.503450310659,-1416.5858389104665,46087512.22025496,-13908.088371875045,-46669.82557590877,-6.834818797202239
emp_s2,19027.67646771944,0.0,-16306.026749331864,9587.772178533676,641.585422076872,7420.391140622601,-1634.9415721398423,52896248.16653765,-15891.074904322044,-52164.68409062357,-4.681716554830094
emp_s3,16698.33373575713,0.0,-12946.278519611333,8416.670545458925,656.9797686211703,2721.4546532067134,-1463.8652816955419,41397945.94905157,-14151.405431856021,-42808.39064686912,-8.10139341884832
emp_s4,17898.514524563605,0.0,-14367.845340676195,9021.389016559338,658.1703760085938,5234.14162964296,-1420.6537795226461,48523464.76826303,-15078.223679054916,-50130.35157917974,-7.697366540941704
cpt_s0,-3515.32265217371,5643.7751698304555,1246.8946491612407,-3157.8348367013637,3027.303220789193,-720.5334031127825,3176.6150537291323,47138984.66168485,-12330.190116434125,-59658.82447969828,-7.509132824990503
cpt_s1,-4017.7451360621,6491.836489998086,2243.825168383709,-3749.6425937775225,3461.76862645389,-977.1696714406833,3940.4050820019265,42494697.741858386,-13286.492413855163,-69033.2107458309,-9.223479807708657
