,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire
big_s0,1469.7636522734942,1039.5439638676792,0.0,288.77320996184494,2527.649988461662,-208.36762891764775,-1196.593020619013,1969433.2919397824,-2598.9588896566042,-19945.19070352221,-1.7548123674857388
big_s1,888.2720422926375,611.0937238453286,0.0,174.55626068450266,1953.350197957052,-157.7186403529409,-661.3689107742381,1190473.697868308,-1571.0063461605241,-7997.255699202927,-2.5762983956900776
big_s2,1452.4416239807497,1020.6691403269472,0.0,285.5758354979532,3104.551110012493,-267.77745493052987,-1567.3512580052227,1947627.198096041,-2570.182519481579,-10697.473477261503,-1.2289863489629878
big_s3,1238.3178286101015,864.6496609354843,0.0,243.4674419885048,2795.9324978075174,-224.81079896184355,-1304.0478590854727,1660447.9543616027,-2191.206977896543,-8679.588748735809,-1.7498323496429704
big_s4,1132.1455808546964,806.2613044400774,0.0,223.00034113580222,1893.035678891107,-130.92730507878468,-1108.3377670147001,1520862.3265461712,-2007.00307022222,-14261.602324923422,-3.0852368030306607
small_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631918.9362167993,-422.4776809255218,-17716.590814666473,-5.618235521669328
small_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621608.2027238904,-418.51696662063347,-12925.837652925164,-5.350618353346056
small_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664848.6092928826,-436.41518064510916,-16932.64705592123,-5.805066726496128
small_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513254.5504059738,-346.7079452320243,-15970.633730458647,-6.852673433901725
small_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412626.001562524,-278.32423554619425,-13030.687369978754,-7.351435903384529
rand_s0,47.88367429686937,-37.06186220499275,-32.508422115947766,22.667745477252584,-95.13698586369429,-52.3022302848631,-113.24594083360378,2069389.3321936456,-1503.2448930867192,-25030.395320106432,-4.948502124756976
rand_s1,75.5137878129776,-569.3716678776079,443.0338225659139,0.4272839432833635,-2429.1665198774936,311.9809043752051,-1625.0646562393617,3155922.8043968286,-2927.194220395917,-17593.144059084083,-5.471297861861473
rand_s2,416.93194197070494,0.0,-167.64634298674602,209.55792873343253,-28.588449825522353,-365.229532935411,-187.1412177283811,2260021.225999288,-1688.400707166343,-41605.06466990463,-5.134033159201551
rand_s3,40.00419526709402,42.27870258784448,336.16085453538767,-13.33565850739507,-618.0526775944319,-158.11147669554143,-37.92002706589075,1370153.927627247,-1289.1996710198619,-19065.216587364663,-5.86091967851416
rand_s4,723.2826765761831,198.28939397567925,-200.63570054913697,252.19149866095842,-39.806682786758074,178.64966141833514,-653.2706709570352,1874818.560576486,-1804.591500673364,-12507.755624814668,-4.360346156225824
none_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eco_s0,-230.19107346558258,2388.1215240129122,0.0,-317.65053095802944,2403.1498651152324,317.65053095802944,-2846.3499867126384,2217200.7060870454,-2541.2042476642355,0.0,-1.7548123674857388
eco_s1,-150.28112308855043,1442.2258283915896,0.0,-192.01188675295293,1451.2539679850636,192.01188675295293,-1764.4942431268141,1340242.9695356116,-1536.0950940236235,0.0,-2.5762983956900776
eco_s2,-252.75430032240416,2361.9248411633503,0.0,-314.1334190477486,2359.3283659654094,310.6221591981111,-2886.850450896125,2192651.264953285,-2513.0673523819887,0.0,-1.2289863489629878
eco_s3,-206.32284571858742,2011.3857448705821,0.0,-267.8141861873553,2024.019166609684,267.8141861873553,-2485.641824130089,1869343.0195877398,-2142.5134894988423,0.0,-1.7498323496429704
eco_s4,-187.81518594380748,1843.8835104160216,0.0,-245.30037524938243,1855.4527094867153,245.30037524938243,-2312.894068131498,1712196.6192406893,-1962.4030019950594,0.0,-3.0852368030306607
