,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire
big_s0,1887.791552098132,1342.8985088360505,0.0,371.3045240751471,2992.4876074047074,-242.78779552060496,-1291.1136371214632,8425470.909236204,-3803.748591627879,-12731.697421066408,-1.7548123674857388
big_s1,1232.6040852310134,860.8894045923337,0.0,242.1816371741598,2457.281268392422,-212.2109346320126,-851.811432604176,6544918.090405712,-2618.5422157714147,-6433.486311512562,-2.5762983956900776
big_s2,1609.3535999786702,1130.9353355423239,0.0,316.427518557289,3439.9458282686905,-296.7063212526647,-1736.6772941886127,7357016.872834895,-3286.755148219577,-9486.036753993238,-1.2289863489629878
big_s3,1633.4669847131233,1151.5488634339206,0.0,321.1042271517785,3406.320076080266,-288.5225101807282,-1570.1838440381748,5055440.209278376,-2889.938044366006,-7463.491547730864,-1.7498323496429704
big_s4,1254.4549372351207,893.3643262493933,0.0,247.09179073219082,2097.5464586051044,-145.07180618147888,-1228.0750881049312,4161357.300654648,-2223.8261165897175,-9857.12725038527,-3.0852368030306607
small_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017847.4539967417,-519.45352237285,-12541.968320658161,-5.618235521669328
small_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008752.2553443431,-515.0649192649405,-9754.214459710203,-5.350618353346056
small_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077914.9185977308,-507.94627598636833,-12709.583196143538,-5.805066726496128
small_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248424.3792301295,-533.0331323859864,-11641.06245042922,-6.852673433901725
small_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038852.817904428,-457.26170891138247,-9558.247057294,-7.351435903384529
rand_s0,286.0088572290229,-245.84925452933192,277.5951769193901,16.522001726721825,-980.4796460606889,-72.5428781787379,-1522.3821403209897,6433566.941235263,-2514.5329024771695,-14549.594974703215,-4.915328917355074
rand_s1,100.26835041400861,-366.83126656812624,147.16329914813133,-53.99623359693961,-2961.31690825156,604.4340687905961,-1284.0180437294646,9052606.80990651,-3362.8940456885202,-13045.42815538139,-3.681984221267414
rand_s2,461.97445093706915,0.0,-401.3613957383294,232.19715095117178,-31.188565774161933,-189.08278810893597,-145.70835917002165,9216013.322937908,-2745.917269633178,-29323.35327050261,-5.024468041426798
rand_s3,489.8486053452184,-173.33415959476326,-181.35741889530493,171.89643193778858,-648.7677463044184,-95.59526519826883,-539.6364059428872,6633948.669689283,-2255.474027353054,-16471.596103404605,-5.075428136854544
rand_s4,-81.18592795046837,-119.22732378029966,-159.96589521443101,-123.2536543887966,-2007.0576156548263,970.2322544004815,-872.9993510414919,6829360.835899968,-2463.0073448500784,-9126.708771494279,-7.075276580738744
none_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eco_s0,-261.2618291118936,2543.6890554438573,0.0,-339.02028912709386,2559.7246984397693,339.02028912709386,-3196.370388639657,6220345.258570423,-2801.1151865877023,-1084.7635468697235,-2.942335031409873
eco_s1,-252.39724856614507,2470.454385183823,0.0,-329.80929559022223,2486.0498563733818,329.80929559022223,-3077.508440654186,6293525.859075792,-2694.078315847672,-984.6391678365127,-3.2568674480414077
eco_s2,-198.90710275273483,1931.5553887487204,0.0,-257.71653004379857,1924.3624518191978,253.8259374126213,-2478.744289263801,5203480.539946747,-2153.828679805282,-1218.7370353006925,-3.1832615363617203
eco_s3,-258.71727582629785,2595.4742670726373,0.0,-345.021130000563,2611.786259050088,345.021130000563,-3098.4376293371774,6093203.332269853,-2818.6995148738665,-1036.4622819331712,-3.6078286469508773
eco_s4,-277.0549613389355,2767.717487105709,0.0,-368.1334259567356,2767.7284491883333,364.6221661070981,-3474.799094569073,7895343.147247685,-3004.3680214143487,-426.33340926033463,-2.4774203228674923
gdp_s0,4453.358907620424,0.0,-3302.7746531632197,2244.670323677002,2708.636167935908,1222.9834282917323,-601.9729549518506,8165113.951175147,-3789.233516915001,-19278.34002530123,-2.442989009802475
gdp_s1,4153.203963113438,0.0,-2328.8022576520525,2096.4481007814247,3315.2712180258336,-539.1656368977998,-756.3947177965283,8655498.751301372,-3664.999285235413,-10840.270621884589,-3.1718799415021373
gdp_s2,2592.146365515372,0.0,-2132.157023351015,1308.7125891762594,551.2813069623105,2238.3721031691243,-388.84042675578723,4967688.309944861,-2174.8181685155987,-19577.311843290176,-4.142343368291259
gdp_s3,3915.692803058314,0.0,-2626.178742273942,1974.889085575912,1582.4228445695046,875.314053505148,-712.6526793426772,7130039.094284615,-3380.42244173444,-15257.877828554614,-3.399116066397172
gdp_s4,1463.3053975442795,0.0,-1026.1684947851816,736.7670599629225,475.61051413967357,714.0227784606891,-282.345982285583,2800093.3532211897,-1253.38823346412,-8181.588442700335,-4.895653121642293
res_s0,0.0,0.0,1729.6742984017094,0.0,-133.2942437308891,-511.759187843172,-453.78532233915985,5162590.76122395,-2882.7904973361824,-10380.398816946672,-3.5525988087251865
res_s1,0.0,0.0,1932.2998899404506,0.0,-239.71373455447971,-779.505453529488,-419.27411865599436,6131868.751639586,-3220.499816567418,-11418.131555614487,-3.7435853299906263
res_s2,0.0,0.0,1082.9434994464625,0.0,-11.418966340270458,176.8719914486448,-416.01008176611754,3512517.9294338464,-1804.9058324107705,-8188.994270379889,-3.79075067551318
res_s3,0.0,0.0,1802.1496633463385,0.0,-161.08237614334692,-708.0777424750138,-405.8685602396112,5470342.085658301,-3003.582772243897,-12726.670802603547,-3.9769169184222055
res_s4,0.0,0.0,1420.2640279427296,0.0,-113.76485044694158,-432.18053841920687,-341.9192671746838,5393050.028262928,-2367.1067132378826,-7306.330288394733,-4.964432638772833
