,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire
big_s0,2043.076362429871,1456.7198762245873,0.0,402.0365956652282,3484.5035240780644,-282.42765356039956,-1629.0559881734985,3310625.896580969,-4035.291468130831,-20357.69131611955,-3.013577535399976
big_s1,1780.773799321067,1244.8507476936516,0.0,350.295039638401,3912.668861953571,-322.15668338998717,-1563.5925554826233,3416931.9661101103,-3906.262245144594,-11858.718608899944,-3.016425064341843
big_s2,1991.1085088698067,1416.4050053328222,0.0,392.09457801461275,4041.568436542214,-339.0786336705883,-1860.9232370156344,3214384.5204965663,-3924.9652039181033,-9946.23101181553,-2.9801875833957707
big_s3,2012.445577570867,1426.7923799639616,0.0,395.9275139764843,4044.3358394407196,-334.98114740860524,-1858.947124222484,3213510.168834685,-3939.655927485617,-13145.9246885294,-3.0713705836736658
big_s4,1669.1454770591563,1193.3767269829073,0.0,328.937648127558,3150.058801325135,-232.3878398714856,-1735.6820852701776,2243354.7602299456,-2960.4388331480222,-12422.287876124854,-4.459084434928137
small_s0,10.724044025384773,-24.90240885660301,0.0,8.759670730163172,-25.001377834741263,-8.759670730163172,-39.874021163651086,1079468.736307127,-700.7403263748815,-25243.714665989995,-8.210952869646299
small_s1,12.507997113730601,-29.04494399370522,0.0,10.216848788643444,-29.16037653855229,-10.216848788643444,-46.507095685844696,1015683.3110782184,-660.4757135354286,-21082.973192401874,-9.192251410810162
small_s2,10.724044025384773,-24.90240885660301,0.0,8.759670730163172,-25.001377834741263,-8.759670730163172,-39.874021163651086,1162945.1190848418,-748.1038158464007,-24248.174413218767,-7.776056150435459
small_s3,12.507997113730601,-29.04494399370522,0.0,10.216848788643444,-29.16037653855229,-10.216848788643444,-46.507095685844696,983689.7266099501,-637.5461951835221,-22370.15109206492,-10.062859804715682
small_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831262.818723098,-532.7601180921998,-19228.72861491501,-12.540328318392083
rand_s0,226.1943640034666,265.9833761203373,429.1176343286128,-127.02522714854221,1015.1583225385305,56.25829561646704,-1952.1378021946527,4564367.914072247,-4174.043053255949,-26234.912796298016,-8.519370092677775
rand_s1,171.1866254504452,59.56582753782692,172.01986665754777,-47.708089359387856,-90.20338331980889,664.3649004112793,-2219.8977800036337,4143944.0888437657,-4221.537647621837,-20904.060314180424,-8.338384151984119
rand_s2,388.85975431957837,-342.6810510162736,205.65387383281276,207.07343822189458,-98.44270225518105,-86.05319436066387,-1693.7047437760575,5065753.833793275,-4316.304079718886,-43410.004409313355,-5.779885521542237
rand_s3,392.4035202731403,-96.21177057962346,-47.031671571035595,139.0763418219999,-130.9966976627013,25.454613965633868,-1618.60174807559,3973327.7550751953,-3563.7574938630073,-24430.61585287803,-8.253897139442515
rand_s4,-22.14102508683417,-15.139523020843939,304.33076016914026,-75.41110353113572,-144.12267390790754,225.6672860032862,-1341.6623083787222,2502631.429365167,-2541.140760686388,-11877.417013677681,-8.000590781657438
none_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
