,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire
big_s0,5256.796723448168,228.28071921053737,-1725.143593009748,2050.4146397027416,1347.0157843210657,837.1524151455535,-1339.735690305495,7988281.256063653,-9298.564744793579,-29676.916612550725,-8.548050773566661
big_s1,2263.148142777268,-774.1450649967372,654.7501250045767,560.6586048122836,-821.8779040141126,65.0050669847547,-2326.6657711599437,7891613.636229613,-9465.077864513405,-22942.365497214814,-9.632885871636091
big_s2,4271.11691219762,1186.574559851564,-873.011268811961,1405.357914570892,2855.022958665829,336.3174478592611,-1488.962163476357,7184784.002207752,-8887.982203098123,-29428.51085850206,-10.77632795120683
big_s3,2542.7363171726965,-1188.2766474688963,838.4712751891473,695.4605035696196,-209.2415298801093,412.8684642720461,-1998.7646509435783,8865834.70652898,-10568.558514799983,-18259.592312862133,-8.164114181007749
big_s4,3044.3480073923633,412.3952394555676,-1445.2937294293731,1233.8908827061023,942.0372984079678,931.021728778838,-1315.3173785085487,4103026.89273263,-4691.010561314752,-17846.380605435796,-12.12933414373337
small_s0,11.288467395141867,-26.21306195431896,0.0,9.220706031750707,-26.317239826043437,-9.220706031750707,-41.972653856546394,796092.334109679,-521.9667774362314,-16646.95296586285,-14.457939102170652
small_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752559.4090222556,-479.9154957383579,-15660.640071738615,-15.142917903966048
small_s2,11.288467395141867,-26.21306195431896,0.0,9.220706031750707,-26.317239826043437,-9.220706031750707,-41.972653856546394,893702.1440244952,-573.3088812082414,-19584.992007219756,-13.118258053005311
small_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777354.8485104493,-502.1532204389714,-18781.142581428176,-15.169548926400559
small_s4,11.288467395141867,-26.21306195431896,0.0,9.220706031750707,-26.317239826043437,-9.220706031750707,-41.972653856546394,609981.6514367213,-396.7781882985431,-11986.70700993469,-17.59761168399344
rand_s0,169.0296997683314,-2337.2923461597848,2018.8050274523277,41.21525684896231,-2382.584058950779,636.038834525683,-6381.015406916661,7634182.025984768,-8563.58952704009,-20727.784448049442,-16.119291670983113
rand_s1,-1089.4108380434805,2590.808413971536,1707.1049032251199,-1393.3061173426795,2653.859826629017,148.4992244150957,-3448.2461021812474,8310587.12660254,-8983.031279187764,-30461.748425713366,-13.689591876034168
rand_s2,1392.4575771989028,-942.7789342547753,1006.2673983520233,509.5147946098562,-957.2222208636133,542.7393193522231,-4267.690800695986,9367741.168854719,-10410.561573314151,-49889.41476763597,-13.025934580043762
rand_s3,-236.350345634667,855.7612502425101,1343.2974122790004,-818.0286434382645,530.8111791007063,1701.0909433033673,-3917.226085491273,7976256.851672335,-8574.988075320738,-36544.765458515016,-14.278426092824999
rand_s4,1044.559143508569,932.1733269187828,803.6103092036152,-11.677603638807305,1766.7606996767272,147.57402566488202,-3590.827064473562,6411184.373830592,-7063.349343410745,-24676.17189616834,-17.111671915207808
none_s0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none_s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eco_s0,-870.6892058072558,7147.674248251367,0.0,-1002.5392307638298,7150.4528362600095,1002.5392307638298,-3705.940295330468,7201024.416168793,-8166.032228733542,-3510.6187171874553,-11.974783215212897
eco_s1,-1611.5850543005236,10024.892937392802,560.906840790951,-1767.0378185799661,9741.388372551834,1799.295544278081,-4935.332139782352,9882953.751241058,-11464.993103999632,-1423.5140041589027,-11.952013303175848
eco_s2,-1226.5877544001914,8355.197012067558,389.16463333419256,-1414.8389197832676,8125.51902315782,1343.0933814684531,-6121.405940154125,8305794.939537637,-9554.000967013073,-4123.282412169506,-11.238475519776022
eco_s3,-687.6423338635636,6185.249713458949,0.0,-840.9613537014998,5637.832778607939,682.0981571799788,-5914.415156645443,6082586.443566908,-6881.956030066005,-11608.167490951115,-10.875966884706568
eco_s4,-628.6343302063104,5411.836816295818,0.0,-741.7940054667297,5009.799803420008,624.9210749136356,-3633.108924743114,5402445.197001538,-6094.124413342523,-7328.474071120582,-13.610035215344826
gdp_s0,9237.548693716612,0.0,-6816.467831467891,4658.518085441383,399.2106403080273,2976.963580185242,-1206.8862567923136,7013527.237240426,-7923.422064096056,-50302.92582351724,-13.07866414891628
gdp_s1,7501.783087072786,0.0,-6963.420460585714,3777.265891749568,212.0966361948996,3584.484135698618,-571.1271193375985,5733720.902215299,-6219.559467061352,-40431.14721460713,-13.16364099265901
gdp_s2,14517.610200938178,0.0,-11720.278594030273,7315.102381996165,542.5430219201596,4615.206484336266,-1104.2498346816737,10969575.575436357,-12240.524692596682,-70485.91182391088,-9.287247548704618
gdp_s3,11005.596952578604,0.0,-8689.573256870859,5541.808120653837,433.4612085243226,1446.1339406913914,-813.8499870806872,8320819.836715829,-9312.473278043875,-43652.15982170443,-11.743200395173892
gdp_s4,8503.640948193664,0.0,-6532.476405962335,4283.197520864597,346.4611356160372,2193.8731480254764,-949.4337282843913,6456543.777728363,-7246.77950467205,-40126.62137837509,-13.896083063254947
res_s0,-1169.7687205200657,-419.62382193923185,4778.833655511885,-1032.8228932765776,-967.724380832725,-1066.8135061845474,-470.2511499607364,6937195.522163993,-9010.15323334028,-27945.255663611788,-9.100354031873367
res_s1,-2435.2764321870677,1055.8860737472678,5159.030499746215,-2059.802953922373,32.503617141605446,-1108.1645440830869,-745.3371593063478,7979899.710011949,-10101.421929155389,-22414.11904512663,-10.255099181436794
res_s2,-2507.912120639322,1186.3626255530396,5423.502218094729,-2121.224676247153,165.9924378789305,-1463.8253204619753,-1247.9333899389176,8084562.385932137,-10373.769516935343,-27997.845142405582,-9.334549702666907
res_s3,-1046.483149922074,11.272223398453129,5401.063758283964,-911.6205515968153,-217.55665438289117,-1864.4686053834005,-1723.5435604269148,7387972.795772642,-9733.229387988986,-15883.494862380463,-9.501341077833269
res_s4,-658.6111037747012,61.124082699961946,2710.9725091641267,-566.9632859381719,-198.22964482459392,-1333.6339438989003,-386.2287251212346,3786156.659375252,-4954.812031632166,-19027.666465268947,-12.499535196289433
emp_s0,9237.548693716612,0.0,-6816.467831467891,4658.518085441383,399.2106403080273,2976.963580185242,-1206.8862567923136,7013527.237240426,-7923.422064096056,-50302.92582351724,-13.07866414891628
emp_s1,7501.783087072786,0.0,-6963.420460585714,3777.265891749568,212.0966361948996,3584.484135698618,-571.1271193375985,5733720.902215299,-6219.559467061352,-40431.14721460713,-13.16364099265901
emp_s2,14517.610200938178,0.0,-11720.278594030273,7315.102381996165,542.5430219201596,4615.206484336266,-1104.2498346816737,10969575.575436357,-12240.524692596682,-70485.91182391088,-9.287247548704618
emp_s3,11005.596952578604,0.0,-8689.573256870859,5541.808120653837,433.4612085243226,1446.1339406913914,-813.8499870806872,8320819.836715829,-9312.473278043875,-43652.15982170443,-11.743200395173892
emp_s4,8503.640948193664,0.0,-6532.476405962335,4283.197520864597,346.4611356160372,2193.8731480254764,-949.4337282843913,6456543.777728363,-7246.77950467205,-40126.62137837509,-13.896083063254947
cpt_s0,-3492.2009589783365,5347.959328231229,2000.8076200889782,-3092.993852158482,3001.5058809441553,-1523.3672299841714,3055.548200309013,9145456.260857467,-10673.305159920557,-47109.06544901733,-15.201978044419182
cpt_s1,-2675.1419427080286,4396.462995659883,2089.5100160006987,-2611.7435159264223,2325.8193680270947,-1338.991563117421,2095.2901116138346,7553157.091290655,-9163.93372491763,-51055.79219049701,-15.35521547491163
cpt_s2,-2620.2721589114894,5413.1953913218185,593.841364052861,-2605.061040355709,3438.2103627888137,-176.98879327838415,2797.217671064588,10897983.783778286,-12528.72540599053,-56881.39585785854,-12.549221757126196
cpt_s3,-995.0063821979493,5008.11074960047,-457.1153915163476,-1266.3587759077443,3714.3401468746265,473.18277889838896,2635.1740032074786,7545267.652906439,-8713.471886927151,-42313.314761723355,-13.780249446500264
cpt_s4,-2179.595312466697,3984.9602204859325,1402.5893047052607,-2216.2551091167365,2137.986438024679,-1385.7476925495905,2064.4639843301056,7558684.791588073,-9020.377468849514,-51296.33073815368,-15.14346020419596
