alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.7,2,2061.7135055093413,0.0,-1489.5431808519547,1042.8013938180457,2978.775871173629,30.38062218100679,-455.69049318521513,1553774.0767888878,-725.0241040881835,-13689.254962443572,-5.890422128096161,44.2,135.8,0.04,0.0,0.8398518518518518
0.7,3,4042.7523745175486,0.0,-2157.591491913312,2046.0819127949005,4448.971826023626,-147.81250254424486,-713.0697328087897,3048662.050064402,-1550.0778699563557,-12169.046176505115,-1.890880920628535,21.6,156.6,0.9866666666666667,0.0,0.9989629629629629
0.85,0,3456.8118841541313,0.0,-1703.6614469884037,1745.64481648379,2426.4823636052542,-71.48367982053985,-745.4713288218709,2601010.7765608476,-1345.3249208868035,-14253.676840379176,-2.058822406225697,22.2,153.2,0.9733333333333334,0.0,0.9992592592592593
0.85,1,3495.263926622113,30.66878057992244,-1964.3315047805731,1751.1026720338664,2307.5452830119098,17.810359192564725,-651.501526101775,2652964.7539076684,-1332.1871872985305,-14887.133924697937,-2.161917049943054,21.2,158.0,1.0,0.0,0.9977777777777778
0.85,2,3214.691497397,0.0,-1711.899124874769,1626.9571622288556,5327.008381763294,-811.6628655070912,-587.9107660838811,2424166.171720995,-1233.176830601137,-7012.982965998849,-2.704141793209583,25.8,153.2,0.8533333333333334,0.0,0.9991111111111111
0.85,4,4180.755079983183,0.0,-2167.7032431397274,2107.017549973568,2301.553806123349,-139.99516537782347,-932.3063103199356,3139456.149460616,-1605.2658394520422,-18653.6020900968,-2.0584086327455693,24.6,153.0,0.8533333333333334,0.0,0.9955555555555555
0.85,3,3200.73378219653,0.0,-1859.3540674700744,1622.6747711130706,5196.481549274087,-431.9994895707099,-594.7104803086561,2417785.408958475,-1204.6041084605201,-8444.208495703479,-2.177913606499247,19.2,156.0,1.0,0.0,0.9965925925925926
1.0,0,4138.51291282764,0.0,-1951.6913213710366,2087.5132171977116,2122.052544820819,-215.62626301475476,-990.0030208441046,3110394.6936245896,-1623.063782489358,-17440.00742053586,-2.240970232458468,24.2,155.0,0.8666666666666667,0.0,0.9985185185185185
1.0,1,3979.0102500446883,0.0,-2151.2174847511146,2005.069955476157,1250.3303209397313,400.7487642015079,-940.2135799199243,2987554.2336594737,-1512.8623776525608,-19357.487373932683,-2.4250843532147415,24.4,154.0,0.8533333333333334,0.0,0.9985185185185185
1.0,3,960.3837283303092,-3271.357999780109,0.0,1186.32633319927,-3284.855053962764,-1186.3263331992698,-3966.5927416721934,2760185.935243635,-1186.32633319927,0.0,-1.6215952666671867,15.0,168.0,1.0,0.0,0.9955555555555555
1.0,2,1716.6392983586716,0.0,-1070.5899208588853,867.9079665625206,1760.3836413179968,-252.94147298377683,-457.45152310636496,1293182.8701781554,-631.6157819818715,-12178.713711268065,-5.563488706331187,45.0,119.6,0.0,0.0,0.7457777777777778
1.0,4,3406.8642560105195,0.0,-1746.826482913229,1721.366370387202,2597.6288643481894,45.60078618867219,-637.5647325429885,2564835.8918769313,-1315.4708652091838,-13129.884059686545,-2.2900027483315504,20.8,155.4,1.0,0.0,0.9976296296296296
-1.0,0,-59.94743599052258,140.77902108803318,296.8908599055243,-150.47528901998447,-1270.0990275691292,307.05233244703606,-1295.395229825068,3480727.738287112,-689.9207102674419,-12686.35126690865,-4.198436520820354,,,,,
-1.0,1,359.87528949251873,-236.69837585344217,172.07835395041235,129.69715424896322,-1148.0661926412527,25.46780477938039,-1662.3436088896676,3697703.908720948,-814.3381082489806,-11022.005702600236,-4.695927980277817,,,,,
-1.0,2,341.6744138919045,-639.5855812470256,12.899140001582003,255.41235626357002,-824.4889410434714,-110.19221511025262,-1179.5798675360948,3082961.822511221,-725.9963900174897,-12741.809463336875,-4.991618222375571,,,,,
-1.0,3,248.12550012262076,396.92207641710877,-27.463289110361053,16.234248005550267,-221.40239533608937,300.716818007109,-1045.235833332775,3232801.9613729576,-823.3044668702912,-14886.350116895843,-4.844040489538072,,,,,
-1.0,4,306.5441239463771,33.29447456658138,78.36169526955317,94.37620871471033,-725.509778886138,157.0865796610989,-1456.8369803223366,3131552.329135514,-952.4570168928198,-13621.593246291028,-4.110218023114584,,,,,
