ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,107,1,3,10,900.0,900.0,900.0,1
0,1,49,1,3,10,900.0,900.0,900.0,1
0,2,119,1,3,10,900.0,900.0,900.0,1
0,3,193,1,3,10,900.0,900.0,900.0,1
0,4,9,1,3,10,900.0,900.0,900.0,1
0,5,94,1,3,10,900.0,900.0,900.0,1
0,6,97,1,3,10,900.0,900.0,900.0,1
0,7,134,1,3,10,900.0,900.0,900.0,1
0,8,46,1,3,10,900.0,900.0,900.0,1
0,9,135,1,3,10,900.0,900.0,900.0,1
0,10,139,1,3,10,900.0,900.0,900.0,1
0,11,149,1,3,10,900.0,900.0,900.0,1
0,12,160,1,3,10,900.0,900.0,900.0,1
0,13,19,1,3,10,900.0,900.0,900.0,1
0,14,170,1,3,10,900.0,900.0,900.0,1
1,0,107,1,3,10,900.0,900.0,900.0,1
1,1,49,1,3,10,900.0,900.0,900.0,1
1,2,119,1,3,10,900.0,900.0,900.0,1
1,3,193,1,3,10,900.0,900.0,900.0,1
1,4,9,1,3,10,900.0,900.0,900.0,1
1,5,94,1,3,10,900.0,900.0,900.0,1
1,6,97,1,3,10,900.0,900.0,900.0,1
1,7,134,1,3,10,900.0,900.0,900.0,1
1,8,46,1,3,10,900.0,900.0,900.0,1
1,9,135,1,3,10,900.0,900.0,900.0,1
1,10,139,1,3,10,900.0,900.0,900.0,1
1,11,149,1,3,10,900.0,900.0,900.0,1
1,12,160,1,3,10,900.0,900.0,900.0,1
1,13,19,1,3,10,900.0,900.0,900.0,1
1,14,170,1,3,10,900.0,900.0,900.0,1
2,0,107,1,3,10,900.0,900.0,900.0,1
2,1,49,1,3,10,900.0,900.0,900.0,1
2,2,119,1,3,10,900.0,900.0,900.0,1
2,3,193,1,3,10,900.0,900.0,900.0,1
2,4,9,1,3,10,900.0,900.0,900.0,1
2,5,94,1,3,10,900.0,900.0,900.0,1
2,6,97,1,3,10,900.0,900.0,900.0,1
2,7,134,1,3,10,900.0,900.0,900.0,1
2,8,46,1,3,10,900.0,900.0,900.0,1
2,9,135,1,3,10,900.0,900.0,900.0,1
2,10,139,1,3,10,900.0,900.0,900.0,1
2,11,149,1,3,10,900.0,900.0,900.0,1
2,12,160,1,3,10,900.0,900.0,900.0,1
2,13,19,1,3,10,900.0,900.0,900.0,1
2,14,170,1,3,10,900.0,900.0,900.0,1
3,0,107,1,3,10,900.0,900.0,900.0,1
3,1,49,1,3,10,900.0,900.0,900.0,1
3,2,119,1,3,10,900.0,900.0,900.0,1
3,3,193,1,3,10,900.0,900.0,900.0,1
3,4,9,1,3,10,900.0,900.0,900.0,1
3,5,94,1,3,10,900.0,900.0,900.0,1
3,6,97,1,3,10,900.0,900.0,900.0,1
3,7,134,1,3,10,900.0,900.0,900.0,1
3,8,46,1,3,10,900.0,900.0,900.0,1
3,9,135,1,3,10,900.0,900.0,900.0,1
3,10,139,1,3,10,900.0,900.0,900.0,1
3,11,149,1,3,10,900.0,900.0,900.0,1
3,12,160,1,3,10,900.0,900.0,900.0,1
3,13,19,1,3,10,900.0,900.0,900.0,1
3,14,170,1,3,10,900.0,900.0,900.0,1
4,0,107,1,3,10,900.0,900.0,900.0,1
4,1,49,1,3,10,900.0,900.0,900.0,1
4,2,119,1,3,10,900.0,900.0,900.0,1
4,3,193,1,3,10,900.0,900.0,900.0,1
4,4,9,1,3,10,900.0,900.0,900.0,1
4,5,94,1,3,10,900.0,900.0,900.0,1
4,6,97,1,3,10,900.0,900.0,900.0,1
4,7,134,1,3,10,900.0,900.0,900.0,1
4,8,46,1,3,10,900.0,900.0,900.0,1
4,9,135,1,3,10,900.0,900.0,900.0,1
4,10,139,1,3,10,900.0,900.0,900.0,1
4,11,149,1,3,10,900.0,900.0,900.0,1
4,12,160,1,3,10,900.0,900.0,900.0,1
4,13,19,1,3,10,900.0,900.0,900.0,1
4,14,170,1,3,10,900.0,900.0,900.0,1
