ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,577,5,10,11,880.0,900.0,880.0,1
0,1,579,5,10,11,880.0,920.0,880.0,1
0,2,445,5,10,11,880.0,940.0,880.0,1
0,3,481,5,10,12,960.0,960.0,960.0,1
0,4,526,5,10,11,880.0,900.0,880.0,1
0,5,594,5,10,11,880.0,920.0,880.0,1
0,6,547,5,10,11,880.0,940.0,930.0,1
0,6,385,3,3,1,50.0,940.0,930.0,1
0,7,562,5,10,11,880.0,910.0,880.0,1
0,8,460,5,10,11,880.0,930.0,930.0,1
0,8,340,3,3,1,50.0,930.0,930.0,1
0,9,552,5,10,11,880.0,900.0,880.0,1
0,10,456,5,10,11,880.0,920.0,880.0,1
0,11,694,5,10,10,800.0,940.0,930.0,0
0,11,703,5,10,1,80.0,940.0,930.0,0
0,11,396,3,3,1,50.0,940.0,930.0,0
0,12,568,5,10,10,800.0,910.0,900.0,1
0,12,380,3,3,2,100.0,910.0,900.0,1
0,13,578,5,10,10,800.0,910.0,900.0,1
0,13,399,3,3,2,100.0,910.0,900.0,1
0,14,595,5,10,10,800.0,910.0,900.0,1
0,14,361,3,3,2,100.0,910.0,900.0,1
1,0,577,5,10,11,880.0,900.0,880.0,1
1,1,579,5,10,11,880.0,920.0,880.0,1
1,2,445,5,10,11,880.0,940.0,880.0,1
1,3,481,5,10,12,960.0,960.0,960.0,1
1,4,526,5,10,11,880.0,900.0,880.0,1
1,5,594,5,10,11,880.0,920.0,880.0,1
1,6,547,5,10,11,880.0,940.0,930.0,1
1,6,385,3,3,1,50.0,940.0,930.0,1
1,7,562,5,10,11,880.0,910.0,880.0,1
1,8,460,5,10,11,880.0,930.0,930.0,1
1,8,340,3,3,1,50.0,930.0,930.0,1
1,9,552,5,10,11,880.0,900.0,880.0,1
1,10,456,5,10,11,880.0,920.0,880.0,1
1,11,694,5,10,10,800.0,940.0,930.0,0
1,11,703,5,10,1,80.0,940.0,930.0,0
1,11,396,3,3,1,50.0,940.0,930.0,0
1,12,568,5,10,10,800.0,910.0,900.0,1
1,12,380,3,3,2,100.0,910.0,900.0,1
1,13,578,5,10,10,800.0,910.0,900.0,1
1,13,399,3,3,2,100.0,910.0,900.0,1
1,14,595,5,10,10,800.0,910.0,900.0,1
1,14,361,3,3,2,100.0,910.0,900.0,1
2,0,577,5,10,11,880.0,900.0,880.0,1
2,1,579,5,10,11,880.0,920.0,880.0,1
2,2,445,5,10,11,880.0,940.0,880.0,1
2,3,481,5,10,12,960.0,960.0,960.0,1
2,4,526,5,10,11,880.0,900.0,880.0,1
2,5,594,5,10,11,880.0,920.0,880.0,1
2,6,547,5,10,11,880.0,940.0,930.0,1
2,6,385,3,3,1,50.0,940.0,930.0,1
2,7,562,5,10,11,880.0,910.0,880.0,1
2,8,460,5,10,11,880.0,930.0,930.0,1
2,8,340,3,3,1,50.0,930.0,930.0,1
2,9,552,5,10,11,880.0,900.0,880.0,1
2,10,456,5,10,11,880.0,920.0,880.0,1
2,11,694,5,10,10,800.0,940.0,930.0,0
2,11,703,5,10,1,80.0,940.0,930.0,0
2,11,396,3,3,1,50.0,940.0,930.0,0
2,12,568,5,10,10,800.0,910.0,900.0,1
2,12,380,3,3,2,100.0,910.0,900.0,1
2,13,578,5,10,10,800.0,910.0,900.0,1
2,13,399,3,3,2,100.0,910.0,900.0,1
2,14,595,5,10,10,800.0,910.0,900.0,1
2,14,361,3,3,2,100.0,910.0,900.0,1
3,0,577,5,10,11,880.0,900.0,880.0,1
3,1,579,5,10,11,880.0,920.0,880.0,1
3,2,445,5,10,11,880.0,940.0,880.0,1
3,3,481,5,10,12,960.0,960.0,960.0,1
3,4,526,5,10,11,880.0,900.0,880.0,1
3,5,594,5,10,11,880.0,920.0,880.0,1
3,6,547,5,10,11,880.0,940.0,930.0,1
3,6,385,3,3,1,50.0,940.0,930.0,1
3,7,562,5,10,11,880.0,910.0,880.0,1
3,8,460,5,10,11,880.0,930.0,930.0,1
3,8,340,3,3,1,50.0,930.0,930.0,1
3,9,552,5,10,11,880.0,900.0,880.0,1
3,10,456,5,10,11,880.0,920.0,880.0,1
3,11,694,5,10,10,800.0,940.0,930.0,0
3,11,703,5,10,1,80.0,940.0,930.0,0
3,11,396,3,3,1,50.0,940.0,930.0,0
3,12,568,5,10,10,800.0,910.0,900.0,1
3,12,380,3,3,2,100.0,910.0,900.0,1
3,13,578,5,10,10,800.0,910.0,900.0,1
3,13,399,3,3,2,100.0,910.0,900.0,1
3,14,595,5,10,10,800.0,910.0,900.0,1
3,14,361,3,3,2,100.0,910.0,900.0,1
4,0,577,5,10,11,880.0,900.0,880.0,1
4,1,579,5,10,11,880.0,920.0,880.0,1
4,2,445,5,10,11,880.0,940.0,880.0,1
4,3,481,5,10,12,960.0,960.0,960.0,1
4,4,526,5,10,11,880.0,900.0,880.0,1
4,5,594,5,10,11,880.0,920.0,880.0,1
4,6,547,5,10,11,880.0,940.0,930.0,1
4,6,385,3,3,1,50.0,940.0,930.0,1
4,7,562,5,10,11,880.0,910.0,880.0,1
4,8,460,5,10,11,880.0,930.0,930.0,1
4,8,340,3,3,1,50.0,930.0,930.0,1
4,9,552,5,10,11,880.0,900.0,880.0,1
4,10,456,5,10,11,880.0,920.0,880.0,1
4,11,694,5,10,10,800.0,940.0,930.0,0
4,11,703,5,10,1,80.0,940.0,930.0,0
4,11,396,3,3,1,50.0,940.0,930.0,0
4,12,568,5,10,10,800.0,910.0,900.0,1
4,12,380,3,3,2,100.0,910.0,900.0,1
4,13,578,5,10,10,800.0,910.0,900.0,1
4,13,399,3,3,2,100.0,910.0,900.0,1
4,14,595,5,10,10,800.0,910.0,900.0,1
4,14,361,3,3,2,100.0,910.0,900.0,1
