,Gdp,Gdp,Eco,Eco,Res,Res,Emp,Emp,Aec,Aec,E2r,E2r,Cpt,Cpt,Floor,Floor,Cost,Cost,Disrupt,Disrupt,Expire,Expire,n_init,n_init,n_done_T,n_done_T,n_done_all,n_done_all,n_expire,n_expire,spend,spend,crh_T,crh_T,crh_all,crh_all
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
myopic,11040.78449687143,2481.890728957195,593.5159138687358,188.27500753710748,-10089.021656059975,2390.8323771486553,5434.203697517713,1234.841115291686,819.5590383123981,262.652626251418,3509.991685697593,909.7919091271748,84.76350408115474,128.57209998512695,8706415.407811575,1879721.7734464812,-9608.985676115852,2049.190873253043,-57476.872187467656,8231.919528137114,-9.664919781100746,1.9384018181746212,45.0,0.0,12.4,2.302172886644268,27.6,3.646916505762094,17.4,3.646916505762094,36390.0,0.0,0.27555555555555555,0.05115939748098372,0.6133333333333334,0.08104258901693541
greedy_crh,3385.5839362495085,963.9845374256273,282.30885382694254,68.07936958918167,-3157.0268239148313,925.349445453443,1649.876787262956,487.30822252635795,238.46836042715995,36.26630266426757,823.3184912461286,483.55774165654793,411.9300235611969,40.92798791283922,2812587.954205369,692408.4453055677,-3100.017403853176,749.9582225425326,-24692.03737898718,4108.886097456271,-4.140314154685155,0.9740863788334397,15.0,0.0,8.8,1.0954451150103326,9.0,1.414213562373095,6.0,1.4142135623730951,8360.0,0.0,0.5866666666666667,0.07302967433402216,0.6,0.09428090415820631
frontload,3385.5839362495085,963.9845374256273,282.30885382694254,68.07936958918167,-3157.0268239148313,925.349445453443,1649.876787262956,487.30822252635795,238.46836042715995,36.26630266426757,823.3184912461286,483.55774165654793,411.9300235611969,40.92798791283922,2812587.954205369,692408.4453055677,-3100.017403853176,749.9582225425326,-24692.03737898718,4108.886097456271,-4.140314154685155,0.9740863788334397,15.0,0.0,8.8,1.0954451150103326,9.0,1.414213562373095,6.0,1.4142135623730951,8360.0,0.0,0.5866666666666667,0.07302967433402216,0.6,0.09428090415820631
evenspread,1887.7618506582571,665.0672666155383,241.56054339320394,33.58079116971078,-1716.9610516862347,717.9472903141608,900.8866167249344,341.1790072433306,175.4757810630418,47.5709038092862,495.12270896785196,145.5715178009572,339.25426856536785,62.36790755606422,1650165.3925104626,500989.4351524258,-1836.1745613142023,528.61132158297,-18149.535062626648,1979.1819595314187,-3.4324194754100503,0.614424286937644,15.0,0.0,3.8,0.8366600265340756,8.6,1.140175425099138,6.4,1.1401754250991378,8360.0,0.0,0.2533333333333333,0.055777335102271695,0.5733333333333334,0.0760116950066092
backload,2027.0741635246527,577.1731514113444,169.0287390602384,40.761633373104985,-1890.2285776442259,554.0408946967257,987.8421777262716,291.7694336211263,142.77981622735226,21.71397505469622,492.9511934670669,289.5238821844641,246.6377214874242,24.505098212118785,1684000.3030396556,414570.5132450598,-1856.0949319687552,449.0276907217707,-14784.034883854421,2460.1418856700934,-2.478959024461525,0.5832214970165296,15.0,0.0,0.0,0.0,9.0,1.414213562373095,6.0,1.4142135623730951,8360.0,0.0,0.0,0.0,0.6,0.09428090415820631
oracle,10212.15223033093,0.0,566.1654372773493,0.0,-9597.136996497464,0.0,5011.666509404784,0.0,606.0989897846681,0.0,3254.029271063583,0.0,612.5364534115613,0.0,8199931.7516080085,0.0,-9007.51747431844,0.0,-55587.25368812903,0.0,0.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,16230.0,0.0,1.0,0.0,1.0,0.0
