ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,313,2,3,2,160.0,900.0,720.0,0
0,0,243,2,3,4,320.0,900.0,720.0,0
0,0,256,2,3,3,240.0,900.0,720.0,0
0,1,317,2,3,12,960.0,1080.0,1050.0,1
0,1,293,2,3,1,90.0,1080.0,1050.0,1
0,2,272,2,3,9,720.0,930.0,930.0,0
0,2,291,2,3,2,160.0,930.0,930.0,0
0,2,100,1,6,1,50.0,930.0,930.0,0
0,3,240,2,3,3,240.0,900.0,880.0,0
0,3,310,2,3,3,240.0,900.0,880.0,0
0,3,292,2,3,5,400.0,900.0,880.0,0
0,4,336,2,3,7,560.0,920.0,890.0,0
0,4,261,2,3,3,240.0,920.0,890.0,0
0,4,224,2,3,1,90.0,920.0,890.0,0
0,5,281,2,3,9,720.0,930.0,930.0,0
0,5,263,2,3,2,160.0,930.0,930.0,0
0,5,201,1,6,1,50.0,930.0,930.0,0
0,6,284,2,3,9,720.0,900.0,900.0,1
0,6,289,2,3,2,180.0,900.0,900.0,1
0,7,259,2,3,6,490.0,900.0,840.0,0
0,7,222,2,3,3,270.0,900.0,840.0,0
0,7,299,2,3,1,80.0,900.0,840.0,0
0,8,279,2,3,12,960.0,960.0,960.0,1
0,9,288,2,3,9,810.0,900.0,890.0,1
0,9,217,2,3,1,80.0,900.0,890.0,1
0,10,282,2,3,10,800.0,910.0,890.0,1
0,10,290,2,3,1,90.0,910.0,890.0,1
0,11,274,2,3,9,730.0,920.0,910.0,1
0,11,269,2,3,2,180.0,920.0,910.0,1
0,12,221,2,3,10,820.0,910.0,910.0,1
0,12,309,2,3,1,90.0,910.0,910.0,1
0,13,199,1,6,12,600.0,900.0,870.0,1
0,13,308,2,3,3,270.0,900.0,870.0,1
0,14,143,1,6,14,700.0,930.0,930.0,0
0,14,337,2,3,1,80.0,930.0,930.0,0
0,14,99,1,6,3,150.0,930.0,930.0,0
1,0,313,2,3,2,160.0,900.0,720.0,0
1,0,243,2,3,4,320.0,900.0,720.0,0
1,0,256,2,3,3,240.0,900.0,720.0,0
1,1,317,2,3,12,960.0,1080.0,1050.0,1
1,1,293,2,3,1,90.0,1080.0,1050.0,1
1,2,272,2,3,9,720.0,930.0,930.0,0
1,2,291,2,3,2,160.0,930.0,930.0,0
1,2,100,1,6,1,50.0,930.0,930.0,0
1,3,240,2,3,3,240.0,900.0,880.0,0
1,3,310,2,3,3,240.0,900.0,880.0,0
1,3,292,2,3,5,400.0,900.0,880.0,0
1,4,336,2,3,7,560.0,920.0,890.0,0
1,4,261,2,3,3,240.0,920.0,890.0,0
1,4,224,2,3,1,90.0,920.0,890.0,0
1,5,281,2,3,9,720.0,930.0,930.0,0
1,5,263,2,3,2,160.0,930.0,930.0,0
1,5,201,1,6,1,50.0,930.0,930.0,0
1,6,284,2,3,9,720.0,900.0,900.0,1
1,6,289,2,3,2,180.0,900.0,900.0,1
1,7,259,2,3,6,490.0,900.0,840.0,0
1,7,222,2,3,3,270.0,900.0,840.0,0
1,7,299,2,3,1,80.0,900.0,840.0,0
1,8,279,2,3,12,960.0,960.0,960.0,1
1,9,288,2,3,9,810.0,900.0,890.0,1
1,9,217,2,3,1,80.0,900.0,890.0,1
1,10,282,2,3,10,800.0,910.0,890.0,1
1,10,290,2,3,1,90.0,910.0,890.0,1
1,11,274,2,3,9,730.0,920.0,910.0,1
1,11,269,2,3,2,180.0,920.0,910.0,1
1,12,221,2,3,10,820.0,910.0,910.0,1
1,12,309,2,3,1,90.0,910.0,910.0,1
1,13,199,1,6,12,600.0,900.0,870.0,1
1,13,308,2,3,3,270.0,900.0,870.0,1
1,14,143,1,6,14,700.0,930.0,930.0,0
1,14,337,2,3,1,80.0,930.0,930.0,0
1,14,99,1,6,3,150.0,930.0,930.0,0
2,0,313,2,3,2,160.0,900.0,720.0,0
2,0,243,2,3,4,320.0,900.0,720.0,0
2,0,256,2,3,3,240.0,900.0,720.0,0
2,1,317,2,3,12,960.0,1080.0,1050.0,1
2,1,293,2,3,1,90.0,1080.0,1050.0,1
2,2,272,2,3,9,720.0,930.0,930.0,0
2,2,291,2,3,2,160.0,930.0,930.0,0
2,2,100,1,6,1,50.0,930.0,930.0,0
2,3,240,2,3,3,240.0,900.0,880.0,0
2,3,310,2,3,3,240.0,900.0,880.0,0
2,3,292,2,3,5,400.0,900.0,880.0,0
2,4,336,2,3,7,560.0,920.0,890.0,0
2,4,261,2,3,3,240.0,920.0,890.0,0
2,4,224,2,3,1,90.0,920.0,890.0,0
2,5,281,2,3,9,720.0,930.0,930.0,0
2,5,263,2,3,2,160.0,930.0,930.0,0
2,5,201,1,6,1,50.0,930.0,930.0,0
2,6,284,2,3,9,720.0,900.0,900.0,1
2,6,289,2,3,2,180.0,900.0,900.0,1
2,7,259,2,3,6,490.0,900.0,840.0,0
2,7,222,2,3,3,270.0,900.0,840.0,0
2,7,299,2,3,1,80.0,900.0,840.0,0
2,8,279,2,3,12,960.0,960.0,960.0,1
2,9,288,2,3,9,810.0,900.0,890.0,1
2,9,217,2,3,1,80.0,900.0,890.0,1
2,10,282,2,3,10,800.0,910.0,890.0,1
2,10,290,2,3,1,90.0,910.0,890.0,1
2,11,274,2,3,9,730.0,920.0,910.0,1
2,11,269,2,3,2,180.0,920.0,910.0,1
2,12,221,2,3,10,820.0,910.0,910.0,1
2,12,309,2,3,1,90.0,910.0,910.0,1
2,13,199,1,6,12,600.0,900.0,870.0,1
2,13,308,2,3,3,270.0,900.0,870.0,1
2,14,143,1,6,14,700.0,930.0,930.0,0
2,14,337,2,3,1,80.0,930.0,930.0,0
2,14,99,1,6,3,150.0,930.0,930.0,0
3,0,313,2,3,2,160.0,900.0,720.0,0
3,0,243,2,3,4,320.0,900.0,720.0,0
3,0,256,2,3,3,240.0,900.0,720.0,0
3,1,317,2,3,12,960.0,1080.0,1050.0,1
3,1,293,2,3,1,90.0,1080.0,1050.0,1
3,2,272,2,3,9,720.0,930.0,930.0,0
3,2,291,2,3,2,160.0,930.0,930.0,0
3,2,100,1,6,1,50.0,930.0,930.0,0
3,3,240,2,3,3,240.0,900.0,880.0,0
3,3,310,2,3,3,240.0,900.0,880.0,0
3,3,292,2,3,5,400.0,900.0,880.0,0
3,4,336,2,3,7,560.0,920.0,890.0,0
3,4,261,2,3,3,240.0,920.0,890.0,0
3,4,224,2,3,1,90.0,920.0,890.0,0
3,5,281,2,3,9,720.0,930.0,930.0,0
3,5,263,2,3,2,160.0,930.0,930.0,0
3,5,201,1,6,1,50.0,930.0,930.0,0
3,6,284,2,3,9,720.0,900.0,900.0,1
3,6,289,2,3,2,180.0,900.0,900.0,1
3,7,259,2,3,6,490.0,900.0,840.0,0
3,7,222,2,3,3,270.0,900.0,840.0,0
3,7,299,2,3,1,80.0,900.0,840.0,0
3,8,279,2,3,12,960.0,960.0,960.0,1
3,9,288,2,3,9,810.0,900.0,890.0,1
3,9,217,2,3,1,80.0,900.0,890.0,1
3,10,282,2,3,10,800.0,910.0,890.0,1
3,10,290,2,3,1,90.0,910.0,890.0,1
3,11,274,2,3,9,730.0,920.0,910.0,1
3,11,269,2,3,2,180.0,920.0,910.0,1
3,12,221,2,3,10,820.0,910.0,910.0,1
3,12,309,2,3,1,90.0,910.0,910.0,1
3,13,199,1,6,12,600.0,900.0,870.0,1
3,13,308,2,3,3,270.0,900.0,870.0,1
3,14,143,1,6,14,700.0,930.0,930.0,0
3,14,337,2,3,1,80.0,930.0,930.0,0
3,14,99,1,6,3,150.0,930.0,930.0,0
4,0,313,2,3,2,160.0,900.0,720.0,0
4,0,243,2,3,4,320.0,900.0,720.0,0
4,0,256,2,3,3,240.0,900.0,720.0,0
4,1,317,2,3,12,960.0,1080.0,1050.0,1
4,1,293,2,3,1,90.0,1080.0,1050.0,1
4,2,272,2,3,9,720.0,930.0,930.0,0
4,2,291,2,3,2,160.0,930.0,930.0,0
4,2,100,1,6,1,50.0,930.0,930.0,0
4,3,240,2,3,3,240.0,900.0,880.0,0
4,3,310,2,3,3,240.0,900.0,880.0,0
4,3,292,2,3,5,400.0,900.0,880.0,0
4,4,336,2,3,7,560.0,920.0,890.0,0
4,4,261,2,3,3,240.0,920.0,890.0,0
4,4,224,2,3,1,90.0,920.0,890.0,0
4,5,281,2,3,9,720.0,930.0,930.0,0
4,5,263,2,3,2,160.0,930.0,930.0,0
4,5,201,1,6,1,50.0,930.0,930.0,0
4,6,284,2,3,9,720.0,900.0,900.0,1
4,6,289,2,3,2,180.0,900.0,900.0,1
4,7,259,2,3,6,490.0,900.0,840.0,0
4,7,222,2,3,3,270.0,900.0,840.0,0
4,7,299,2,3,1,80.0,900.0,840.0,0
4,8,279,2,3,12,960.0,960.0,960.0,1
4,9,288,2,3,9,810.0,900.0,890.0,1
4,9,217,2,3,1,80.0,900.0,890.0,1
4,10,282,2,3,10,800.0,910.0,890.0,1
4,10,290,2,3,1,90.0,910.0,890.0,1
4,11,274,2,3,9,730.0,920.0,910.0,1
4,11,269,2,3,2,180.0,920.0,910.0,1
4,12,221,2,3,10,820.0,910.0,910.0,1
4,12,309,2,3,1,90.0,910.0,910.0,1
4,13,199,1,6,12,600.0,900.0,870.0,1
4,13,308,2,3,3,270.0,900.0,870.0,1
4,14,143,1,6,14,700.0,930.0,930.0,0
4,14,337,2,3,1,80.0,930.0,930.0,0
4,14,99,1,6,3,150.0,930.0,930.0,0
