alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.0,3,-2.955405016072551,1390.9075784672566,-82.42766537224314,-130.03548979647638,1885.8367934512212,115.72032723412948,-1647.018314724711,4267429.992214866,-1651.7979487988073,-1329.528214637547,-2.5487599493489475,30.0,113.0,0.7333333333333333,0.0,1.0
0.7,4,1841.6570584994756,0.0,-1428.7335263450225,931.1278993003043,3147.1951881494706,157.93318542591877,-352.836668148346,4133982.003726472,-1562.0583509230846,-19744.400141113096,-5.4183586130620345,36.0,99.0,0.4,1.0,0.9233333333333333
0.15,0,-26.701904092042334,1299.378759127661,-33.29698860177167,-133.6276045792253,1402.8809907998275,176.0588401028477,-1519.6286731927396,3954489.8937288364,-1535.3809229124686,-2380.582946640761,-3.1005918046932646,32.0,115.0,0.7333333333333333,0.0,0.9922222222222222
1.0,4,1493.1836110850131,0.0,-1245.4195867609542,752.0622366328311,619.171654959385,642.3496832005728,-246.28589740628703,3525716.692822776,-1285.1815718275216,-19013.323980435882,-2.6937808980122115,23.0,108.0,0.9333333333333333,0.0,0.9955555555555555
0.3,1,1288.77915594848,314.50790050430317,-1075.989240352895,590.6144239622753,3389.001932456209,-247.40968746595166,-247.8902435910838,5411401.525035006,-1695.0693614608183,-11604.199077588999,-4.624022691221963,36.0,123.0,0.4666666666666667,0.0,0.9977777777777778
0.3,3,1170.1120187227775,614.4375641491905,-424.7575201310551,375.29952924041373,3257.985127178105,-195.4945892568367,-529.7853561940245,3948114.433029274,-1646.6730423147387,-9754.073572924528,-4.88700139000199,36.0,113.0,0.4666666666666667,0.0,1.0
0.85,1,1677.7950035506242,0.0,-1447.5818013071962,849.8417937996537,3393.3769514716705,186.8785460163073,-275.9131923974375,3810770.750568255,-1428.3119051894118,-19137.27529636289,-5.314557055375435,38.0,113.0,0.3333333333333333,0.0,0.9988888888888889
1.0,3,1225.1497840265602,0.0,-790.5905179172363,617.8889399588245,839.9713174206547,-367.29391181597623,-305.5860457586456,2844845.3878833884,-1062.8201976008545,-17474.964468494272,-5.255847804997903,43.0,104.0,0.13333333333333333,0.0,0.9755555555555555
-1.0,0,223.54152183335955,194.72149802660255,-94.32433138942444,91.63036945009392,-26.76412632461001,-112.20407768888063,-455.01942637665877,1859898.985405925,-1580.5210545452385,-17771.625168261082,-4.3811080366292625,,,,,
-1.0,1,212.53157010358154,-66.67612564157004,-113.87211973499086,121.45479092595073,-60.47641699346914,-163.40669464499456,-541.5508797850122,1660313.7019968992,-1475.7931569924083,-17760.0668139718,-3.9122165625495695,,,,,
-1.0,2,17.448330217890938,265.5472760310757,-75.23103171055018,-26.56701341298548,-119.13897160626138,132.98024516075014,-362.05001873138383,1916095.8577293598,-1592.928457683912,-21048.608049537095,-3.64907259351709,,,,,
-1.0,3,286.51626744610763,-210.25594100397979,-193.03812514244592,173.69318636224375,-274.5634603557098,79.28964760038762,-430.20195865083804,2004145.8480889485,-1644.7625223388532,-22293.609441626242,-4.4534475427541285,,,,,
-1.0,4,45.24579690406263,136.38773559353132,109.07788671719955,-34.477989937526516,-223.20277692316031,31.596932832621423,-332.5947225845424,1918452.8050162396,-1590.0851962996235,-19282.260897233908,-3.8625172296615333,,,,,
