iter,a0.15_s3,a0.3_s2,a0.85_s4,a1.0_s2,a0.7_s2,a0.15_s2,a0.7_s1,a0.0_s1,a1.0_s1,a0.5_s3,a0.5_s1,a0.15_s4,a0.85_s0,a0.5_s4,a0.0_s2,a0.7_s0,a0.0_s4,a0.7_s3,a0.85_s2,a0.15_s1,a0.0_s0,a0.3_s0,a0.85_s3,a0.3_s4,a0.5_s0,a1.0_s0,a0.5_s2,a0.0_s3,a0.7_s4,a0.15_s0,a1.0_s4,a0.3_s1,a0.3_s3,a0.85_s1,a1.0_s3
0,-0.20514258298824478,-0.12943128764407527,0.1588678678267579,0.25320918963079286,0.10744138876417642,-0.23427657064444896,0.18838972211825425,-0.2794150428603612,0.33747036150704374,0.04786395280597099,0.07438688023270931,-0.3014259426257477,0.13821562398440163,-0.04758744421443946,-0.349967917403482,0.060163901585757976,-0.42897040980778434,0.1703512439444405,0.183240645214817,-0.16109439972759665,-0.4108378715095053,-0.18374773091000335,0.2536426019185999,-0.185838769242027,-0.054618043118129705,0.21026336773699572,-0.004028106016177306,-0.3322690196927276,0.07530262247674943,-0.29170861742452064,0.23600501738061186,-0.053866316888528734,-0.08993424972480724,0.2659116546004248,0.33052693235628533
1,-0.2347617617089662,0.008481347028802929,0.314239361494064,0.25733354169890554,0.0389092518203119,-0.2040719080760361,0.05749141827751606,-0.37552339717908273,0.2553542305993799,0.1242177860668846,-0.06316841650713745,-0.22391279048115603,0.27869845827854534,0.049176722945869174,-0.303953269924393,0.18414540566506535,-0.4416737398102598,0.23501499714765897,0.2155297360005518,-0.3293966391074985,-0.35817364305081834,-0.25359090638626947,0.26715097605129257,-0.20038358146134735,0.01061519857763596,0.3466218743250846,-0.010753211931051998,-0.5357304574560378,0.1904277202653328,-0.13381823368510978,0.28436011859149357,-0.2748495906742416,0.015468631188793658,0.14658461426912447,0.3161523812441446
2,-0.21793450700979147,-0.262103480484508,0.15807508899417333,0.17865734787383342,0.12079952661090823,-0.181905086024987,0.12659990027176257,-0.6146797575423479,0.39497837394580515,-0.14889616806446992,-0.08911767425293281,-0.07943184584563721,0.23636403784070142,-0.07272929553021484,-0.23174150649670125,0.09472318531589198,-0.15073549025883642,0.23370690487976806,0.27557242922040504,-0.26645083189926744,-0.29925708613231555,-0.192914523177996,0.22664891450201136,-0.15220524385046325,-0.01351729258490874,0.2487828462118462,0.07199686427562792,-0.27312891608545214,0.108071584940174,-0.15242533452932178,0.31542777986176174,-0.18976659203228632,-0.17024038124529184,0.15010232923468353,0.2840972806377866
3,-0.32728973747572543,-0.09507526410037251,0.20592933047233225,0.3317682594952208,0.1505507814110778,-0.057010398710756305,0.008145338546874756,-0.4730407521048572,0.351343056678464,0.008650078984371798,-0.06077591946013121,-0.1410953106187321,0.2446130848954662,0.11536395543274452,-0.20245082992215185,0.10125106120227956,-0.33557244882830667,0.15249089232819746,0.23855932097481686,-0.11502442380945123,-0.12812104963662246,-0.19407313063411094,0.29514750170525517,-0.057480501973763684,0.03438994178161013,0.2600240450308744,0.05035604026504478,-0.042823037714739734,0.1289672664638775,-0.2869309326831432,0.3019667488297357,-0.07433161055449486,-0.24690014393396315,0.1262896771242274,0.27031500727671587
4,-0.3223429047765913,-0.1185442769312117,0.1912269755052617,0.3893339616021639,0.13186040776991204,-0.2391518901396883,0.14711265351866773,-0.16749849935939026,0.37167719741705363,0.005006438446585507,-0.08551006522890717,-0.2621665025237983,0.1745750523364698,-0.04910534076159651,-0.5494026529589269,0.21328870985838416,-0.3835342925052839,0.11554166043661764,0.2181283079559744,-0.37283511069097286,-0.3510491914691871,-0.19912213923606759,0.11714254754270374,0.02903097743518926,0.16077070609881083,0.3123626840440958,0.07831181815867154,-0.3609493344384724,0.023021244291706027,-0.2994034192263009,0.28624858264707315,-0.04795407737250101,-0.14407674976122636,0.2005823697362994,0.23120083806602476
5,-0.2574831786783885,0.07764418128115241,0.18470840899874455,0.3903058856032752,0.13478301324380723,-0.12602349603506674,0.11088399514138567,-0.25562888024656577,0.36966273259666077,-0.0011102436931703652,0.06913457496088576,-0.24698028771512143,0.21478896303049805,0.0003884059089976563,-0.17578210212833298,0.09328057286410703,0.06794776624729144,0.14872606035398472,0.23065985012244103,-0.2796955667944122,-0.06436686089625611,-0.1496086416591321,0.18554635617612383,-0.19174545171181598,0.03249738887774929,0.20652552647473776,0.05545679361108036,-0.3574174287612737,0.18738866644560864,-0.2757193636587447,0.12627406833768606,-0.1371267119219318,-0.16814021250766212,0.23395018839738052,0.1997833503903923
6,-0.07126329198354023,0.17588210531127177,0.21531270526495067,0.2813391533723228,0.18220232426971295,-0.0788557029908499,0.09524402977682328,-0.3555494647357629,0.3566160058718205,0.08594076855984761,-0.015450216162401366,-0.18514774817341811,0.32223748091666204,0.022992796428910455,-0.024326847093902478,0.11264208588926203,-0.2153235442920595,0.19203405260930256,0.34179944144377716,-0.23315903331579807,-0.20854582558673185,-0.10041713706126937,0.11875840034241757,0.05794923628260089,0.1003269310781513,0.3450268096412244,0.03691428371915983,-0.09489324237224792,0.11482714070226203,-0.2460661654491986,0.3090564235489771,-0.12664640574160568,-0.04192812330738911,0.2182989564645049,0.2679457594113018
7,-0.1718665618757255,0.06970261679451739,0.1986483539723913,0.29247915443591366,0.1411986408398136,-0.07758441458399219,0.09798901960003059,-0.385474277633589,0.22506727224820483,0.04570349625869141,-0.07523172292795888,-0.12994005266259634,0.22637844490937517,0.13754165043103345,-0.37387203263961377,0.1356663111389008,-0.19865900683987406,0.1641753128145494,0.20630524144430712,-0.197432557563857,-0.10709088930654903,0.06371699936477256,0.2561803849101807,-0.08353409261723348,0.05148903817340732,0.3971483137300077,0.11622962958794832,-0.18036915227059214,0.12466258307337696,-0.12023499210779769,0.24671293223695412,-0.11477880931373761,-0.1126988535181381,0.10909003341084576,0.3569741834081215
8,-0.006607377843090935,0.15452025060653962,0.2526633623779826,0.3796918225748358,0.14176917889175267,-0.12911583588201034,0.20861687302314946,-0.09626396267942523,0.36716953945156644,-0.040092789536912664,0.028159129791899946,-0.20355275795140818,0.16150613912420972,0.0893978697839649,-0.30662493061183527,0.19454027054183354,-0.5780688805150924,0.14610245499528218,0.2117202656373168,-0.07804087684829529,-0.2458213039765833,-0.08427658769914899,0.22587289456998463,0.013415293348160778,0.052444727198958915,0.26532149817468037,0.05006855234669592,-0.07157546870097586,0.2005374898811218,-0.15205861416952032,0.2619454976393514,0.0006910094507912509,-0.0256991175571762,0.27202424967153305,0.33231929004417116
9,-0.292362641593697,0.1299283062623544,0.25387990187333165,0.34061968479623644,0.26582144928317136,0.04858336186798183,0.19537372615449294,-0.26437118663210757,0.4589812215550204,0.04064183548011969,-0.022019179767324544,-0.11788165074249188,0.23582534128166807,0.06757137471188984,-0.09773585009813761,0.10268236675503684,-0.38213262217932087,0.09402888283330396,0.2677911423703645,-0.20773281991119336,-0.1549640686810086,0.015240304559068281,0.21268967434417174,0.010244727855206949,0.0360145711886322,0.3149206384149972,0.13712787813491537,-0.08426153899279812,0.19509613878551624,-0.16389891777969037,0.2716233425589698,-0.05046202344836337,-0.20004155217869785,0.27029695127776426,0.23760557109202102
