ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,265,2,3,1,90.0,2400.0,270.0,0
0,0,218,2,3,1,90.0,2400.0,270.0,0
0,0,225,2,3,1,90.0,2400.0,270.0,0
0,1,241,2,3,1,90.0,4530.0,1530.0,0
0,1,234,2,3,8,720.0,4530.0,1530.0,0
0,1,231,2,3,8,720.0,4530.0,1530.0,0
0,2,232,2,3,7,630.0,5400.0,950.0,0
0,2,298,2,3,3,240.0,5400.0,950.0,0
0,2,337,2,3,1,80.0,5400.0,950.0,0
0,3,251,2,3,7,630.0,6850.0,1260.0,0
0,3,262,2,3,2,180.0,6850.0,1260.0,0
0,3,338,2,3,5,450.0,6850.0,1260.0,0
0,4,301,2,3,11,990.0,7200.0,2100.0,0
0,4,257,2,3,6,480.0,7200.0,2100.0,0
0,4,330,2,3,7,630.0,7200.0,2100.0,0
0,5,300,2,3,9,810.0,7200.0,2070.0,0
0,5,297,2,3,10,900.0,7200.0,2070.0,0
0,5,237,2,3,4,360.0,7200.0,2070.0,0
0,6,228,2,3,11,960.0,7200.0,2960.0,0
0,6,329,2,3,16,1440.0,7200.0,2960.0,0
0,6,280,2,3,7,560.0,7200.0,2960.0,0
0,7,327,2,3,15,1350.0,6640.0,3440.0,0
0,7,236,2,3,11,920.0,6640.0,3440.0,0
0,7,250,2,3,14,1170.0,6640.0,3440.0,0
0,8,218,2,3,1,90.0,5600.0,1840.0,0
0,8,322,2,3,15,1350.0,5600.0,1840.0,0
0,8,266,2,3,5,400.0,5600.0,1840.0,0
0,9,241,2,3,1,90.0,6160.0,1440.0,0
0,9,231,2,3,8,720.0,6160.0,1440.0,0
0,9,328,2,3,7,630.0,6160.0,1440.0,0
0,10,337,2,3,1,80.0,7120.0,1260.0,0
0,10,226,2,3,13,1100.0,7120.0,1260.0,0
0,10,217,2,3,1,80.0,7120.0,1260.0,0
0,11,287,2,3,8,720.0,7200.0,2510.0,0
