alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.7,4,14578.492812717504,0.0,-12088.44135684306,7359.8548116015445,542.0611614580832,4300.437734406721,-1191.689097193171,10966183.669286303,-12214.312409622476,-57928.31903392407,-5.5211873857714995,30.0,487.0,0.0,0.0,0.9975308641975309,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
0.85,0,15258.77474437268,0.0,-11807.881359113462,7690.5944950412795,539.5327538768622,4025.9397488043587,-1441.3847578427844,11458985.797611509,-12900.502463894227,-74285.19578602345,-5.237285759921234,30.0,480.0,0.0,0.0,0.9953086419753087,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
0.85,1,15219.04759921511,0.0,-13050.307224702769,7671.828717499756,526.2661512141303,4995.353479670437,-1151.7597529167265,11431024.789074637,-12657.150983049067,-73280.5636661294,-5.243041558507343,30.0,488.0,0.0,0.0,1.0,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
0.85,2,14971.76932455834,0.0,-12495.987362237078,7558.956149284126,559.9520839911033,4213.660449478283,-1192.956448355473,11262844.662433347,-12531.31732824313,-55478.560481472945,-5.226705792823004,30.0,486.0,0.0,0.0,0.9975308641975309,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
0.85,3,16338.549148421773,0.0,-13213.675811910934,8235.70455224621,591.3438452671681,4676.282223422189,-1453.9288222095918,12271199.782846855,-13720.082832357517,-75489.08107620935,-4.534103330645702,30.0,486.0,0.0,0.0,0.9972839506172839,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
0.85,4,15755.642191533883,0.0,-13375.030206684465,7945.0593190628515,538.5218741990535,5290.808262153338,-1185.6139519035255,11838138.38540365,-13131.27631574077,-73828.38750996372,-4.744929236223613,30.0,487.0,0.0,0.0,0.9940740740740741,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
1.0,0,15657.178886777992,0.0,-12931.581551853269,7891.952810305384,538.0503536322507,5160.702719031293,-1326.753509543884,11759009.687355021,-13102.511841281532,-79255.7810230459,-4.763750608141893,30.0,486.0,0.0,0.0,0.9960493827160494,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
1.0,1,14861.228112049455,0.0,-12396.432171596764,7503.993693080773,549.3168075090434,3949.079663038752,-1197.5990503267155,11180950.602690352,-12441.649111356699,-59020.98211602939,-5.507657742250386,30.0,487.0,0.0,0.0,0.9967901234567901,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
1.0,2,15022.362254254273,0.0,-11711.333412003461,7576.449811478667,593.4858080509956,3397.083214300497,-1268.0739283706105,11288910.219103215,-12695.914066858179,-55559.69974879701,-5.0863755841921146,30.0,483.0,0.0,0.0,0.9977777777777778,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
1.0,3,15854.23879517712,0.0,-12684.183271318445,7999.310333932392,611.4560887519694,3893.723122674475,-1339.8524716965203,11918972.397559263,-13351.30276704955,-64605.70752536078,-4.48470653386424,30.0,487.0,0.0,0.0,0.9977777777777778,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
