alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.3,1,-394.7250580572219,4584.373886708332,0.0,-626.831562288254,4614.532279006588,626.831562288254,-5027.944612069084,4504846.584140225,-5101.607048217584,-856.2788806962575,-3.406301536124185,21.0,171.0,1.0,0.0,1.0,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.3,2,-352.07220459454277,4770.450103679865,-28.03548590036065,-630.8464612095407,4805.402603370297,603.2939879204272,-5168.835935068445,4678951.22849134,-5286.652522978405,-891.5885846351368,-3.785255923092765,24.0,171.0,0.9333333333333333,0.0,0.9977777777777778,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.3,3,-552.9032577589094,4440.136594424466,0.0,-605.5196153547085,3995.217801963229,499.91701365579127,-3782.0686898483136,4226526.915175866,-4844.156922837668,-2822.049598156249,-2.4659892569357167,15.0,168.0,1.0,0.0,0.9955555555555555,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.3,4,-381.72269593633644,4730.315115341358,0.0,-639.1913744563162,4761.102561315028,639.1913744563162,-5197.6970081526,4461555.793705086,-5113.53099565053,0.0,-2.0402324602342787,15.0,168.0,1.0,0.0,0.9955555555555555,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.5,0,3611.352553501228,1319.942271708423,-933.477053298962,1280.0111692300486,4382.053276016037,-146.4327831787035,-1847.2844636505015,3772127.726412814,-4798.49717647856,-6289.122405913461,-2.4779766493478617,19.0,151.0,1.0,0.0,1.0,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.5,1,2509.145789166692,1800.2469062585697,0.0,495.2777105320532,5297.66739122839,-449.2208659655904,-2068.456523036643,3377793.985828602,-4457.499394788479,-6551.336928082115,-2.8339472174713576,19.0,150.0,1.0,0.0,1.0,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.5,2,5785.599751637599,0.0,-4215.4384065092645,2920.3671460042856,282.73796963601956,776.1698373479596,-830.1977274469891,4351347.047546386,-4943.470081190075,-14770.577660001238,-2.279144131737668,13.0,160.0,1.0,2.0,0.9992592592592593,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.5,3,2557.512819225268,1830.2326273841645,0.0,504.6414197559551,4887.259861896043,-417.6683601143759,-2130.4661836035584,3441654.482735614,-4541.772777803596,-11632.548859696304,-2.5430154207704385,16.0,150.0,1.0,0.0,1.0,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.5,4,-388.1010438806542,4877.203175636311,0.0,-659.3166525884938,4909.005549796622,659.3166525884938,-5259.949881826045,4656161.615234166,-5306.869767999753,-432.576579688082,-2.345003648227008,17.0,169.0,1.0,0.0,0.997037037037037,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.7,0,5360.494093013162,0.0,-3505.6826634506856,2700.1190767786984,300.8172606844798,874.533831476643,-983.5446235803674,4059973.6123209335,-4657.930767565419,-26956.11623698346,-4.489891125381518,28.0,158.0,0.7333333333333333,0.0,0.9992592592592593,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
