policy,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_init,n_done_T,n_done_all,n_expire,spend,crh_T,crh_all
myopic,0,8353.722602424745,338.9289562082523,-7884.377614391643,4150.291614915726,425.49124943425966,3553.2608844638034,194.22068753683538,6608620.787062876,-7230.610156199861,-44431.516949996796,-5.730504838202921,30,8,19,11,22580.0,0.26666666666666666,0.6333333333333333
myopic,1,7570.527383483558,360.362836873773,-7181.351804729512,3753.765303634741,404.774385583839,3511.463516459046,223.74964188822946,6043490.143477631,-6611.637250459463,-45863.55238499157,-5.241276633970846,30,9,20,10,22580.0,0.3,0.6666666666666666
myopic,2,7004.203198624291,164.0407162100317,-6422.855886330484,3482.5139559942054,299.6700810272475,2538.793868157184,83.37963789281123,5410547.255783039,-5944.177356795833,-46009.90831303177,-5.430612170159545,30,7,21,9,22580.0,0.23333333333333334,0.7
myopic,3,7056.3976538185625,331.58273296262996,-6767.001780124046,3507.1365877608905,404.7699075994336,2328.9412521449585,164.6096258597983,5630534.8457556525,-6142.139063667373,-40145.33576895459,-6.048827929926939,30,8,19,11,22580.0,0.26666666666666666,0.6333333333333333
myopic,4,6976.601762263515,93.91027434339566,-6629.609990342717,3478.1491811917103,224.21391351876565,3428.514548083503,-71.94105291009329,5317965.042465018,-5799.166712187107,-42443.218922813096,-7.610021956732244,30,6,17,13,22580.0,0.2,0.5666666666666667
greedy_crh,0,2182.340151206282,245.43694982543553,-1953.111822903847,1054.161796909694,177.27307822228062,768.8861054613199,378.5589124199291,1874562.7774971789,-2085.1233252356633,-20195.486551152895,-1.992007137107421,10,7,7,3,6000.0,0.7,0.7
greedy_crh,1,2169.0116865894647,254.58655905546146,-1964.2106961539723,1046.9219185603613,185.5856824100191,514.1718592279469,388.7764622419307,1874184.8731323895,-2081.4843459516314,-22186.497496601227,-1.328586705818359,10,7,8,2,6000.0,0.7,0.8
greedy_crh,2,2361.4923626913906,70.53573897935742,-2133.312241749956,1158.7148500340454,89.2297692372133,-172.68345763798615,225.45035040024348,1827262.007165693,-2018.2428779691127,-20030.930578627507,-2.2109823062890617,10,7,7,3,6000.0,0.7,0.7
greedy_crh,3,2001.1746167381632,266.829907998705,-1783.6774416098233,963.6196875838023,185.71195217548026,731.3264587218383,383.2051866775538,1762213.1301027304,-1963.1865886856353,-20866.55502139712,-2.0287617316386712,10,7,7,3,6000.0,0.7,0.7
greedy_crh,4,1611.617617540227,63.65850442887005,-1533.8462812021721,783.9871433693799,44.46053033010537,642.0500006461609,170.70338831482272,1259091.9783753818,-1380.6530498763816,-12420.655423810778,-4.16981842183203,10,4,4,6,6000.0,0.4,0.4
