alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.3,1,-1680.012725175576,16578.035128585285,0.0,-2292.1584057174286,16376.921072634641,2210.739437651516,-13298.38042776563,15999265.671907658,-12646.288998041102,-3895.7592867230073,-7.529632743728567,45.0,733.0,0.0,0.0,0.9985445054371744,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.3,2,-1609.7313951121182,15977.101124185769,0.0,-2212.2863628514015,15879.486218915748,2166.6043662512043,-12917.741886592845,15441758.812702784,-12205.619219535301,-2100.846289483193,-7.791404147432895,45.0,716.0,0.0,0.0,0.975385901627581,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.3,3,-284.7697674065255,16265.028058451786,0.0,-1849.8149318612036,16187.536998541054,1721.4822465844438,-10652.548987394905,16822679.11755147,-14329.7673797926,-14689.053105057003,-5.805749017205933,40.0,680.0,0.3333333333333333,0.0,0.9992934191378926,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.3,4,-1864.8152799738098,17074.02272070715,0.0,-2371.3917562915967,16595.85954214901,2222.7981406127255,-12967.775836004268,16552314.458915347,-13083.4349854845,-6819.524227861688,-6.912065039286032,44.0,734.0,0.06666666666666667,0.0,0.9999067762495034,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.5,0,7070.8395112285925,5444.125177978564,0.0,1436.9833224684025,15776.601117303755,-1324.1004693980763,-4074.653890077481,9432924.245709112,-12495.340715331497,-11160.215326890419,-7.366842251407114,45.0,441.0,0.0,0.0,0.9837111097286534,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.5,1,7460.23230270039,5779.911945115067,0.0,1517.0163869618682,15660.369428377651,-1341.0991315041183,-3874.808853575533,9902544.89688311,-13117.366170526311,-16659.30577098389,-6.74192809565466,45.0,448.0,0.0,0.0,0.9993295078745796,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.5,2,6338.193036687635,4732.803910256004,0.0,1278.7558003681816,10173.685277651102,-1031.8650885343716,-2081.4619754135156,8505418.241093107,-11266.83463895822,-22668.00051179823,-4.852980105321531,26.0,356.0,0.8,3.0,0.7941148170859958,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.5,3,7736.054057929903,5954.73008558315,0.0,1566.1901462867008,12228.521769500472,-1248.6596678933588,-2896.344325532887,10345269.844426071,-13666.652300133088,-31658.23186489415,-6.2544502428021005,38.0,449.0,0.4666666666666667,0.0,0.9987181684933216,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.5,4,7154.032257871217,5380.6250413651715,0.0,1435.8518604395929,10909.318556685583,-1138.5122989798863,-2809.2106978449406,9509900.823439589,-12597.396328200037,-29550.54187051425,-5.498115129464597,32.0,448.0,0.8666666666666667,0.0,0.9993261109778028,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.7,0,9563.459782866204,-20.970723071322592,-9370.762726259269,4827.026378937771,280.20610175197135,5696.898710175609,-883.3675274459149,7263815.340122362,-12788.96309660807,-65902.24643793826,-5.721508340780764,36.0,309.0,0.4,0.0,0.9992013704766879,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.7,1,10435.835696235014,362.76621028924745,-9747.237666660969,5109.989232235936,664.5375677380943,5983.293147788238,-849.8464360265846,8201850.8397965105,-14191.072959291807,-73062.97962052593,-6.565841953990267,40.0,319.0,0.26666666666666666,0.0,0.9997108029546419,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.7,2,6148.669996185343,0.0,-5654.4104036692,3100.158561014976,193.52112228600154,2395.235779032547,-336.1939676988036,4619236.255912313,-8377.267550665523,-22291.86594084999,-1.9197649543473538,11.0,238.0,1.0,5.0,0.793293604123938,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
