uid,通道,格数,row,col,压力,距路m
318,P2 旧居住通道,12,105.0,147.83333333333334,0.6314531307218988,132.66311645507812
319,P2 旧居住通道,12,106.16666666666667,72.0,1.7262837647659746,39.649417877197266
320,P2 旧居住通道,17,106.76470588235294,99.94117647058823,1.7903775279728402,57.26728057861328
321,P2 旧居住通道,4,108.5,44.5,1.7069694107921547,23.11158561706543
322,P2 旧居住通道,18,110.77777777777777,66.88888888888889,2.221580242091606,34.62126541137695
323,P2 旧居住通道,15,113.66666666666667,47.2,2.283906783881611,23.70587158203125
324,P2 旧居住通道,17,117.29411764705883,48.705882352941174,2.2709650901759253,57.773956298828125
325,P2 旧居住通道,8,113.75,53.125,1.7513397747230544,20.52752685546875
326,P2 旧居住通道,8,112.875,87.5,1.8815235902090963,32.09370422363281
327,P2 旧居住通道,12,121.25,77.33333333333333,1.9538228915200115,49.1833381652832
328,P2 旧居住通道,15,116.4,81.6,2.3368057186098548,68.45326232910156
329,P2 旧居住通道,7,121.14285714285714,73.28571428571429,2.054409786328705,32.199092864990234
330,P2 旧居住通道,16,120.8125,82.1875,2.3897184458400114,55.984092712402344
331,P2 旧居住通道,7,118.0,36.857142857142854,2.2371063496484203,23.465457916259766
332,P2 旧居住通道,12,122.83333333333333,63.0,1.791918133062057,37.8215446472168
333,P2 旧居住通道,10,127.5,62.2,2.0917407678838216,45.870140075683594
334,P2 旧居住通道,12,126.83333333333333,64.91666666666667,1.9307747408569718,52.48591995239258
335,P2 旧居住通道,3,121.66666666666667,67.66666666666667,1.6197783350873536,21.468765258789062
336,P2 旧居住通道,22,127.0,42.72727272727273,2.0532390879186058,74.59255981445312
337,P2 旧居住通道,7,127.28571428571429,55.42857142857143,1.3617244158827961,32.51581573486328
338,P2 旧居住通道,1,127.0,37.0,2.456538981413776,60.64833450317383
339,P2 旧居住通道,5,128.6,47.4,2.2190528886765044,19.220693588256836
340,P3 商服提升,4,35.5,36.5,1.611696404087934,15.084184646606445
341,P3 商服提升,1,37.0,31.0,1.2193316432383647,25.118408203125
342,P3 商服提升,3,38.333333333333336,47.666666666666664,1.5791162686983062,24.5565242767334
343,P3 商服提升,1,43.0,47.0,1.3192969659978835,30.108572006225586
344,P3 商服提升,1,44.0,98.0,2.5129037561177556,24.165210723876953
345,P3 商服提升,1,45.0,30.0,2.2032126585400365,15.534699440002441
346,P3 商服提升,1,46.0,32.0,2.1998216906941197,17.729515075683594
347,P3 商服提升,3,46.333333333333336,93.66666666666667,2.0698998284626566,32.129234313964844
348,P3 商服提升,1,49.0,27.0,2.376539307305381,42.734954833984375
349,P3 商服提升,1,51.0,34.0,2.1930702129757664,22.099523544311523
350,P3 商服提升,15,52.93333333333333,74.66666666666667,2.0629971566098115,18.011899948120117
351,P3 商服提升,1,52.0,11.0,1.8815522330356806,14.651581764221191
352,P3 商服提升,4,52.5,49.5,1.1963914722879796,22.54326629638672
353,P3 商服提升,2,53.5,32.0,2.1512735343001697,14.30591869354248
354,P3 商服提升,2,54.0,24.5,2.2407303197672075,26.097949981689453
355,P3 商服提升,14,56.642857142857146,37.57142857142857,2.328531647427266,29.005157470703125
356,P3 商服提升,1,55.0,76.0,2.53245378158086,11.511038780212402
357,P3 商服提升,2,57.0,11.5,2.4712997438668554,51.09416961669922
358,P3 商服提升,1,57.0,26.0,1.776225353269326,13.131718635559082
359,P3 商服提升,2,57.5,86.0,1.4329435514889544,26.243366241455078
360,P3 商服提升,1,58.0,9.0,2.0950649889596864,15.840618133544922
361,P3 商服提升,10,62.5,37.1,2.223490316271441,23.317943572998047
362,P3 商服提升,2,60.5,86.0,0.5680576532028482,133.04177856445312
363,P3 商服提升,1,61.0,41.0,1.6568315389174002,20.71698760986328
364,P3 商服提升,8,63.5,41.875,1.8829025376127793,22.489337921142578
365,P3 商服提升,4,63.25,47.25,2.02754592583127,24.696304321289062
366,P3 商服提升,4,62.5,50.5,1.3484804552675898,28.642724990844727
367,P3 商服提升,4,63.0,57.75,1.8692622591277057,40.030052185058594
368,P3 商服提升,2,64.0,22.5,1.5436828310241384,24.25994110107422
369,P3 商服提升,21,65.80952380952381,72.0952380952381,2.048699184877771,15.982643127441406
370,P3 商服提升,10,65.8,96.1,2.0710699124675784,24.40243911743164
371,P3 商服提升,2,66.0,1.5,1.5203328250531287,74.22090148925781
372,P3 商服提升,7,67.28571428571429,52.0,2.2052796353294952,24.153118133544922
373,P3 商服提升,2,67.0,91.5,1.5471809680213613,21.995708465576172
374,P3 商服提升,2,71.5,27.5,2.4698642311916252,17.175966262817383
375,P3 商服提升,1,71.0,82.0,1.3412757019216506,15.882472038269043
376,P3 商服提升,1,72.0,45.0,1.9960565591673916,10.231058120727539
377,P3 商服提升,3,72.66666666666667,83.66666666666667,1.7300172932342928,19.80918312072754
378,P3 商服提升,11,75.36363636363636,90.72727272727273,2.4122433087513344,13.289053916931152
379,P3 商服提升,1,74.0,56.0,2.174193183556821,34.317996978759766
380,P3 商服提升,1,74.0,86.0,1.9871462608199184,15.998383522033691
381,P3 商服提升,2,75.5,7.0,0.43850135681438673,112.35762023925781
382,P3 商服提升,3,78.0,60.0,1.2612913387542424,44.422306060791016
383,P3 商服提升,4,80.0,53.25,2.292897819203531,27.17885398864746
384,P3 商服提升,9,81.55555555555556,90.66666666666667,2.3946650226611723,15.51508903503418
385,P3 商服提升,2,80.5,51.0,2.3528800240117116,23.201644897460938
386,P3 商服提升,1,81.0,59.0,0.8905203292910167,28.863853454589844
387,P3 商服提升,1,83.0,52.0,2.3095933484260196,16.37234878540039
388,P3 商服提升,2,84.5,18.0,2.503917104220325,29.981985092163086
389,P3 商服提升,17,85.88235294117646,101.52941176470588,1.6098403523733573,26.534761428833008
390,P3 商服提升,1,85.0,47.0,1.8571180837703913,30.466943740844727
391,P3 商服提升,6,92.83333333333333,79.83333333333333,0.9616339560714353,40.91306686401367
392,P3 商服提升,2,93.0,56.5,1.7810698586059779,79.69060516357422
393,P3 商服提升,5,97.4,80.4,1.5958366321951847,32.31922912597656
394,P3 商服提升,5,97.4,87.2,1.3774307164048458,34.297264099121094
395,P3 商服提升,6,97.5,95.0,0.9129823477455501,25.940658569335938
396,P3 商服提升,3,103.66666666666667,63.666666666666664,1.1254453150002688,39.4250373840332
397,P3 商服提升,1,107.0,45.0,1.2379445048716655,13.070892333984375
398,P3 商服提升,2,108.0,144.5,0.8923647950235911,27.669960021972656
399,P3 商服提升,2,110.0,140.5,1.7758023037134927,48.25279235839844
400,P3 商服提升,2,112.5,112.0,0.5523235189657234,38.68421936035156
401,P3 商服提升,1,115.0,51.0,2.205253223553922,14.213861465454102
402,P3 商服提升,4,115.5,56.5,0.8012976289535243,138.88575744628906
403,P3 商服提升,5,116.8,78.8,1.8486628430439205,35.939796447753906
404,P3 商服提升,1,118.0,40.0,2.4242816144915076,11.832950592041016
405,P3 商服提升,2,118.0,45.5,2.455595147453298,26.411968231201172
406,P3 商服提升,11,119.72727272727273,53.27272727272727,1.8241708086615838,20.113351821899414
407,P3 商服提升,5,119.8,56.6,1.1486932339788625,126.5960693359375
408,P3 商服提升,1,120.0,49.0,2.1861395636952183,26.5855770111084
409,P3 商服提升,2,120.0,79.5,2.0693908842691346,32.458641052246094
410,P3 商服提升,1,121.0,71.0,1.7263528952882163,45.412628173828125
411,P3 商服提升,2,122.0,62.5,1.9947387246841903,45.931392669677734
412,P3 商服提升,1,124.0,50.0,1.6527830126303213,23.33745574951172
413,P3 商服提升,2,124.5,61.0,1.933015265175404,16.188425064086914
414,P3 商服提升,1,124.0,75.0,2.195551494733121,20.49352264404297
415,P3 商服提升,2,126.5,68.0,2.2267863197614854,35.123477935791016
416,P3 商服提升,5,129.0,43.0,1.8289044561352423,20.850923538208008
417,P3 商服提升,2,129.5,51.0,2.5231256844758336,17.548839569091797
418,P3 商服提升,1,130.0,53.0,1.8327713745189875,46.225852966308594
419,P3 商服提升,20,134.65,43.65,1.9351867618475758,63.56908416748047
420,P3 商服提升,8,142.75,48.75,0.3041249901780016,495.53704833984375
421,P3 商服提升,11,150.0909090909091,45.54545454545455,0.11650047776801489,624.9002075195312
422,P3 商服提升,16,146.0,47.375,0.3408475254310327,785.3932495117188
423,P5 农转用储备,18,31.666666666666668,91.44444444444444,-0.46436216367365624,263.0973815917969
424,P5 农转用储备,8,26.625,63.5,-1.2574024249646112,722.2001342773438
425,P5 农转用储备,6,33.5,66.5,-1.1769067209991857,670.097900390625
426,P5 农转用储备,14,29.714285714285715,73.5,-2.269990507644291,1377.6162109375
427,P5 农转用储备,11,24.727272727272727,97.27272727272727,-1.6340570681913646,965.996826171875
428,P5 农转用储备,17,21.294117647058822,85.88235294117646,-2.2632479055083365,1373.251953125
429,P5 农转用储备,14,18.642857142857142,64.71428571428571,-2.1045430639206124,1270.52734375
430,P5 农转用储备,13,15.538461538461538,74.07692307692308,-3.397183948747084,2185.35986328125
431,P5 农转用储备,9,8.222222222222221,94.88888888888889,-3.4587057356569213,2550.0673828125
432,P5 农转用储备,7,20.428571428571427,51.714285714285715,-0.8745076833272449,474.3645935058594
433,P5 农转用储备,16,24.0625,59.4375,-0.9450363833769455,520.015625
434,P5 农转用储备,12,33.5,60.833333333333336,0.02086685477182319,150.3639678955078
435,P5 农转用储备,11,24.0,53.0,-0.1280715917863101,212.97576904296875
436,P5 农转用储备,18,19.88888888888889,90.83333333333333,-2.3393397852314552,1422.5037841796875
437,P5 农转用储备,11,35.81818181818182,67.18181818181819,-1.2487413397328737,716.5941162109375
438,P5 农转用储备,12,20.583333333333332,78.5,-2.8513915563159227,1753.9385986328125
439,P5 农转用储备,14,28.214285714285715,86.14285714285714,-1.2361761694753641,708.4610595703125
440,P5 农转用储备,14,18.928571428571427,72.64285714285714,-3.0504753628193093,1882.7991943359375
441,P5 农转用储备,7,41.57142857142857,66.28571428571429,-0.9272179109955303,508.4822692871094
442,P5 农转用储备,12,14.833333333333334,87.41666666666667,-3.194611641221547,1976.0938720703125
443,P5 农转用储备,13,33.38461538461539,71.3076923076923,-1.8996729332585327,1137.92138671875
444,P5 农转用储备,12,22.666666666666668,76.08333333333333,-2.8548508807552895,1756.1776123046875
445,P5 农转用储备,12,29.75,69.58333333333333,-1.8280450726084947,1091.5589599609375
446,P5 农转用储备,11,23.0,70.0909090909091,-2.4066738393258276,1466.0870361328125
447,P5 农转用储备,14,26.0,79.14285714285714,-2.1608129011978887,1306.948974609375
448,P5 农转用储备,10,30.5,58.7,0.27908675698236507,131.90817260742188
449,P5 农转用储备,4,24.5,50.5,0.6214526916750787,63.63364028930664
450,P5 农转用储备,17,22.235294117647058,101.05882352941177,-2.0850454306898265,1257.9071044921875
451,P5 农转用储备,15,31.666666666666668,83.0,-1.152527136705063,654.3177490234375
452,P5 农转用储备,16,13.875,81.375,-3.414791462275688,2213.883056640625
453,P5 农转用储备,9,22.0,96.33333333333333,-2.0118404949240922,1210.52392578125
454,P5 农转用储备,18,16.555555555555557,69.16666666666667,-2.8256726852257756,1737.29150390625
455,P5 农转用储备,13,31.692307692307693,87.76923076923077,-0.6450018447583302,331.17388916015625
456,P5 农转用储备,17,15.823529411764707,98.94117647058823,-2.906168294403259,1789.3936767578125
457,P5 农转用储备,11,15.363636363636363,91.27272727272727,-3.020654663622952,1863.4971923828125
458,P5 农转用储备,9,20.0,55.0,-1.1224377386635918,634.8418579101562
459,P5 农转用储备,12,17.25,76.91666666666667,-3.378072969569071,2115.251220703125
460,P5 农转用储备,3,19.0,52.0,-1.0915175700717217,614.8281860351562
461,P5 农转用储备,11,22.727272727272727,73.0,-2.819065296016529,1733.0147705078125
462,P5 农转用储备,15,34.06666666666667,74.6,-1.7901291931205032,1067.0172119140625
463,P5 农转用储备,13,23.76923076923077,81.76923076923077,-2.1602663200553374,1306.59521484375
464,P5 农转用储备,12,28.083333333333332,61.083333333333336,-0.8274124769301695,443.8813781738281
465,P5 农转用储备,11,34.45454545454545,85.18181818181819,-0.6338034304470347,324.9002685546875
466,P5 农转用储备,12,11.833333333333334,86.83333333333333,-3.458705735656921,2281.689453125
467,P5 农转用储备,9,40.55555555555556,63.666666666666664,-0.6299766589320082,316.0874938964844
468,P5 农转用储备,10,25.8,99.7,-1.6177165453168794,955.4201049804688
469,P5 农转用储备,17,17.58823529411765,86.52941176470588,-2.7994098611734763,1720.29248046875
470,P5 农转用储备,14,20.357142857142858,67.71428571428571,-2.2927299095297324,1392.3345947265625
471,P5 农转用储备,11,31.181818181818183,62.81818181818182,-0.8088647560740374,431.8760681152344
472,P5 农转用储备,15,24.533333333333335,87.33333333333333,-1.725957461648488,1025.48095703125
473,P5 农转用储备,14,18.642857142857142,94.78571428571429,-2.4991186129441045,1525.923583984375
474,P5 农转用储备,10,11.6,90.1,-3.450191450569336,2249.944091796875
475,P5 农转用储备,9,26.77777777777778,71.22222222222223,-2.263794123252204,1373.6053466796875
476,P5 农转用储备,8,39.0,60.75,0.10828339187679059,117.0135498046875
477,P5 农转用储备,11,27.90909090909091,65.72727272727273,-1.4606353384966517,853.746337890625
478,P5 农转用储备,13,26.615384615384617,75.76923076923077,-2.492427531105811,1521.592529296875
479,P5 农转用储备,11,40.90909090909091,69.36363636363636,-1.3774937704644736,799.9314575195312
480,P5 农转用储备,10,24.1,93.7,-1.652594787332718,977.99560546875
481,P5 农转用储备,6,22.166666666666668,50.666666666666664,-0.5557011489613665,291.24285888671875
482,P5 农转用储备,12,24.416666666666668,67.16666666666667,-1.9090640320910055,1144.0
483,P5 农转用储备,13,26.615384615384617,56.61538461538461,0.016589166105708972,154.9197998046875
484,P5 农转用储备,15,18.6,101.86666666666666,-2.377613767438435,1447.277099609375
485,P5 农转用储备,14,29.714285714285715,77.78571428571429,-1.951858469016939,1171.699462890625
486,P5 农转用储备,9,18.333333333333332,81.33333333333333,-2.92458211625944,1801.3123779296875
487,P5 农转用储备,9,31.88888888888889,67.55555555555556,-1.4115930720699872,822.0029296875
488,P5 农转用储备,8,36.875,61.375,0.0037334810052205014,149.83807373046875
489,P5 农转用储备,15,27.6,82.6,-1.614275203598841,953.1925659179688
490,P5 农转用储备,13,8.615384615384615,91.61538461538461,-3.458705735656921,2531.049560546875
491,P5 农转用储备,12,26.416666666666668,90.75,-1.3479938295516416,780.837158203125
492,P5 农转用储备,12,28.5,95.41666666666667,-1.0089872957053827,561.4089965820312
493,P5 农转用储备,13,37.76923076923077,69.76923076923077,-1.6267771409026288,961.2846069335938
494,P5 农转用储备,12,32.333333333333336,78.33333333333333,-1.5989892134599926,943.2985229492188
495,P5 农转用储备,17,21.529411764705884,62.588235294117645,-1.5719551567766115,925.8001098632812
496,P5 农转用储备,15,11.933333333333334,96.26666666666667,-3.4162736817730504,2177.526123046875
497,P5 农转用储备,10,19.7,35.8,0.15245897164915284,67.51171875
498,P5 农转用储备,12,22.916666666666668,38.333333333333336,0.3297683317512321,54.96369552612305
499,P5 农转用储备,9,23.0,35.0,0.24745484361875725,73.39529418945312
500,P5 农转用储备,10,24.7,104.6,-1.53552711055011,902.2213745117188
501,P5 农转用储备,18,22.055555555555557,112.61111111111111,-0.4535349236626361,379.9906921386719
502,P5 农转用储备,9,27.555555555555557,106.44444444444444,-1.0394592777269231,604.3640747070312
503,P5 农转用储备,11,26.454545454545453,109.27272727272727,-0.15883378958294506,410.29150390625
504,P5 农转用储备,16,23.1875,108.0625,-1.1589076666454567,680.2271728515625
505,P5 农转用储备,15,41.13333333333333,117.13333333333334,0.1980011033814276,137.92929077148438
506,P5 农转用储备,10,30.8,118.1,0.19608540674633407,122.90718078613281
507,P5 农转用储备,12,35.083333333333336,115.66666666666667,0.2824704560422794,120.42538452148438
508,P5 农转用储备,11,36.45454545454545,119.18181818181819,-0.7584225523648876,418.23406982421875
509,P5 农转用储备,9,71.44444444444444,111.77777777777777,-1.9323112094931842,1159.047119140625
510,P5 农转用储备,6,66.83333333333333,143.33333333333334,-3.458705735656921,2356.88720703125
511,P5 农转用储备,16,83.5625,105.4375,-0.3534965539950315,254.74029541015625
512,P5 农转用储备,12,81.08333333333333,122.58333333333333,-3.171960902664367,1961.4329833984375
513,P5 农转用储备,15,70.0,102.13333333333334,-0.32271086892226974,205.48387145996094
514,P5 农转用储备,18,54.111111111111114,101.94444444444444,-0.33299071482218395,174.19290161132812
515,P5 农转用储备,11,48.54545454545455,121.0909090909091,-1.0604663638667944,594.729736328125
516,P5 农转用储备,9,53.111111111111114,138.88888888888889,-3.4587057356569213,2390.264892578125
517,P5 农转用储备,8,37.75,134.0,-2.9306785587999267,1805.258544921875
518,P5 农转用储备,15,59.53333333333333,101.0,-0.4181628634072692,188.27975463867188
519,P5 农转用储备,6,73.5,133.5,-3.347034486585164,2086.5693359375
520,P5 农转用储备,8,81.75,139.125,-1.8279932935568732,1091.5255126953125
521,P5 农转用储备,18,61.333333333333336,116.05555555555556,-2.3222853797541436,1411.465087890625
522,P5 农转用储备,19,58.421052631578945,92.94736842105263,-0.3279732228715175,171.9641876220703
523,P5 农转用储备,16,82.5625,131.5625,-2.506319058391754,1530.5841064453125
524,P5 农转用储备,15,58.4,113.06666666666666,-1.7120172823004962,1016.4580078125
525,P5 农转用储备,9,77.33333333333333,115.0,-2.2755347680250515,1381.2047119140625
526,P5 农转用储备,11,61.09090909090909,141.9090909090909,-3.458705735656921,2893.751953125
527,P5 农转用储备,11,87.54545454545455,119.18181818181819,-2.553265621895713,1560.97119140625
528,P5 农转用储备,11,49.27272727272727,91.72727272727273,0.568705965984547,66.09556579589844
529,P5 农转用储备,21,80.71428571428571,102.0,0.06463548366968239,158.54055786132812
530,P5 农转用储备,11,68.63636363636364,107.63636363636364,-1.3216411920195592,763.7798461914062
531,P5 农转用储备,15,79.13333333333334,106.06666666666666,-0.9646342854482977,532.7007446289062
532,P5 农转用储备,11,70.45454545454545,141.1818181818182,-3.3037346129152216,2053.6064453125
533,P5 农转用储备,10,75.3,144.1,-2.479169798347656,1513.01123046875
534,P5 农转用储备,15,74.4,137.6,-2.9372261767122185,1809.4964599609375
535,P5 农转用储备,13,67.76923076923077,112.15384615384616,-2.0284989783315286,1221.306396484375
536,P5 农转用储备,10,63.7,142.4,-3.4587057356569213,2683.21923828125
537,P5 农转用储备,16,78.6875,118.9375,-2.7358323235842628,1679.140869140625
538,P5 农转用储备,8,46.625,133.875,-2.8508281682464522,1753.573974609375
539,P5 农转用储备,18,57.388888888888886,104.27777777777777,-0.8780402707299966,476.6511535644531
540,P5 农转用储备,9,50.333333333333336,135.33333333333334,-3.182308216015469,1968.13037109375
541,P5 农转用储备,13,75.38461538461539,121.53846153846153,-3.3004876819858913,2047.699951171875
542,P5 农转用储备,20,50.75,110.5,-0.19320883964435773,218.0722198486328
543,P5 农转用储备,9,50.666666666666664,137.77777777777777,-3.4444183168675875,2211.7548828125
544,P5 农转用储备,10,55.2,136.3,-3.4477038626405636,2235.39990234375
545,P5 农转用储备,18,52.333333333333336,118.0,-1.2105768989928607,691.8914794921875
546,P5 农转用储备,22,53.0,106.95454545454545,-0.3223754602906062,262.7120361328125
547,P5 农转用储备,13,62.61538461538461,102.76923076923077,-0.6349471503865948,335.3880615234375
548,P5 农转用储备,11,84.36363636363636,128.36363636363637,-2.739932760775662,1681.7947998046875
549,P5 农转用储备,12,65.5,109.25,-1.6147972493899905,953.5304565429688
550,P5 农转用储备,14,73.5,105.85714285714286,-1.010093206837065,562.1248168945312
551,P5 农转用储备,12,82.83333333333333,117.16666666666667,-2.301102054569427,1397.7537841796875
552,P5 农转用储备,7,42.857142857142854,134.28571428571428,-2.912743912874677,1793.650146484375
553,P5 农转用储备,11,85.45454545454545,121.0,-2.841990922164406,1747.8538818359375
554,P5 农转用储备,8,72.125,143.125,-2.9903148089382094,1843.859130859375
555,P5 农转用储备,15,53.333333333333336,93.73333333333333,-0.4389554249303275,243.55487060546875
556,P5 农转用储备,10,57.9,139.3,-3.4587057356569213,2625.010986328125
557,P5 农转用储备,13,77.76923076923077,141.69230769230768,-2.214813515306509,1341.90185546875
558,P5 农转用储备,12,71.91666666666667,119.66666666666667,-3.1471521382066645,1945.375
559,P5 农转用储备,15,56.4,117.13333333333334,-1.7129244689676206,1017.0450439453125
560,P5 农转用储备,12,43.916666666666664,124.58333333333333,-1.4161686797472879,824.9645385742188
561,P5 农转用储备,11,78.18181818181819,109.18181818181819,-1.447026598361979,844.9378662109375
562,P5 农转用储备,10,84.8,109.7,-1.1122336776308015,628.2371215820312
563,P5 农转用储备,11,77.0,134.72727272727272,-2.8129820893195854,1729.077392578125
564,P5 农转用储备,19,75.05263157894737,102.57894736842105,-0.36211115746676115,234.41004943847656
565,P5 农转用储备,14,90.07142857142857,122.21428571428571,-2.749929517106375,1688.265380859375
566,P5 农转用储备,12,71.58333333333333,108.91666666666667,-1.4899972949954912,872.7515258789062
567,P5 农转用储备,12,63.333333333333336,107.16666666666667,-1.3255168025228428,766.2883911132812
568,P5 农转用储备,9,66.66666666666667,141.11111111111111,-3.4587057356569213,2421.009765625
569,P5 农转用储备,10,74.5,140.8,-2.732974887344543,1677.291259765625
570,P5 农转用储备,11,57.72727272727273,108.27272727272727,-1.2913212012600133,744.1547241210938
571,P5 农转用储备,13,77.15384615384616,146.3846153846154,-2.1117414514528954,1285.9088134765625
572,P5 农转用储备,17,57.23529411764706,96.94117647058823,-0.32163867189055423,116.51014709472656
573,P5 农转用储备,10,80.1,111.7,-1.6241512601110384,959.5849609375
574,P5 农转用储备,11,84.81818181818181,137.72727272727272,-1.57554183918295,928.1217041015625
575,P5 农转用储备,11,75.0,109.0,-1.492942722185665,874.657958984375
576,P5 农转用储备,7,37.0,131.85714285714286,-2.6104220701361167,1597.966796875
577,P5 农转用储备,12,73.5,115.66666666666667,-2.522985629690989,1541.3719482421875
578,P5 农转用储备,11,76.36363636363636,112.36363636363636,-1.973816309642281,1185.9122314453125
579,P5 农转用储备,10,86.4,123.9,-2.987988865825836,1842.353515625
580,P5 农转用储备,11,81.18181818181819,114.54545454545455,-1.9683606369013447,1182.3807373046875
581,P5 农转用储备,14,66.5,104.28571428571429,-0.8370054086117705,450.0906066894531
582,P5 农转用储备,17,48.64705882352941,114.3529411764706,-0.10324024770679728,200.63018798828125
583,P5 农转用储备,14,64.57142857142857,113.78571428571429,-2.3241345750679754,1412.6619873046875
584,P5 农转用储备,8,40.375,131.625,-2.5699137125942153,1571.7469482421875
585,P5 农转用储备,13,65.61538461538461,100.76923076923077,0.011192908595086225,110.16254425048828
586,P5 农转用储备,10,84.3,141.4,-1.180708353675585,756.1920166015625
587,P5 农转用储备,9,60.111111111111114,138.77777777777777,-3.4587057356569213,2694.9853515625
588,P5 农转用储备,13,65.84615384615384,118.07692307692308,-2.94047624192887,1811.6002197265625
589,P5 农转用储备,10,78.2,138.0,-2.38672180220813,1453.1724853515625
590,P5 农转用储备,11,82.0909090909091,109.36363636363636,-1.1699139596148287,665.5717163085938
591,P5 农转用储备,11,84.0909090909091,113.36363636363636,-1.6872151509366566,1000.4042358398438
592,P5 农转用储备,18,53.833333333333336,113.61111111111111,-1.1165159650510923,631.0088500976562
593,P5 农转用储备,10,70.8,138.0,-3.374892998192016,2121.49072265625
594,P5 农转用储备,10,83.2,135.0,-2.046254647228424,1232.7991943359375
595,P5 农转用储备,11,68.0,116.18181818181819,-2.645290262499212,1620.535888671875
596,P5 农转用储备,10,82.5,119.8,-2.7083965782854,1661.3824462890625
597,P5 农转用储备,11,83.63636363636364,124.72727272727273,-3.1871450667116084,1971.26123046875
598,P5 农转用储备,10,49.1,117.8,-0.759508304934506,399.92919921875
599,P5 农转用储备,16,54.9375,90.3125,-0.32533367144472747,162.46087646484375
600,P5 农转用储备,9,40.888888888888886,126.66666666666667,-1.8029494343068575,1075.3154296875
601,P5 农转用储备,11,81.0909090909091,142.36363636363637,-1.5410679865098396,1007.1818237304688
602,P5 农转用储备,7,75.42857142857143,118.0,-2.8084670854711997,1726.1549072265625
603,P5 农转用储备,9,81.44444444444444,126.88888888888889,-3.1816313456693996,1967.6922607421875
604,P5 农转用储备,6,55.5,139.0,-3.458705735656921,2489.84375
605,P5 农转用储备,14,61.5,111.28571428571429,-1.9220369581911005,1152.3968505859375
606,P5 农转用储备,9,70.55555555555556,114.44444444444444,-2.3493980756600408,1429.01416015625
607,P5 农转用储备,9,54.0,97.33333333333333,-0.28147031444970544,90.51041412353516
608,P5 农转用储备,11,60.18181818181818,107.0909090909091,-1.3560750377888346,786.0678100585938
609,P5 农转用储备,3,38.0,104.0,0.8327422129764832,43.03023910522461
610,P5 农转用储备,29,53.10344827586207,3.8620689655172415,0.11164265673007913,146.08157348632812
611,P5 农转用储备,2,60.5,7.5,0.7104086696050927,40.902549743652344
612,P5 农转用储备,11,74.54545454545455,12.363636363636363,-0.13050611335329873,43.48308181762695
613,P5 农转用储备,12,68.33333333333333,8.75,-0.050081530548589874,138.20777893066406
614,P5 农转用储备,9,74.55555555555556,8.777777777777779,0.24596873384105816,97.5887680053711
615,P5 农转用储备,13,71.38461538461539,10.76923076923077,-0.39660563898079737,191.83944702148438
616,P5 农转用储备,2,69.5,6.0,0.14334268747469203,24.62624168395996
617,P5 农转用储备,2,75.0,17.5,-0.07106005520277708,24.013166427612305
618,P5 农转用储备,12,88.91666666666667,24.25,0.3057251029638191,64.71825408935547
619,P5 农转用储备,20,119.35,29.0,-0.3461251920871824,142.8136444091797
620,P5 农转用储备,17,104.29411764705883,33.294117647058826,-0.17373163000266229,61.771427154541016
621,P5 农转用储备,12,103.08333333333333,23.25,-1.305567255818153,753.3757934570312
622,P5 农转用储备,12,97.91666666666667,33.083333333333336,-0.21001154924760704,44.25747299194336
623,P5 农转用储备,9,87.66666666666667,37.55555555555556,-0.08996017977016718,129.1726837158203
624,P5 农转用储备,17,78.05882352941177,25.294117647058822,-0.1718468675876824,101.54827880859375
625,P5 农转用储备,11,89.45454545454545,34.54545454545455,-0.29989808680309926,102.43817901611328
626,P5 农转用储备,8,78.25,33.875,-0.08010528170381997,64.7151107788086
627,P5 农转用储备,13,94.0,36.0,-0.09577695200147189,163.31735229492188
628,P5 农转用储备,11,105.9090909090909,29.454545454545453,-0.68070711382739,348.9236755371094
629,P5 农转用储备,17,129.7058823529412,29.705882352941178,-0.26963752364795973,95.15049743652344
630,P5 农转用储备,18,96.11111111111111,28.055555555555557,-0.4292352062496587,186.15396118164062
631,P5 农转用储备,10,88.5,40.2,0.09893638110199462,88.21626281738281
632,P5 农转用储备,20,115.5,26.3,-0.30905652389258587,108.3661117553711
633,P5 农转用储备,7,85.42857142857143,36.285714285714285,-0.010129169301089726,94.09455108642578
634,P5 农转用储备,12,99.66666666666667,25.916666666666668,-0.7997078569142069,425.9490966796875
635,P5 农转用储备,9,85.44444444444444,32.888888888888886,-0.208119318670668,43.03266906738281
636,P5 农转用储备,20,123.7,28.9,-0.2187151971127709,67.314697265625
637,P5 农转用储备,12,78.0,30.583333333333332,-0.24799075190653808,144.34263610839844
638,P5 农转用储备,12,115.5,30.0,-0.3353405594361865,125.37893676757812
639,P5 农转用储备,10,90.0,31.5,-0.27577546283930976,86.82434844970703
640,P5 农转用储备,13,111.76923076923077,28.76923076923077,-0.42712445991871884,184.78770446777344
641,P5 农转用储备,8,92.5,26.0,-0.31501966229077005,120.93765258789062
642,P5 农转用储备,13,100.23076923076923,29.384615384615383,-0.33624579217899736,125.96485900878906
643,P5 农转用储备,11,102.9090909090909,26.363636363636363,-0.8659097281469855,468.7993469238281
644,P5 农转用储备,9,93.44444444444444,32.77777777777778,-0.21339768083887412,46.449195861816406
645,P5 农转用储备,7,91.28571428571429,28.571428571428573,-0.20701033262598106,42.314876556396484
646,P5 农转用储备,6,106.0,25.833333333333332,-1.1880992749862913,677.3424682617188
647,P5 农转用储备,16,76.0625,23.125,0.2760634179683688,82.46532440185547
