alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.7,2,14498.685797265109,0.0,-12448.975620006484,7321.291172354034,556.6324949068892,4212.905427475258,-1098.594263759987,10934774.609359926,-12095.22898134839,-57255.870721900465,-7.578173558887265,41.0,489.0,0.26666666666666666,0.0,0.9992592592592593,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
0.7,3,14589.611499736779,0.0,-12385.834868086396,7355.471894775479,492.3616969815139,5555.8304041144565,-1126.849059234899,11074260.394887185,-12224.736310470116,-79456.41182940835,-6.526343189841785,36.0,491.0,0.6,0.0,0.9995061728395062,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
0.7,4,13948.795752044218,0.0,-9638.635212923846,7032.411812294986,575.9933762076174,1186.5299277694637,-1643.5995403464171,10523957.250898113,-12020.203713637753,-59320.14663420014,-6.067506668478552,32.0,477.0,0.8666666666666667,0.0,0.9990123456790123,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
0.85,0,15534.647662939784,0.0,-13036.520165928832,7846.898344738732,605.3030512711797,4159.175353745062,-1225.5862282493752,11751941.10739623,-13033.796445850541,-57775.49799991861,-7.501846604046942,39.0,489.0,0.4,0.0,0.9997530864197531,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
0.85,1,13944.016828561496,0.0,-11961.911955465583,7046.135686068487,569.8512260451546,3738.178183363296,-1118.0860530109217,10518707.773651045,-11640.803883050274,-55954.26916220765,-7.936651587633219,42.0,490.0,0.2,0.0,0.9997530864197531,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
0.85,2,13396.505676763913,0.0,-8954.758409474918,6755.558226105156,601.6167062348467,949.0960015955454,-1853.169411056501,10236941.169070179,-11670.531934824801,-66022.18735629876,-7.3648804900538325,40.0,476.0,0.3333333333333333,0.0,1.0,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
0.85,3,14269.589569332118,0.0,-11840.449251891718,7209.0922570989005,551.3396120207846,4351.88904606727,-1118.6996909696543,10881706.970243651,-12047.897459237387,-59318.17682296331,-7.781304903061058,42.0,490.0,0.2,0.0,1.0,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
0.85,4,14222.444865789535,0.0,-12126.891296814976,7177.375782407369,529.2210672392912,4681.981194552314,-1170.3373676632286,10787999.93485517,-11918.003926765527,-68014.4461353699,-7.149909538841625,38.0,491.0,0.4666666666666667,0.0,0.9990123456790123,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
1.0,0,13731.17648735111,0.0,-10308.590511994898,6921.160540691897,511.21495484513014,2736.5946729676716,-1373.0182192175298,10436658.598199835,-11736.963329520662,-76610.25761594447,-7.607914091464845,41.0,481.0,0.26666666666666666,0.0,0.9992592592592593,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
1.0,1,15008.799177222123,0.0,-13130.023071140264,7577.883719751437,542.0787631304138,5002.805057096721,-1089.0680332242353,11291046.74242964,-12462.238012996066,-60790.85187403392,-6.98740984536816,37.0,488.0,0.5333333333333333,0.0,0.9980246913580247,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
1.0,2,13181.743929458875,0.0,-12174.717979721527,6651.15022359873,455.82573227516775,4447.250178060469,-818.681652693954,9910213.833162107,-10829.770769003957,-57007.71392979275,-6.7849401142538,35.0,428.0,0.4,2.0,0.8617283950617284,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
1.0,3,15124.268748787435,0.0,-13920.944004230114,7630.479112123883,504.6521419720064,5380.131791967215,-941.1184906376457,11435239.05216745,-12471.424370609555,-66327.78577431745,-8.317009012673974,44.0,493.0,0.06666666666666667,0.0,0.9911111111111112,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
1.0,4,13289.031059079509,0.0,-9532.533201254551,6696.811160366803,535.8008516148632,1993.2215763568179,-1598.5839584930966,10100102.008932542,-11431.204454150004,-67967.83850180302,-6.28209363492737,34.0,479.0,0.7333333333333333,0.0,0.9992592592592593,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
-1.0,0,2140.474587080056,27.96488125562623,413.83039614261054,699.3822868031586,547.019847980844,575.2929352208998,-6465.228688176413,10348617.829620562,-11362.926644399544,-31354.575535960415,-8.188151743517727,,,,,,,,,,,,,,,,,,,,
-1.0,1,1242.9688357996695,-212.69912319640176,956.1971562168904,234.94261285265983,240.03657423851686,199.04347073221115,-6213.596995017607,10439826.08686771,-11276.577508102944,-31926.66447262941,-8.659263001094635,,,,,,,,,,,,,,,,,,,,
-1.0,2,1433.0414004436886,366.381589888164,507.5347310644371,157.10180549437632,1389.332820486195,1028.1733369456401,-6174.724744356403,10054785.030381087,-10994.237426395117,-28324.77845040834,-8.151339864389168,,,,,,,,,,,,,,,,,,,,
-1.0,3,1556.0390708501077,248.81190934940452,694.2614954980952,310.7083197576051,936.5181142962549,824.6054416801423,-6476.302895273968,10245462.19959962,-11652.69128777961,-32789.65221750219,-8.61673362228431,,,,,,,,,,,,,,,,,,,,
-1.0,4,1872.7820706033715,424.35769310514354,945.1501762675587,344.32813979472394,1716.1847074644309,420.4824123643524,-5998.755715136585,10134635.585614052,-11156.011368377609,-34314.899164398,-8.36323852569455,,,,,,,,,,,,,,,,,,,,
