seed,policy,value,v_actual,v_best_timing,loss_timing,loss_selection,share_timing,ratio_oracle,gap_closure,n_init,init_mean,peak_mae,peak_med,peak_hit1,oracle_mae,oracle_med,oracle_hit1,p_wait_up,p_wait_dn,wait_contrast,n_up,n_dn,curve_first,curve_last
2,随机,5687.1288115730395,5687.1288115730395,6542.061625608673,854.9328140356338,334.1844288156126,0.7189642730145679,0.82706883473343,,75,12.0,6.56,3.0,0.3466666666666667,3.519230769230769,2.0,0.40384615384615385,0.94,0.868421052631579,0.07157894736842096,50,190,,
2,近视贪心,5325.8071653376965,5325.8071653376965,6533.838382380864,1208.031217043167,342.4076720434223,0.779154357870148,0.7745224826431258,0.0,75,12.0,6.466666666666667,6.0,0.29333333333333333,3.305084745762712,3.0,0.4406779661016949,0.8409090909090909,0.8673469387755102,-0.02643784786641923,44,196,,
2,PPO,5197.991949016547,5197.991949016547,6071.951835046585,873.9598860300384,804.2942193777008,0.5207553988480821,0.755934547407895,-0.08243808718991152,75,12.0,6.24,2.0,0.4533333333333333,3.9591836734693877,2.0,0.3469387755102041,0.9347826086956522,0.9123711340206185,0.022411474675033682,46,194,126264842.42154723,124712129.19181103
