,Gdp,Gdp,Eco,Eco,Res,Res,Emp,Emp,Aec,Aec,E2r,E2r,Cpt,Cpt,Floor,Floor,Cost,Cost,Disrupt,Disrupt,Expire,Expire,n_init,n_init,n_done_T,n_done_T,n_done_all,n_done_all,n_expire,n_expire,spend,spend,crh_T,crh_T,crh_all,crh_all
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
myopic,4039.637420554499,364.44215487266166,190.83113758498226,37.858344984012106,-3810.8736629138452,374.16205287478715,2003.2770563057536,187.10625585137174,273.5664737429864,23.846817781458995,1504.675285061579,320.0293206827011,-70.25211627234833,88.98104437243511,3273853.225936326,258121.7428365288,-3555.84906576383,269.6152378386878,-38737.22523516446,2033.9097201769634,-7.470115993770946,1.0838748363358044,37.0,0.0,9.2,1.9235384061671343,24.0,1.8708286933869704,13.0,1.8708286933869707,12680.0,0.0,0.2486486486486487,0.051987524491003634,0.6486486486486487,0.050562937659107327
greedy_crh,1158.133875557807,264.5376065811987,89.25353702536309,51.981878262874574,-1094.2524086672076,216.70351218030743,571.9390020390349,128.1969037651848,115.47286624684205,41.74762082848975,528.1090378624442,251.6941001674442,77.91504692183068,85.3590603776204,1006753.3123668613,231922.26436322634,-1080.1587211204865,264.3870913991296,-12478.65304341145,3568.103617441747,-3.934951726646483,0.38836455478276893,13.0,0.0,7.4,0.5477225575051663,7.4,0.5477225575051663,5.6,0.5477225575051663,3880.0,0.0,0.5692307692307692,0.04213250442347433,0.5692307692307692,0.04213250442347433
frontload,1158.133875557807,264.5376065811987,89.25353702536309,51.981878262874574,-1094.2524086672076,216.70351218030743,571.9390020390349,128.1969037651848,115.47286624684205,41.74762082848975,528.1090378624442,251.6941001674442,77.91504692183068,85.3590603776204,1006753.3123668613,231922.26436322634,-1080.1587211204865,264.3870913991296,-12478.65304341145,3568.103617441747,-3.934951726646483,0.38836455478276893,13.0,0.0,7.4,0.5477225575051663,7.4,0.5477225575051663,5.6,0.5477225575051663,3880.0,0.0,0.5692307692307692,0.04213250442347433,0.5692307692307692,0.04213250442347433
evenspread,1948.6859540674268,238.52001206268977,75.8161827663478,42.700316060059194,-1842.0495553772205,228.8946955686485,974.8757998250649,117.48718581817423,140.99069827616614,48.10701773014077,593.689588841317,275.87724210984146,36.2596509093679,84.4240324742578,1541463.185256546,222783.03435587493,-1682.008513655889,249.05208684863376,-17383.59640865713,1885.153487477678,-3.127604433162277,0.8299903935375001,15.0,0.0,4.4,0.894427190999916,9.0,1.4142135623730951,6.0,1.4142135623730951,7200.0,0.0,0.29333333333333333,0.05962847939999438,0.6,0.09428090415820632
backload,693.4175318797627,158.38843687787323,53.43938957476519,31.12347068697553,-655.1693379196273,129.74839760504398,342.44100751190456,76.75622178020376,69.13787050171689,24.995842715334337,316.19838891388486,150.69855515861337,46.650616714591564,51.10762254676039,602780.3968146339,138860.42670607226,-646.7309265753214,158.2983178784523,-7471.430529029851,2136.355438792458,-2.3560009528630883,0.23252820483931058,13.0,0.0,0.0,0.0,7.4,0.5477225575051663,5.6,0.5477225575051663,3880.0,0.0,0.0,0.0,0.5692307692307692,0.04213250442347433
oracle,4417.56096112878,0.0,122.63785798140137,0.0,-4124.44195877754,0.0,2208.091031937391,0.0,284.7734001897535,0.0,985.1868400226112,0.0,-19.761618885472593,0.0,3488785.3022775813,0.0,-3790.437398256113,0.0,-33128.09215985263,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,6550.0,0.0,1.0,0.0,1.0,0.0
