policy,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_init,n_done_T,n_done_all,n_expire,spend,crh_T,crh_all
myopic,0,3739.755487325375,213.2210919415652,-3502.8467347889464,1848.2461243920077,276.4472340186693,1887.9002447230077,-30.75512047956248,3094191.4615739873,-3355.4917673089294,-37920.635376651146,-7.879519652913937,37,10,23,14,12680.0,0.2702702702702703,0.6216216216216216
myopic,1,4076.1758673648046,224.72497910799126,-3697.5333231094337,2017.1669622665747,291.71589158632065,1593.2779650797224,37.27679206680408,3352487.6286368677,-3660.6803462206335,-39105.76875441433,-7.533879488759395,37,11,24,13,12680.0,0.2972972972972973,0.6486486486486487
myopic,2,4542.404951998473,129.8652552472048,-4331.967754127183,2258.1583590158284,237.81266499428938,1693.5091462458583,-194.98711380690776,3577077.974478439,-3878.7200596766133,-41070.08501499345,-5.842105357063039,37,10,27,10,12680.0,0.2702702702702703,0.7297297297297297
myopic,3,4201.502188347869,179.84711393971196,-4057.447913040914,2095.3609054999356,297.51526038915307,1197.455390098694,-118.41624294515259,3413231.639388869,-3676.215371327813,-39859.523829388025,-7.269652417002496,37,9,24,13,12680.0,0.24324324324324326,0.6486486486486487
myopic,4,3638.348607735974,206.49724768843802,-3464.5725895027476,1797.4529303544227,264.3413177264993,1151.2336791606133,-44.37889619692291,2932277.425603467,-3208.13778428516,-35730.113200375345,-8.825423053115864,37,6,22,15,12680.0,0.16216216216216217,0.5945945945945946
greedy_crh,0,957.3111560999242,122.63785798140137,-911.9397980387926,465.65326219743736,137.73460619426584,481.34055688433943,106.82210126774528,892553.0253650504,-957.1414035486603,-10173.491179205808,-3.427274053552733,13,8,8,5,3880.0,0.6153846153846154,0.6153846153846154
greedy_crh,1,1415.7070521398905,119.53604506676388,-1194.2832408400263,696.7696474667885,145.21519973440525,239.18469515693548,188.55963008592963,1227706.3284080166,-1348.2574906937077,-16218.566037034163,-3.6112404714433577,13,8,8,5,3880.0,0.6153846153846154,0.6153846153846154
greedy_crh,2,904.9514809059481,0.0,-911.8299190298603,455.9149595149302,42.95333622721921,386.04033527348946,-43.64616878665105,726921.8574007857,-757.9039398377113,-9837.32563693011,-4.1311293749570295,13,7,7,6,3880.0,0.5384615384615384,0.5384615384615384
greedy_crh,3,1468.3083275627027,117.59336662996932,-1421.9061733865815,722.2801612820124,133.53250773017407,896.2638497616804,92.66723984615237,1266506.4740124405,-1359.8586863982468,-16540.27963087617,-4.269142877421873,13,7,7,6,3880.0,0.5384615384615384,0.5384615384615384
greedy_crh,4,1044.3913610805696,86.50041544868084,-1031.3029120407773,519.0769797340062,117.92868134814584,637.7157522357764,45.172432195977244,920078.8766480132,-977.6320851241055,-9623.602733010997,-4.235971855857421,13,7,7,6,3880.0,0.5384615384615384,0.5384615384615384
frontload,0,957.3111560999242,122.63785798140137,-911.9397980387926,465.65326219743736,137.73460619426584,481.34055688433943,106.82210126774528,892553.0253650504,-957.1414035486603,-10173.491179205808,-3.427274053552733,13,8,8,5,3880.0,0.6153846153846154,0.6153846153846154
frontload,1,1415.7070521398905,119.53604506676388,-1194.2832408400263,696.7696474667885,145.21519973440525,239.18469515693548,188.55963008592963,1227706.3284080166,-1348.2574906937077,-16218.566037034163,-3.6112404714433577,13,8,8,5,3880.0,0.6153846153846154,0.6153846153846154
frontload,2,904.9514809059481,0.0,-911.8299190298603,455.9149595149302,42.95333622721921,386.04033527348946,-43.64616878665105,726921.8574007857,-757.9039398377113,-9837.32563693011,-4.1311293749570295,13,7,7,6,3880.0,0.5384615384615384,0.5384615384615384
frontload,3,1468.3083275627027,117.59336662996932,-1421.9061733865815,722.2801612820124,133.53250773017407,896.2638497616804,92.66723984615237,1266506.4740124405,-1359.8586863982468,-16540.27963087617,-4.269142877421873,13,7,7,6,3880.0,0.5384615384615384,0.5384615384615384
frontload,4,1044.3913610805696,86.50041544868084,-1031.3029120407773,519.0769797340062,117.92868134814584,637.7157522357764,45.172432195977244,920078.8766480132,-977.6320851241055,-9623.602733010997,-4.235971855857421,13,7,7,6,3880.0,0.5384615384615384,0.5384615384615384
evenspread,0,2098.8652693838453,95.8453356772087,-1907.6803405591083,1048.1069248282395,164.93741630823493,544.0564571463015,90.4324086015596,1674062.7390544442,-1840.192856924172,-20409.773811772677,-2.524943042302068,15,5,10,5,7200.0,0.3333333333333333,0.6666666666666666
evenspread,1,2106.122783856503,95.8453356772087,-2134.237605074476,1053.8503939114566,158.45950233066853,955.0437401084263,21.33865699818682,1682620.507988438,-1813.5373530658308,-16871.362061793145,-2.691669188713088,15,5,10,5,7200.0,0.3333333333333333,0.6666666666666666
evenspread,2,2054.525786689764,86.50041544868084,-1880.04548806284,1027.4105557366952,163.80833916555468,325.2657469650518,86.96693470388816,1632267.765554657,-1791.9352316758282,-15440.732569748641,-2.439005414677622,15,5,10,5,7200.0,0.3333333333333333,0.6666666666666666
evenspread,3,1946.3497575602946,100.88982702864072,-1785.7605218827812,972.2400586509716,162.70227787160587,350.2256953243218,88.06546059578488,1566936.0253482289,-1720.7737025687063,-17752.768702803874,-3.6473091788763305,15,4,8,7,7200.0,0.26666666666666666,0.5333333333333333
evenspread,4,1537.5661728467273,0.0,-1502.5238213068974,772.7710659979612,55.045955704766804,793.8563046624837,-105.50520635257996,1151428.888336962,-1243.6034240449085,-16443.34489716732,-4.335095341242277,15,3,7,8,7200.0,0.2,0.4666666666666667
backload,0,573.1775515020223,73.42781572253521,-546.0120434474118,278.8038089544598,82.46679653995815,288.19637176022604,63.958337956061946,534404.4665150251,-573.0759143790506,-6091.24497000633,-2.0520355767552743,13,0,8,5,3880.0,0.0,0.6153846153846154
backload,1,847.6361072564257,71.57064575193509,-715.0614922042488,417.18172607846907,86.94570421986762,143.20871229092822,112.89761578157038,735073.1293546035,-807.2515632831673,-9710.654587849354,-2.1621830667257558,13,0,8,5,3880.0,0.0,0.6153846153846154
backload,2,541.8278798368655,0.0,-545.9462548259172,272.9731274129586,25.7177490627622,231.13660876420653,-26.13257350880111,435234.9679656235,-453.78508517513956,-5889.970242146767,-2.473459757559528,13,0,7,6,3880.0,0.0,0.5384615384615384
backload,3,879.1304339031153,70.40749241076433,-851.3477501376371,432.45581303859456,79.95084496718954,536.6262741563145,55.483299553154,758304.2097757999,-814.1976276908085,-9903.276400337698,-2.5560935395988973,13,0,7,6,3880.0,0.0,0.5384615384615384
backload,4,625.3156869003847,51.790993988591325,-617.4791489829217,310.7905620750407,70.60825771880691,381.82397759774904,27.046403790972608,550885.2104621171,-585.3444423484409,-5762.006444809101,-2.536232823675986,13,0,7,6,3880.0,0.0,0.5384615384615384
oracle,0,4417.56096112878,122.63785798140137,-4124.44195877754,2208.091031937391,284.7734001897535,985.1868400226112,-19.761618885472593,3488785.3022775813,-3790.4373982561124,-33128.09215985263,0.0,20,20,20,0,6550.0,1.0,1.0
oracle,1,4417.56096112878,122.63785798140137,-4124.44195877754,2208.091031937391,284.7734001897535,985.1868400226112,-19.761618885472593,3488785.3022775813,-3790.4373982561124,-33128.09215985263,0.0,20,20,20,0,6550.0,1.0,1.0
