iter,a0.0_s0,a0.0_s1,a0.0_s2,a0.0_s3,a0.0_s4,a0.15_s0,a0.15_s1,a0.15_s2,a0.15_s3,a0.15_s4,a0.3_s0,a0.3_s1,a0.3_s2,a0.3_s3,a0.3_s4,a0.5_s0,a0.5_s1,a0.5_s2,a0.5_s3,a0.5_s4,a0.7_s0,a0.7_s1,a0.7_s2,a0.7_s3,a0.7_s4,a0.85_s0,a0.85_s1,a0.85_s2,a0.85_s3,a0.85_s4,a1.0_s0,a1.0_s1,a1.0_s2,a1.0_s3,a1.0_s4
0,-0.36524672288279947,-0.26264609628710933,-0.17424955624815122,-0.3284121287006707,-0.26636634965147177,-0.30166582448093615,-0.23212052378452033,-0.14527197777465792,-0.27478418866218557,-0.22860855691431425,-0.24404563530424747,-0.20445672370404894,-0.11901104728305456,-0.22618386800230833,-0.1943905572462652,-0.1751273698184041,-0.17136864909799487,-0.0876009147342741,-0.1680540727032395,-0.15346314587859872,-0.11386668938654336,-0.14195702722594683,-0.05968079691313591,-0.11638314354851162,-0.11708322466289511,-0.072209426692878,-0.12195712435295414,-0.040695116794761906,-0.08124691172329665,-0.09234487823621668,-0.03375656882180232,-0.10349567554711475,-0.023169873608570545,-0.048813466961559776,-0.06950948153466738
1,-0.2807681505469421,-0.20969159948596272,-0.30505217473609714,-0.31799324154907094,-0.06500797981494028,-0.2370424166835472,-0.1838305474360855,-0.28917862825574747,-0.37509912586805794,-0.20634063006594258,-0.1451915131608658,-0.19065636033669267,-0.17023270796230391,-0.22687342782710446,-0.11332653250358923,-0.07618571375654956,-0.13592796485152744,-0.14478906449514017,-0.13258949046048554,-0.11645180602375381,-0.09106919171141142,-0.10648979535551431,-0.0755637573402235,-0.10593864859708459,-0.10748382988353036,-0.07113831275508517,-0.08943934279506566,-0.07368851521362836,-0.04892764985275294,-0.05554908772204295,-0.06995494035574566,-0.0070347702230689375,-0.025294480687659396,-0.05700354458551477,-0.04755919848088966
2,-0.08008249828787639,-0.05213200023646781,-0.23251275926931372,-0.2280528800068422,-0.33200839711161156,-0.1165923006938433,-0.23419756798939584,-0.2676742245900844,-0.3918602404879656,-0.2178414034945928,-0.174152734212169,-0.09691466615859398,-0.0961385712242209,-0.277190694631709,-0.16228731190232032,-0.1620130971593189,-0.1342166701721911,-0.2080682000357747,-0.14806830901693518,-0.10848003143330162,-0.08719441391681193,-0.08340238882830762,-0.1082710191284054,-0.07795401213638883,-0.11943439706063691,-0.02181453533174927,-0.10997577094735742,-0.06562326123979458,-0.0193546131835075,-0.05689906865618883,-0.04215426798231327,-0.02563599975393386,-0.058040696373710524,-0.07896081269015198,0.017557299399385294
3,-0.19493213105487917,-0.0818964345956805,0.03006768294386051,-0.15450611879637108,0.028054711600784807,-0.19276770480222807,-0.12408357154906265,-0.15071934731639416,-0.16807077850966767,-0.14656114341209991,-0.1242436166838905,-0.04696371059378223,-0.07756699661163027,-0.16286533621572039,-0.1848943961539534,-0.11652147804469862,-0.07523496454828937,-0.16044146430530087,-0.16709912043605396,-0.015787120169442538,-0.07129339174208754,-0.16243940447621336,-0.029796140357276468,-0.05001717020616337,-0.09695795067135991,-0.05222710155847155,-0.09623637894262824,0.006373077715911765,0.0025791097235677444,-0.013707968494754872,-0.006026600783604567,0.02875271960835667,-0.015937699418265203,0.009226668617705755,-0.029753497060310084
4,-0.024123007079868926,-0.0557842961840256,-0.2280671800568594,-0.372298311363673,-0.059836186633730054,-0.11637576780858194,-0.07598520139260763,-0.1052456040885558,-0.16492414784012144,-0.044766765399979334,-0.012836612255473558,-0.0783455309938383,-0.05043071817892979,-0.18405531599164496,-0.09735272716436552,-0.0883681388548683,-0.1263438159879163,-0.06273447785467103,-0.14905537838340988,-0.004597813837190701,0.00517092816416657,-0.11614926044039924,-0.03339562454331595,-0.030981244444530084,-0.040993034968148295,-0.09812728833841926,-0.029085794109472977,0.04828313872358568,-0.06357016480360451,-0.025547422749549006,0.0046184643091669395,0.0059463184498697,0.10104003632679277,-0.029335944043526248,0.03624097658538111
5,0.03167357768380466,0.1234646388848871,-0.08650255869792468,-0.15376084985574062,0.11988666727862629,-0.029502191903877845,-0.018025629215222445,0.04128643485851924,-0.07580011962376505,-0.15165626319496903,0.060917855750720826,0.038922943194778806,-0.05733194790070273,-0.08545225237744436,-0.03875571363820158,0.02148305416706595,-0.07188056716413016,-0.02102015768235853,-0.1231656757709044,0.02398254533948956,0.09709408651115295,-0.09919998147746921,-0.011477082122997933,-0.06838268058803425,-0.010929210173751265,-0.0569980480116442,-0.0184525990539455,0.04368755670915185,0.002502426307813603,-0.028900154329947768,-0.001654047525285503,0.03746962922484186,-0.028723746953269028,0.03660581579344521,0.08750730335867632
6,0.050640009934497666,0.28978720729480734,0.026743476633863932,-0.10579752802820686,0.524288659455086,-0.04398156396394773,0.11180837918429985,0.020091684462788924,0.13895992314113506,-0.10439506151196115,0.1622931124666554,0.14759592694959392,0.01147973864023339,-0.0527426954216801,0.06671736550755827,0.0027182623274046754,-0.008557001078758454,0.031575579897714035,-0.11056933956580538,0.053744106472285516,0.10320708537734379,-0.09447741044742797,-0.000129624905252132,0.03403044154614562,0.08313759352193895,-0.028368677213207995,-0.013132109172142702,0.08506287528394968,-0.0111280139155987,0.07069626800063021,0.06405457807650525,0.1760413788636102,0.07334631858540741,0.037402428032983784,0.07820579230102098
7,0.2277522374968983,0.3440269035211081,0.09859207712811242,0.21866175768272905,0.32607486772776345,0.10382316935286459,0.1129599958004654,0.0355446737275754,0.03847453795625069,-0.05480184417095604,0.21715303527297064,0.20691520220321652,0.0014962742496079304,0.08593754419002789,-0.0051575654488268535,0.07180506101635499,-0.04910074142877413,0.11503617782754066,-0.1518082016911691,0.04146812966747801,0.10024488211454313,-0.04731180435968303,0.05095720323106109,0.11629049751145097,0.08247931790175486,0.021231224472670795,-0.05604960285208133,0.2013735958638887,0.05160713181215079,0.07778727970745346,0.035838345857104444,0.14558082192997085,0.0077062554461722384,0.11874058857399442,0.16512004897976607
8,0.047845367855120065,0.4475274545693121,0.130878625984657,0.3057919386835088,0.5422299430254993,0.07996050324866594,0.14200076739913114,0.2611340250305724,0.12122734425074352,-0.010623635039862574,0.28291053613988504,0.08130202438677328,0.11291317159625022,0.15495422387315372,0.14838343489565925,0.053610103929006975,0.07315517878895464,0.08299478599574876,-0.05986952189874297,0.12775545319711767,0.11030730064644911,-0.04165220541721715,0.07999929273116983,0.08506320337585888,0.10386453950534932,0.03179057922183898,-0.05997199717348112,0.19838324611993235,0.08331192958999376,0.07398446709221397,0.090250632363481,0.13129734405991975,0.06441819791007884,0.11617142645150169,0.21052490708122562
9,0.20862691661660876,0.6747341937721928,0.21569794881869434,0.17542914064402945,0.4483030818269047,0.2647006962069306,0.2414843322994074,0.18782476948442545,0.19258693762898754,0.017713480962899028,0.3374113117300588,0.18928137281213187,0.21657746595167943,0.12366756088570152,0.18942129045445097,0.11714336526492032,0.11505782382403232,0.1851277765455942,-0.0361289380241849,0.2708184485147902,0.2518154418835243,0.03799711289686779,0.14524088250585876,0.0909814057716441,0.22289906362010098,0.058911911815382786,-0.0481093050121104,0.23579229251067013,0.035183916396399166,0.15754800436089733,0.06832244440184226,0.16490319053362879,0.07552295473220849,0.15668509100252365,0.27609348843092046
