policy,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_init,n_done_T,n_done_all,n_expire,spend,crh_T,crh_all
myopic,0,4928.553613589717,59.10237680626103,-4611.0419288639505,2457.343113708977,193.3773036200855,2103.9446649917045,-140.87175711505262,3795201.213943329,-4123.193067229221,-43541.205684416374,-6.5859480634626495,36,11,24,12,13430.0,0.3055555555555556,0.6666666666666666
myopic,1,4151.378511007151,141.27777148247927,-3771.3714979376796,2060.047323638208,268.29833363311855,1123.5362573334878,-24.206809831048485,3249470.9405552642,-3578.097716283785,-37022.21847876209,-8.213794406833365,36,11,22,14,13430.0,0.3055555555555556,0.6111111111111112
myopic,2,5198.193503244686,32.67858928197374,-4817.02423563333,2603.8650673704155,221.36653675847504,1693.6418599813665,-212.92826147640514,3926447.9953736886,-4293.2034308037355,-48332.37425637317,-6.053480742269371,36,9,26,10,13430.0,0.25,0.7222222222222222
myopic,3,4474.524456108498,116.5059650823313,-4133.716296100516,2236.507051924848,271.99902175605587,1034.5211994122744,-82.9805314418649,3473580.12110081,-3804.945889582207,-38595.317525963,-8.342560766723144,36,9,21,15,13430.0,0.25,0.5833333333333334
myopic,4,4129.895656914383,0.0,-3931.3298670791573,2079.521270612536,164.23128154933934,1850.671568013277,-253.40331714411238,3143714.832550041,-3392.2041497208406,-39736.208615164134,-9.821524847928075,36,7,19,17,13430.0,0.19444444444444445,0.5277777777777778
greedy_crh,0,1443.1255550864755,22.892664160870375,-1382.0814158879878,716.9306902750496,61.43952121084575,459.57092801116016,2.1026067219186295,1150253.6891854815,-1227.966689218529,-14114.850833448076,-4.05568573355078,14,8,8,6,4470.0,0.5714285714285714,0.5714285714285714
greedy_crh,1,1826.0934313256394,105.06805883705096,-1782.3275334660882,904.6826165716369,149.59197803587705,681.4738949212326,44.56911726349253,1476244.5131847768,-1607.3108318325856,-13422.339486405006,-4.305994194570311,14,8,8,6,4470.0,0.5714285714285714,0.5714285714285714
greedy_crh,2,1964.1823381741683,0.0,-1939.4705331752198,989.637879526282,78.61157929214374,603.3408135422848,-46.272211139763854,1515378.8362461298,-1614.4385605107182,-15747.741922639481,-3.4586073453906234,14,8,9,5,4470.0,0.5714285714285714,0.6428571428571429
greedy_crh,3,1270.1807257298533,116.5059650823313,-1225.8198257860126,623.9525874355897,135.66801532727595,428.28566942050776,123.78848427191353,1111692.3647637842,-1196.3737522445012,-13671.225554263974,-4.094374780425779,14,8,8,6,4470.0,0.5714285714285714,0.5714285714285714
greedy_crh,4,1784.51005698467,19.627597934926236,-1732.4135402986733,891.2428039208037,77.22279184648625,880.6969907794369,-71.52958130898425,1355312.9108807952,-1470.6100047488599,-11674.00111976857,-4.899392287146482,14,7,7,7,4470.0,0.5,0.5
frontload,0,1443.1255550864755,22.892664160870375,-1382.0814158879878,716.9306902750496,61.43952121084575,459.57092801116016,2.1026067219186295,1150253.6891854815,-1227.966689218529,-14114.850833448076,-4.05568573355078,14,8,8,6,4470.0,0.5714285714285714,0.5714285714285714
frontload,1,1826.0934313256394,105.06805883705096,-1782.3275334660882,904.6826165716369,149.59197803587705,681.4738949212326,44.56911726349253,1476244.5131847768,-1607.3108318325856,-13422.339486405006,-4.305994194570311,14,8,8,6,4470.0,0.5714285714285714,0.5714285714285714
frontload,2,1964.1823381741683,0.0,-1939.4705331752198,989.637879526282,78.61157929214374,603.3408135422848,-46.272211139763854,1515378.8362461298,-1614.4385605107182,-15747.741922639481,-3.4586073453906234,14,8,9,5,4470.0,0.5714285714285714,0.6428571428571429
frontload,3,1270.1807257298533,116.5059650823313,-1225.8198257860126,623.9525874355897,135.66801532727595,428.28566942050776,123.78848427191353,1111692.3647637842,-1196.3737522445012,-13671.225554263974,-4.094374780425779,14,8,8,6,4470.0,0.5714285714285714,0.5714285714285714
frontload,4,1784.51005698467,19.627597934926236,-1732.4135402986733,891.2428039208037,77.22279184648625,880.6969907794369,-71.52958130898425,1355312.9108807952,-1470.6100047488599,-11674.00111976857,-4.899392287146482,14,7,7,7,4470.0,0.5,0.5
evenspread,0,3842.7761342082754,78.06662494243444,-3769.547757832586,1929.4738500361082,175.57700747557902,1707.1170663484509,67.94480151245946,2966453.0354038514,-3209.4096878466885,-20663.056601685785,-3.1500649237680785,15,5,9,6,11420.0,0.3333333333333333,0.6
evenspread,1,3720.014524926755,0.0,-3620.222369563773,1874.3992287846565,112.11765926989204,1615.1766980046643,-55.326503420691935,2792854.8508891384,-3020.4681140563744,-22724.100958504114,-2.898403860489853,15,3,10,5,11420.0,0.2,0.6666666666666666
evenspread,2,4198.118297183883,0.0,-4107.838968237178,2113.921751182135,129.93813935967344,954.7816026164924,2.8932424612454604,3149743.409261381,-3402.275557579265,-19936.11065378437,-3.273462656770805,15,4,9,6,11420.0,0.26666666666666666,0.6
evenspread,3,2328.9116136055927,82.1753946762468,-2235.7102942154597,1166.9256065620034,151.21214914969744,658.8194412649536,108.84479667039166,1835073.8894090175,-1996.4394086495538,-16878.602726997688,-3.156338301598105,15,4,9,6,11420.0,0.26666666666666666,0.6
evenspread,4,2390.0375367010693,74.16329369531272,-2417.904743881522,1198.685530275171,138.44992034382602,896.8270310472276,-5.170481536621558,1873001.5890175528,-2016.4585284299383,-10624.698766356601,-4.382957639119816,15,3,7,8,11420.0,0.2,0.4666666666666667
backload,0,737.5052140067951,51.79099398859132,-750.4031527374311,368.03185792054467,80.16833624400147,-88.6198811788737,42.90067635658983,609094.9835576187,-657.6802697753117,-6907.56465219254,-2.0961061550242213,13,0,8,5,5930.0,0.0,0.6153846153846154
backload,1,1718.9610368090437,0.0,-1709.3728396973072,866.0070279247129,60.80399104026358,719.6274361289978,-32.363990350365015,1290350.471607822,-1389.3847807048937,-8734.289968286985,-2.13797320437972,13,0,8,5,5930.0,0.0,0.6153846153846154
backload,2,1457.2515430024348,49.20144428916176,-1472.8557973061306,729.616666127303,83.92456576489644,234.96245791530268,75.5049429040118,1144819.9720228883,-1232.774498051003,-9344.710079314751,-2.4062825291863637,13,0,7,6,5930.0,0.0,0.5384615384615384
backload,3,1715.3946211742082,57.38614292364691,-1711.7186808381696,859.2356621259796,100.1570711014532,703.5921719480003,62.2865215372661,1347549.2421145318,-1454.815744570898,-9133.698862734194,-2.448149578541863,13,0,7,6,5930.0,0.0,0.5384615384615384
backload,4,791.5427130658026,0.0,-796.5673505235425,398.28367526177124,31.824750880158174,256.818773062799,-31.509203775614708,593442.676140039,-637.253880418834,-8284.895359600769,-2.954353158895163,13,0,6,7,5930.0,0.0,0.46153846153846156
oracle,0,4940.891817822837,118.73799983800937,-4694.340417961832,2471.646320832356,288.5591952753497,1239.1420231434722,-42.21127327664418,3877163.3997762357,-4200.173266966442,-36104.570601272004,0.0,20,20,20,0,7180.0,1.0,1.0
oracle,1,4940.891817822837,118.73799983800937,-4694.340417961832,2471.646320832356,288.5591952753497,1239.1420231434722,-42.21127327664418,3877163.3997762357,-4200.173266966442,-36104.570601272004,0.0,20,20,20,0,7180.0,1.0,1.0
oracle,2,4940.891817822837,118.73799983800937,-4694.340417961832,2471.646320832356,288.5591952753497,1239.1420231434722,-42.21127327664418,3877163.3997762357,-4200.173266966442,-36104.570601272004,0.0,20,20,20,0,7180.0,1.0,1.0
oracle,3,4940.891817822837,118.73799983800937,-4694.340417961832,2471.646320832356,288.5591952753497,1239.1420231434722,-42.21127327664418,3877163.3997762357,-4200.173266966442,-36104.570601272004,0.0,20,20,20,0,7180.0,1.0,1.0
oracle,4,4940.891817822837,118.73799983800937,-4694.340417961832,2471.646320832356,288.5591952753497,1239.1420231434722,-42.21127327664418,3877163.3997762357,-4200.173266966442,-36104.570601272004,0.0,20,20,20,0,7180.0,1.0,1.0
