iter,a0.85_s0,a1.0_s3,a0.0_s2,a0.5_s3,a0.15_s1,a0.5_s4,a0.3_s4,a0.7_s4,a0.15_s0,a0.7_s3,a0.15_s2,a0.5_s0,a0.5_s2,a0.0_s0,a0.3_s2,a0.85_s2,a0.0_s1,a0.5_s1,a1.0_s4,a0.85_s1,a0.15_s4,a0.85_s4,a0.3_s3,a0.7_s1,a0.7_s0,a0.7_s2,a1.0_s0,a0.85_s3,a0.15_s3,a0.3_s0,a1.0_s2,a0.3_s1,a0.0_s4,a1.0_s1,a0.0_s3
0,0.3776371133380053,0.5855442339017445,-0.3579016595536705,0.12686804552220327,-0.5764116881403983,0.10369004917175226,-0.2046785208216771,0.37779544472146714,-0.23557110246028978,0.32562772715333776,-0.21393442709167032,0.10259519301671116,0.07258859437682008,-0.4054871721088321,-0.08346412267298275,0.3056273185045256,-0.8416827480441598,-0.04847026499859859,0.7362409619787866,0.38092209249006526,-0.46249486622601954,0.5641871136952734,-0.09673659631282308,0.20712042398274888,0.2663106217793862,0.21130212064331144,0.48040002862288433,0.46078431066250936,-0.2836847394863697,-0.0815846643412983,0.3926967319148771,-0.33600979010261456,-0.746981868051501,0.541354401881434,-0.48997234574683496
1,0.47902461178915384,0.6504403815729225,-0.578653852683736,0.1667306593114205,-0.3079277832393155,0.08397663205128039,-0.2096106026548844,0.26989972238510873,-0.1253462885176236,0.2849856860493988,-0.3173660218439834,0.1658628354487893,0.1914851738528006,-0.2751431482940452,-0.14549770804199563,0.42230384644396113,-0.5702724884583965,0.057616767103887655,0.5633286767972311,0.33233915448751383,-0.4659745478190629,0.44349882672512186,0.003441610695591908,0.2573676186743219,0.3122507766457454,0.36658415633242036,0.5378159925398796,0.503910079256386,-0.24431636416109914,-0.5269953961412527,0.5316269339531947,-0.022616344151063963,-0.6870175021747582,0.5221404953139424,-0.5144121140866385
2,0.36919572962689196,0.7020690620815359,-0.3632030109386604,0.3852621660717042,-0.08380226976373176,0.21165246433503215,-0.12527829707003998,0.22234520394536583,-0.5731859589729038,0.4690825930516972,-0.06989956847683679,0.015327064191608245,-0.02884456374449143,-1.0453868236456438,-0.14064096534688844,0.42968454200508677,-0.6552715566410646,0.11407702457601304,0.5074353598539965,0.4827542757691027,-0.23114044618634738,0.41932449161691004,-0.04290123306803084,0.2530198196018203,0.3014061788484001,0.294879043361033,0.5625670581341526,0.5810563425082401,-0.19988855934685978,-0.16375614760742507,0.577020658241091,0.11847876711710378,-0.2354129864205971,0.5449067487336111,-0.6634296482054702
3,0.41648956942068044,0.7340907626448827,-0.37056843864569966,0.14999045416338108,-0.2155741406805215,0.03507279196650811,-0.2906836842645604,0.19500894713517275,-0.1626354839554161,0.4690215229847226,-0.30376404425304626,0.1500484626910057,0.10975740680990108,-0.5555401904390939,0.10596944547743012,0.4359404373318354,-0.3103427344376636,0.1112791558716296,0.477348849214743,0.49176620503316926,-0.3468311319681815,0.2641911992304788,0.09350867487841197,0.3395687867106808,0.2555004646198095,0.2662031477806337,0.5684217318461827,0.48705821152067985,-0.7192542013390225,-0.22468922669448416,0.4067116143509851,-0.04542453106733708,-0.5618359976797374,0.5572736261848257,-0.35490639979075717
4,0.4434532851864553,0.5615232050880254,-0.5175507713550302,0.029399067255607706,-0.18764421237683007,0.22077337318587745,0.20029516366266248,0.39257744910715087,-0.5804919214261592,0.31510771940672166,-0.2059346747700649,-0.06714874563627357,0.11114602121784728,-0.5295890543669001,0.14876257059281606,0.49655600717562276,0.01217184812983347,0.17484571685317957,0.6102425731199791,0.4299314724157173,-0.41257498579090623,0.5166442870752328,-0.03746024186752378,0.4317578448433127,0.3567783754195144,0.31753984972129234,0.6494572586549202,0.4103093200051267,-0.21621170004087173,-0.18722376143948521,0.480698842805978,0.03617626008870796,-0.21239683314611457,0.5413694473028575,-0.5626557143990025
5,0.43834730811183736,0.5586701418866962,0.020113538075830616,0.24618476594670755,-0.32241330733739165,0.23256114844874592,-0.11411040176529486,0.32802782257184127,-0.3705174510224892,0.14418770485902024,-0.18106357747811377,0.0606964915089028,-0.032828735710754064,-0.46046664152399114,-0.1775971892402277,0.5844341208176581,-0.3918829148613292,0.3124258458621783,0.3667414274310844,0.42044559703198603,0.02170070192829122,0.4161236475887786,-0.03283355662519239,0.4694581240122139,0.2604528202387195,0.3037954719306366,0.523346267342046,0.4933645086914215,-0.2635686528033435,-0.07017621918125157,0.6338466357071161,-0.10336802695501757,-0.49226719669093744,0.5847446398809153,-0.4744773578256109
6,0.5893524772336249,0.6392682724635714,-0.339754694627009,0.3864247102283186,-0.20201452725140448,0.1090392019017893,-0.1705804117527461,0.40856725554731677,-0.5651539279099629,0.3646098656897949,-0.12734315558993686,0.18004924498572383,0.19033139885402423,-0.5203101183585569,-0.14050124463291924,0.5133599719139685,-0.14536471406456883,0.31718891448665165,0.5454589847642854,0.4138729335159636,0.06782025716837731,0.522706266672397,0.2035749907783419,0.31823600708256367,0.4171509842609656,0.4390011869339323,0.7787461109428361,0.47066121274232636,0.12289725430366435,0.03995041549089675,0.6014449958456975,0.12487105085511643,-0.29009665718418953,0.5535114368045682,-0.2107779989305228
7,0.5888561981126086,0.7741768476491528,-0.014659837115584683,0.2481534785602597,-0.06392129445263336,0.08223306541483322,-0.040961586280238424,0.37575839757500523,-0.014460500262776205,0.362497282673657,0.05131565559504697,0.28837005226113355,0.04448641003481697,-0.26933430960357474,-0.03028141565072129,0.38514533118542327,-0.5816176554150864,0.3278566047450612,0.5539858059195334,0.4369644041704789,-0.35296698727685644,0.4139739660888876,0.11298692252855466,0.22566853634630196,0.26648955345790104,0.3531107996402735,0.5248220245459544,0.5245379523786038,0.05484632895837685,-0.03849295915564374,0.6809128567059024,-0.09812995378304269,-0.3909874805690872,0.4867590512485257,-0.07590579996911168
8,0.529404410333307,0.6346867809387868,-0.21210783461715618,0.34263053208763816,-0.30657454688922525,0.16366121567443054,0.3015717111485538,0.4742642505336402,-0.18477439488805958,0.22609514006577486,0.01229792657032426,0.17241032102969384,0.1321181938617426,-0.7302996496992058,0.050167281678581074,0.48782510733980355,-0.3252648393521195,0.17681715656740501,0.5954479586137931,0.49471342818302083,0.3530322227894962,0.6025051936450415,0.021726761047499654,0.4939177051344751,0.3700775503926208,0.38278458570872487,0.5420607388486598,0.5707742388839959,-0.11248032292300575,-0.1524725124387097,0.5751123676730423,0.14903406960252466,-0.40673440164033653,0.6867591217087785,0.1261134809266259
9,0.39298421468693834,0.5425208760449356,-0.04771882303553103,0.30899513710324333,-0.06479804399240968,0.16448741570528913,0.060928335964420044,0.6703261374163045,-0.276414975952172,0.19706900431207955,-0.0710547116703183,0.09551784087365502,0.1882316822764929,-0.33890941128291163,0.2973079904839894,0.5589722372157395,-0.022657643872448743,0.3592781639026471,0.7323524881122921,0.4242715964987419,-0.10827990445957952,0.5974252884473944,-0.16066300258075805,0.48607605796281134,0.4231722105738603,0.3619788720206567,0.5099153786827084,0.42196766137425384,0.18695614588317636,-0.10333933356437364,0.5542368840543292,0.33286234105319723,-0.21555308559712247,0.7338953509687715,-0.05325056645175012
