alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.7,1,1998.7445600049075,0.0,-1564.5714455399077,1010.7387318997831,3542.0044037747634,204.4697619599723,-360.1694254763607,4522560.434559023,-1693.3329740829292,-22519.603057593446,-5.572664136277448,43.0,155.0,0.06666666666666667,0.0,0.9577777777777777
0.7,2,2262.782862582587,0.0,-1138.9595156018445,1143.4603451507924,1490.8717949242557,67.57426456469673,-505.052819175247,5870446.028555298,-2201.0464859223307,-19653.00140310621,-1.994465908201888,15.0,217.0,1.0,0.0,0.977037037037037
0.7,3,1591.8722351083318,0.0,-1232.086599467915,805.700512727838,2998.926387945457,-158.98578100295853,-324.82421568063194,3555106.9149664715,-1352.3398913625012,-19003.29159982713,-5.74275895916287,45.0,134.0,0.0,0.0,0.8111111111111111
0.85,0,2034.2687176904753,-87.53781559554052,-1008.6224798043974,1050.4324053468965,1390.6874588517499,315.4519162208514,-499.34114524311826,4728876.2491196105,-1886.335706025792,-14053.11025017108,-2.6275565066617004,19.0,162.0,1.0,0.0,0.9985185185185185
0.7,4,2272.3239859025052,0.0,-1161.8279472151585,1148.7173912711746,1962.9505578072628,267.0774774345392,-428.68172903690345,4955357.119696645,-2027.2156319217452,-18895.023625003956,-1.9825865155384719,15.0,154.0,1.0,0.0,0.9918518518518519
0.85,1,2607.3422138518877,0.0,-1898.0555800150628,1322.1342206379863,3527.284801717149,1249.0622055375568,-367.52401821399405,6152094.4350931635,-2239.7835632309298,-27322.540143501403,-2.1249816837960633,24.0,160.0,0.9333333333333333,0.0,1.0
0.85,2,2329.8424335939826,-4.52621137566498,-1138.0586886765225,1177.4176695898257,1636.0988732675382,119.5118879534997,-514.2458301592358,5282146.311185568,-2096.6779726654154,-19187.1525169259,-2.006511625724955,18.0,154.0,1.0,0.0,0.9925925925925926
0.85,3,2290.8945976551736,0.0,-1241.5211738955943,1157.3733331712733,1300.4527280825635,208.60888060896013,-503.4852111473223,5014960.811338587,-2030.668248481863,-21570.898789529198,-2.130037208210693,23.0,157.0,1.0,0.0,0.9977777777777778
0.85,4,2685.803142536439,0.0,-1551.2545328780902,1361.2410046323143,3124.4378386507533,525.1039109770691,-456.8795955096124,6271066.121514938,-2373.1901868094596,-23112.73669965612,-2.4670226648587015,26.0,159.0,0.8666666666666667,0.0,1.0
1.0,0,1814.522654530178,-1812.8349070279717,-638.1581626919153,1151.4077093115907,-1057.645126652605,75.02752461235538,-1006.3212527736548,7063124.503711499,-2632.404221160733,-14929.833233295745,-2.159289770536607,23.0,168.0,1.0,0.0,0.9977777777777778
