alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.0,0,-1060.751718530826,12655.040927694183,0.0,-1715.9460723331217,12703.624500005146,1710.0928314242883,-10771.975190157176,11977303.58488519,-13727.568578664974,-611.1524255273494,-6.736138776846767,44.0,497.0,0.06666666666666667,0.0,0.9817283950617284,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.0,1,-903.2989445482011,11586.726884002323,0.0,-1572.3239288635698,11656.042082178785,1572.32392886357,-9730.451730497774,10974821.023467718,-12578.59143090856,0.0,-7.100223549547766,45.0,484.0,0.0,0.0,0.9560493827160493,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.0,2,-968.3069793214381,11781.305180027404,0.0,-1596.7428441312327,11860.275256387666,1596.7428441312327,-10339.635204599559,11181019.030146623,-12797.938711513363,-673.4734917537746,-7.156135130261499,44.0,501.0,0.06666666666666667,0.0,0.9888888888888889,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.0,3,-979.4399795753436,12118.921654866917,0.0,-1642.453522137892,12192.039732056975,1642.4535221378924,-10435.986057415304,11464325.58452249,-13139.628177103139,0.0,-7.091705282221604,44.0,504.0,0.06666666666666667,0.0,0.9955555555555555,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.0,4,-1037.123749878781,11311.620982851902,0.0,-1556.3976062920406,11382.635791307726,1556.3976062920406,-9093.382785559874,10863655.291918445,-12451.180850336325,0.0,-6.737347346226119,39.0,506.0,0.4,0.0,0.9995061728395062,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,0,-946.5097585260835,11820.994502778325,0.0,-1600.8703848828227,11902.463268414544,1600.870384882823,-10155.1653414465,11174075.286482101,-12806.963079062583,0.0,-6.972427319470685,42.0,502.0,0.2,0.0,0.9916049382716049,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,1,-1144.9747924237577,11632.268891017806,0.0,-1603.9135491852126,11702.300804014503,1606.4647182829738,-8467.615426728782,11496608.868387898,-13065.124682031168,-3857.123485262541,-6.599051118706915,42.0,508.0,0.2,0.0,0.9995061728395062,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,2,-1159.5190899462564,11499.313241030142,0.0,-1596.6828879449467,11482.453299740111,1576.2635298045568,-8868.177077372882,11144846.557855729,-12773.463103559574,-939.055557450851,-5.488274392181603,32.0,506.0,0.8666666666666667,0.0,0.9995061728395062,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,3,-1190.0570793070885,11547.397098662657,0.0,-1609.9659875159216,11391.06936385734,1553.9385315890906,-8195.57658973268,11562252.24236891,-13073.688264229988,-9596.61928709588,-5.6759382791090935,41.0,510.0,0.26666666666666666,0.0,1.0,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,4,-1197.5734662211057,11853.543517198497,0.0,-1645.7920002435312,11772.516958765536,1607.4546553349496,-9334.779473071649,11487628.161699848,-13166.33600194825,-1763.0768091139726,-5.143902783916163,31.0,505.0,0.9333333333333333,0.0,0.9975308641975309,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.3,0,784.6644546507507,9021.673126595875,0.0,-792.5646830497577,11571.336914646932,798.4016378648864,-7252.154517600687,9427505.317738011,-11143.529867183772,-1147.8518395762205,-7.260735292565711,45.0,418.0,0.0,0.0,0.8464197530864197,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.3,1,-1122.6449650494305,11508.073548568114,0.0,-1580.7870735971355,11468.877508200021,1552.8422212397404,-7969.326166443742,11296493.479889939,-12814.497977660494,-5028.63708296409,-6.929616347965452,43.0,509.0,0.13333333333333333,0.0,0.9997530864197531,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.3,2,-1520.9648903020923,11938.326969032893,0.0,-1691.1550341180355,10801.453396096222,1435.4860090394473,-6885.6247964178765,12050197.645326192,-13676.15515178676,-21499.677708311378,-6.565116169765849,40.0,510.0,0.3333333333333333,0.0,1.0,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
