seed,policy,value,v_actual,v_best_timing,loss_timing,loss_selection,share_timing,ratio_oracle,gap_closure,n_init,init_mean,peak_mae,peak_med,peak_hit1,oracle_mae,oracle_med,oracle_hit1,p_wait_up,p_wait_dn,wait_contrast,n_up,n_dn,curve_first,curve_last
0,随机,4926.56987497969,4926.56987497969,6488.011753861988,1561.4418788822977,388.2343005622979,0.800872419402029,0.716462127152919,,75,12.0,7.52,6.0,0.24,4.625,4.0,0.22916666666666666,0.9375,0.90625,0.03125,48,192,,
0,近视贪心,5325.8071653376965,5325.8071653376965,6533.838382380864,1208.031217043167,342.4076720434223,0.779154357870148,0.7745224826431258,0.0,75,12.0,6.466666666666667,6.0,0.29333333333333333,3.305084745762712,3.0,0.4406779661016949,0.8409090909090909,0.8673469387755102,-0.02643784786641923,44,196,,
0,时间感知贪心,6144.307173448044,6144.307173448044,6751.930307183933,607.6231337358895,124.31574724035272,0.8301555628872408,0.8935554552319573,,75,12.0,6.1866666666666665,2.0,0.4266666666666667,2.5238095238095237,1.0,0.5238095238095238,0.6428571428571429,0.7336956521739131,-0.09083850931677018,56,184,,
0,PPO,5937.145354242966,5937.145354242966,6615.915923207787,678.770568964821,260.33013121649856,0.7227878424899112,0.8634282873607922,0.3943000870324065,75,12.0,6.0,2.0,0.4266666666666667,2.5245901639344264,1.0,0.5573770491803278,0.8076923076923077,0.7978723404255319,0.009819967266775809,52,188,,
