alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
1.0,3,3606.7804541647906,0.0,-2172.897013905261,1821.2679417016523,2221.6877174075903,638.2923449270122,-682.8993687640913,2713689.2331354627,-3158.968518305652,-18269.616363103076,-1.9812530741367946,21.4,161.0,0.9733333333333334,0.0,0.9989629629629629
0.3,3,-76.50202591607805,2446.5409385525563,-95.09684919598638,-267.55125821751324,2975.3875006418148,245.39226933677247,-2274.8242350614505,2518204.129131701,-2834.3544546640333,-1545.0056538728275,-4.7751217959912085,36.4,169.2,0.5733333333333334,0.0,0.9979259259259259
1.0,0,3482.8430563075426,0.0,-2449.948895599605,1757.3163350411912,1247.358132751178,1988.5167740844531,-616.3201591851708,2618401.3392113755,-2989.1534318130357,-17824.893390837773,-1.8787510798729112,15.0,160.2,1.0,0.0,0.9986666666666667
1.0,4,2206.5168198876127,0.0,-1237.8804373913088,1110.4970411571207,1182.7177597601703,-1018.9838811532873,-590.6351706029496,1654640.5913241096,-1940.647540005215,-12170.610336660142,-5.8211362738377765,45.0,139.4,0.0,0.0,0.8939259259259259
0.85,0,3197.3705666654578,0.0,-2053.835231329316,1612.6788902275123,1693.034366769217,889.5736978664106,-583.0035782676769,2513954.856382759,-2856.964696586657,-15482.444282810082,-2.1095623837911726,21.6,162.2,0.96,0.0,0.9979259259259259
0.15,4,-385.0995715948444,3353.7566568514876,0.0,-461.97710635994855,3334.967614217564,454.16609322077346,-3886.866229491529,3292606.9623469384,-3745.6751792919763,-1855.7692996154067,-1.8427424323514638,21.0,171.0,1.0,0.0,1.0
0.0,4,-368.67413603800304,2946.955797382677,0.0,-402.90269729582167,2730.286835088271,362.07534047385496,-2225.2246473560454,2812260.827124835,-3223.221578366573,-1747.407565063097,-3.2706657062964433,27.4,166.8,0.7066666666666667,0.0,0.9884444444444445
0.5,2,3346.118999849424,289.98003265679057,-2093.251974415413,1572.7228687922702,5812.629166278367,590.3091313284851,-478.47296400175526,2794069.0260172053,-3264.216549279537,-12500.170093072427,-3.1622089445392114,25.4,158.2,0.9066666666666666,0.0,0.9995555555555555
0.15,2,-92.12849091793869,2837.9925374907443,-40.958948924220216,-330.7466805817652,2994.1777137997497,380.19417353477746,-2958.095928830011,2742264.702195903,-3147.720568975819,-653.6416959897394,-2.0050736474798025,17.0,168.0,1.0,0.0,0.997037037037037
0.15,0,-349.54081487953135,2813.0504704617315,0.0,-382.66587993692593,2441.5842003890143,294.3703732372468,-1978.7243508597337,2762024.3168404833,-3122.411921965703,-3243.1051950605424,-2.758936869100367,21.6,171.0,0.9733333333333334,0.0,1.0
0.85,1,3921.658527690207,0.0,-2359.4895634543554,1984.0816037393586,4015.8660413336647,959.1095583998973,-640.7240750892836,2956281.5895716446,-3442.6428399870333,-17507.36513993145,-1.646903692299628,22.0,158.2,0.9866666666666667,0.0,0.9988148148148148
0.15,1,-84.17668103551428,666.3380079881108,0.0,-92.56450435442585,604.3264484276759,85.98868103949322,-339.2402143375521,679359.6739695717,-764.8997837911833,-1366.6199390098022,-2.2780882753962115,27.0,108.0,0.4,6.0,0.4444444444444444
0.85,4,3700.958403104217,0.0,-3141.082644754778,1876.3826133490481,6847.113870478448,340.8167169353089,-574.9257522802809,2821183.080058343,-3119.316378807967,-15516.16171555827,-5.3257364302126735,44.2,162.2,0.05333333333333334,0.0,0.9940740740740741
0.3,4,-289.65982434131143,2913.9962001677914,0.0,-397.99281232726753,2888.617367103669,389.27854789514754,-3608.68230354193,2870445.7344471463,-3245.993441170368,-277.26808832437166,-2.4133996113850644,21.0,171.0,1.0,0.0,1.0
0.0,0,-316.4813320495201,2513.3192812702096,0.0,-347.06227525455915,2047.1935233051831,237.20926259093375,-1523.9572939162958,2422494.6812768234,-2776.4982020364732,-3480.785517023001,-2.251409312803711,15.0,168.0,1.0,0.0,0.9955555555555555
0.7,0,3955.5758858525624,0.0,-3587.1129701184136,2007.0536007472213,7167.170035125074,500.3666621625542,-582.9615370846911,3011610.6153509393,-3295.056454619383,-16126.910675307325,-4.743337276960328,41.2,162.6,0.25333333333333335,0.0,0.996
0.5,0,4067.206757854693,0.0,-3320.517765087037,2063.4851381457784,6892.196023673501,1114.054074307835,-563.14460721953,3136188.8479799414,-3473.344914104946,-15334.94466896801,-3.4430113817052836,33.0,165.2,0.64,0.0,0.9983703703703704
0.3,0,1004.0369893002769,1953.1718999893517,0.0,66.39423691779788,3419.6929762749396,-57.00355713468623,-2006.8660919974136,2528275.6874663783,-3123.8872858001832,-1434.6208370708096,-2.0922793902511296,19.8,155.4,1.0,0.0,0.9994074074074074
0.7,3,2933.1487338581,0.0,-2222.256812230299,1486.2909078867535,4181.008156931591,1334.213113472289,-370.5490330010065,3377189.5791225196,-3280.726226027155,-18339.077952951375,-2.8833147421692087,25.8,186.6,0.88,0.0,0.9995555555555555
