ep,year,unit,channel,target,n_cells,cost,budget_before,released,spent,stopped
0,0,268,2,3,18,2352.381688751433,2700.0,0.0,2628.24152824806,0
0,0,679,5,6,2,110.34393579865092,2700.0,0.0,2628.24152824806,0
0,0,608,5,6,3,165.51590369797637,2700.0,0.0,2628.24152824806,0
0,1,275,2,3,21,2744.4453035433385,2771.75847175194,0.0,2744.4453035433385,1
0,2,267,2,3,18,2442.794411709814,2727.3131682086014,0.0,2718.654251206441,0
0,2,448,5,6,4,220.68787159730184,2727.3131682086014,0.0,2718.654251206441,0
0,2,703,5,6,1,55.17196789932546,2727.3131682086014,0.0,2718.654251206441,0
0,3,302,2,3,17,2673.757431946037,2708.6589170021603,0.0,2673.757431946037,1
0,4,323,2,3,17,2734.032580584957,2734.9014850561234,0.0,2734.032580584957,1
0,5,276,2,3,16,2091.0059455568294,2700.8689044711664,0.0,2697.8975924494093,1
0,5,527,5,6,11,606.8916468925801,2700.8689044711664,0.0,2697.8975924494093,1
0,6,609,5,6,29,1599.9870690804382,2702.971312021757,0.0,2648.254459167622,0
0,6,691,5,6,17,937.9234542885328,2702.971312021757,0.0,2648.254459167622,0
0,6,610,5,6,2,110.34393579865092,2702.971312021757,0.0,2648.254459167622,0
0,7,319,2,3,17,2734.032580584957,2754.716852854135,0.0,2734.032580584957,1
0,8,229,2,3,16,2482.7944117098136,2720.684272269178,0.0,2703.4822833071153,0
0,8,615,5,6,2,110.34393579865092,2720.684272269178,0.0,2703.4822833071153,0
0,8,701,5,6,2,110.34393579865092,2720.684272269178,0.0,2703.4822833071153,0
0,9,329,2,3,16,2573.207134668195,2717.201988962063,0.0,2683.551070466846,1
0,9,616,5,6,2,110.34393579865092,2717.201988962063,0.0,2683.551070466846,1
0,10,230,2,3,16,2543.0695603487347,2733.650918495217,0.0,2708.585464046711,1
0,10,665,5,6,3,165.51590369797637,2733.650918495217,0.0,2708.585464046711,1
0,11,250,2,3,14,1980.3180739595275,2725.065454448506,0.0,2692.725624550084,0
0,11,497,5,6,12,662.0636147919055,2725.065454448506,0.0,2692.725624550084,0
0,11,214,1,6,1,50.34393579865092,2725.065454448506,0.0,2692.725624550084,0
0,12,296,2,3,14,1829.6302023622256,2732.339829898422,0.0,2712.381688751433,1
0,12,646,5,6,16,882.7514863892073,2732.339829898422,0.0,2712.381688751433,1
0,13,327,2,3,15,2412.381688751433,2719.958141146989,0.0,2708.585464046711,0
0,13,459,5,6,3,165.51590369797637,2719.958141146989,0.0,2708.585464046711,0
0,13,337,2,3,1,130.68787159730184,2719.958141146989,0.0,2708.585464046711,0
0,14,270,2,3,15,2382.2441144319723,2711.372677100278,0.0,2693.963793425227,0
0,14,263,2,3,2,261.3757431946037,2711.372677100278,0.0,2693.963793425227,0
0,14,81,1,6,1,50.34393579865092,2711.372677100278,0.0,2693.963793425227,0
1,0,268,2,3,18,2352.381688751433,2700.0,0.0,2628.24152824806,0
1,0,679,5,6,2,110.34393579865092,2700.0,0.0,2628.24152824806,0
1,0,608,5,6,3,165.51590369797637,2700.0,0.0,2628.24152824806,0
1,1,275,2,3,21,2744.4453035433385,2771.75847175194,0.0,2744.4453035433385,1
1,2,267,2,3,18,2442.794411709814,2727.3131682086014,0.0,2718.654251206441,0
1,2,448,5,6,4,220.68787159730184,2727.3131682086014,0.0,2718.654251206441,0
1,2,703,5,6,1,55.17196789932546,2727.3131682086014,0.0,2718.654251206441,0
1,3,302,2,3,17,2673.757431946037,2708.6589170021603,0.0,2673.757431946037,1
1,4,323,2,3,17,2734.032580584957,2734.9014850561234,0.0,2734.032580584957,1
1,5,276,2,3,16,2091.0059455568294,2700.8689044711664,0.0,2697.8975924494093,1
1,5,527,5,6,11,606.8916468925801,2700.8689044711664,0.0,2697.8975924494093,1
1,6,609,5,6,29,1599.9870690804382,2702.971312021757,0.0,2648.254459167622,0
1,6,691,5,6,17,937.9234542885328,2702.971312021757,0.0,2648.254459167622,0
1,6,610,5,6,2,110.34393579865092,2702.971312021757,0.0,2648.254459167622,0
1,7,319,2,3,17,2734.032580584957,2754.716852854135,0.0,2734.032580584957,1
1,8,229,2,3,16,2482.7944117098136,2720.684272269178,0.0,2703.4822833071153,0
1,8,615,5,6,2,110.34393579865092,2720.684272269178,0.0,2703.4822833071153,0
1,8,701,5,6,2,110.34393579865092,2720.684272269178,0.0,2703.4822833071153,0
1,9,329,2,3,16,2573.207134668195,2717.201988962063,0.0,2683.551070466846,1
1,9,616,5,6,2,110.34393579865092,2717.201988962063,0.0,2683.551070466846,1
1,10,230,2,3,16,2543.0695603487347,2733.650918495217,0.0,2708.585464046711,1
1,10,665,5,6,3,165.51590369797637,2733.650918495217,0.0,2708.585464046711,1
1,11,250,2,3,14,1980.3180739595275,2725.065454448506,0.0,2692.725624550084,0
1,11,497,5,6,12,662.0636147919055,2725.065454448506,0.0,2692.725624550084,0
1,11,214,1,6,1,50.34393579865092,2725.065454448506,0.0,2692.725624550084,0
1,12,296,2,3,14,1829.6302023622256,2732.339829898422,0.0,2712.381688751433,1
1,12,646,5,6,16,882.7514863892073,2732.339829898422,0.0,2712.381688751433,1
1,13,327,2,3,15,2412.381688751433,2719.958141146989,0.0,2708.585464046711,0
1,13,459,5,6,3,165.51590369797637,2719.958141146989,0.0,2708.585464046711,0
1,13,337,2,3,1,130.68787159730184,2719.958141146989,0.0,2708.585464046711,0
1,14,270,2,3,15,2382.2441144319723,2711.372677100278,0.0,2693.963793425227,0
1,14,263,2,3,2,261.3757431946037,2711.372677100278,0.0,2693.963793425227,0
1,14,81,1,6,1,50.34393579865092,2711.372677100278,0.0,2693.963793425227,0
2,0,268,2,3,18,2352.381688751433,2700.0,0.0,2628.24152824806,0
2,0,679,5,6,2,110.34393579865092,2700.0,0.0,2628.24152824806,0
2,0,608,5,6,3,165.51590369797637,2700.0,0.0,2628.24152824806,0
2,1,275,2,3,21,2744.4453035433385,2771.75847175194,0.0,2744.4453035433385,1
2,2,267,2,3,18,2442.794411709814,2727.3131682086014,0.0,2718.654251206441,0
2,2,448,5,6,4,220.68787159730184,2727.3131682086014,0.0,2718.654251206441,0
2,2,703,5,6,1,55.17196789932546,2727.3131682086014,0.0,2718.654251206441,0
2,3,302,2,3,17,2673.757431946037,2708.6589170021603,0.0,2673.757431946037,1
2,4,323,2,3,17,2734.032580584957,2734.9014850561234,0.0,2734.032580584957,1
2,5,276,2,3,16,2091.0059455568294,2700.8689044711664,0.0,2697.8975924494093,1
2,5,527,5,6,11,606.8916468925801,2700.8689044711664,0.0,2697.8975924494093,1
2,6,609,5,6,29,1599.9870690804382,2702.971312021757,0.0,2648.254459167622,0
2,6,691,5,6,17,937.9234542885328,2702.971312021757,0.0,2648.254459167622,0
2,6,610,5,6,2,110.34393579865092,2702.971312021757,0.0,2648.254459167622,0
2,7,319,2,3,17,2734.032580584957,2754.716852854135,0.0,2734.032580584957,1
2,8,229,2,3,16,2482.7944117098136,2720.684272269178,0.0,2703.4822833071153,0
2,8,615,5,6,2,110.34393579865092,2720.684272269178,0.0,2703.4822833071153,0
2,8,701,5,6,2,110.34393579865092,2720.684272269178,0.0,2703.4822833071153,0
2,9,329,2,3,16,2573.207134668195,2717.201988962063,0.0,2683.551070466846,1
2,9,616,5,6,2,110.34393579865092,2717.201988962063,0.0,2683.551070466846,1
2,10,230,2,3,16,2543.0695603487347,2733.650918495217,0.0,2708.585464046711,1
2,10,665,5,6,3,165.51590369797637,2733.650918495217,0.0,2708.585464046711,1
2,11,250,2,3,14,1980.3180739595275,2725.065454448506,0.0,2692.725624550084,0
2,11,497,5,6,12,662.0636147919055,2725.065454448506,0.0,2692.725624550084,0
2,11,214,1,6,1,50.34393579865092,2725.065454448506,0.0,2692.725624550084,0
2,12,296,2,3,14,1829.6302023622256,2732.339829898422,0.0,2712.381688751433,1
