policy,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_init,n_done_T,n_done_all,n_expire,spend,crh_T,crh_all
myopic,0,4495.3213815050785,0.0,-4306.457853956748,2262.2972555664405,167.0859180652466,1695.0023721569908,-212.84134328152186,3370822.9107939964,-3656.0317184356604,-39737.17474212746,-6.092705890272458,30,8,18,12,13500.0,0.26666666666666666,0.6
myopic,1,4586.419165723327,51.790993988591325,-4402.063087846191,2304.2523718746743,227.2622687748141,1491.2269627651951,-168.13566979575546,3518503.030686426,-3807.029392118773,-37663.59405646012,-5.0647489650969435,30,8,21,9,13500.0,0.26666666666666666,0.7
myopic,2,5011.447550105492,63.58575393201873,-4864.718071335207,2518.137406931682,230.2788458706376,2288.0062717522096,-230.38301064265428,3852307.9638263993,-4160.418983070452,-47823.57867006553,-5.026584856866382,30,6,22,8,13500.0,0.2,0.7333333333333333
myopic,3,5531.870331249588,0.0,-5342.459694698018,2785.3933376322975,218.13449489731488,1525.9414678136284,-255.92309904543657,4177315.8307864224,-4510.860514221457,-38063.61778589239,-5.68176980715578,30,8,20,10,13500.0,0.26666666666666666,0.6666666666666666
myopic,4,4569.66799211102,54.51683577746456,-4401.665057785179,2296.900369000547,223.28133115498227,1456.6099885470865,-141.40523552082075,3486305.2500802963,-3782.0307861405417,-37565.01189095274,-5.991406816554489,30,7,19,11,13500.0,0.23333333333333334,0.6333333333333333
greedy_crh,0,1464.3161127097014,0.0,-1437.9724922122032,736.9483542832529,62.53071910118779,344.5369935819509,-12.814050614337512,1098053.0478820466,-1185.1047362455884,-13285.687175884908,-1.9588361155429679,10,7,7,3,4410.0,0.7,0.7
greedy_crh,1,1587.6586069041512,0.0,-1563.260891893336,798.6944487149617,56.94067425504939,342.26387635300307,-40.439799557537896,1190054.7285852928,-1283.5991188667033,-13596.874698719088,-2.8338759609765614,10,6,6,4,4410.0,0.6,0.6
greedy_crh,2,1199.5588464203427,0.0,-1175.4453057413757,603.122915369073,54.10186707265439,4.008672843479928,-7.551255748698957,898653.1438999188,-970.1300854233118,-12320.623073538278,-2.765788074607421,10,6,6,4,4410.0,0.6,0.6
greedy_crh,3,2396.572936317952,0.0,-2379.2541658665937,1205.8378855631759,80.11783266322817,1057.3867770104703,-64.42599993623242,1796698.449489132,-1934.7442177777077,-16976.320260651217,-2.133604212539062,10,6,7,3,4410.0,0.6,0.7
greedy_crh,4,1021.2233386878611,0.0,-991.9429117612494,513.0354586489184,35.56470527635315,294.50098708583903,10.046844318884768,764422.8333868885,-826.5447347610341,-11225.551733460046,-4.094374780425779,10,4,4,6,4410.0,0.4,0.4
frontload,0,1464.3161127097014,0.0,-1437.9724922122032,736.9483542832529,62.53071910118779,344.5369935819509,-12.814050614337512,1098053.0478820466,-1185.1047362455884,-13285.687175884908,-1.9588361155429679,10,7,7,3,4410.0,0.7,0.7
frontload,1,1587.6586069041512,0.0,-1563.260891893336,798.6944487149617,56.94067425504939,342.26387635300307,-40.439799557537896,1190054.7285852928,-1283.5991188667033,-13596.874698719088,-2.8338759609765614,10,6,6,4,4410.0,0.6,0.6
frontload,2,1199.5588464203427,0.0,-1175.4453057413757,603.122915369073,54.10186707265439,4.008672843479928,-7.551255748698957,898653.1438999188,-970.1300854233118,-12320.623073538278,-2.765788074607421,10,6,6,4,4410.0,0.6,0.6
frontload,3,2396.572936317952,0.0,-2379.2541658665937,1205.8378855631759,80.11783266322817,1057.3867770104703,-64.42599993623242,1796698.449489132,-1934.7442177777077,-16976.320260651217,-2.133604212539062,10,6,7,3,4410.0,0.6,0.7
frontload,4,1021.2233386878611,0.0,-991.9429117612494,513.0354586489184,35.56470527635315,294.50098708583903,10.046844318884768,764422.8333868885,-826.5447347610341,-11225.551733460046,-4.094374780425779,10,4,4,6,4410.0,0.4,0.4
evenspread,0,2758.5882870182795,0.0,-2777.686135856457,1388.8430679282287,85.04393498924901,348.2912029432222,12.138604505678634,2069376.1712130604,-2222.148908685165,-14886.473014305371,-1.3459219829864721,10,4,7,3,7130.0,0.4,0.7
evenspread,1,3266.195293583077,0.0,-3288.612156827275,1644.3060784136376,90.11166512790756,828.1357970460936,-0.27641984822155763,2450016.05683632,-2630.8897254618205,-14449.38472540463,-2.230764880609321,10,2,6,4,7130.0,0.2,0.6
evenspread,2,894.5683967695377,0.0,-877.5734762375682,449.54131579104046,39.95997950868613,83.16691986574816,4.492072879292916,669816.5605286502,-722.85096448975,-9038.015073608658,-1.9471707572068016,10,4,6,4,7130.0,0.4,0.6
evenspread,3,2894.8993480909426,0.0,-2893.8657665982537,1457.1497320877702,85.42261858941177,658.7634748713327,4.626985354520476,2171153.100810778,-2334.8451876033137,-11923.974498660538,-1.5045322535730854,10,4,7,3,7130.0,0.4,0.7
evenspread,4,1599.9591401398063,0.0,-1610.8955413698184,805.4477706849092,46.87877948989952,479.0622398272914,6.929071056073397,1200117.1783205145,-1288.7164330958547,-10703.811055078555,-2.5576013623597262,10,2,5,5,7130.0,0.2,0.5
backload,0,876.7401474012472,0.0,-860.9672486961176,441.2382020203151,37.439451363019984,206.28702499165018,-7.672245444074107,657444.9210102694,-709.5659824565896,-7954.631675367909,-1.1728275402897919,10,0,7,3,5450.0,0.0,0.7
