,Gdp,Gdp,Eco,Eco,Res,Res,Emp,Emp,Aec,Aec,E2r,E2r,Cpt,Cpt,Floor,Floor,Cost,Cost,Disrupt,Disrupt,Expire,Expire,n_init,n_init,n_done_T,n_done_T,n_done_all,n_done_all,n_expire,n_expire,spend,spend,crh_T,crh_T,crh_all,crh_all
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
myopic,4838.945284138901,437.10960857151184,33.978716739614924,31.32401071167947,-4663.472753124269,437.5673849810603,2433.396148201128,221.17139624221798,213.20857175259908,26.181697053603042,1691.357412607022,345.8771934147773,-201.7376716572378,46.50001314415141,3681050.997234708,330226.03876234364,-3983.2742787973766,349.41965413744094,-40170.595429099645,4366.6200379714155,-5.571443267189211,0.5034545296033187,30.0,0.0,7.4,0.8944271909999159,20.0,1.58113883008419,10.0,1.5811388300841895,13500.0,0.0,0.24666666666666667,0.029814239699997188,0.6666666666666666,0.052704627669473
greedy_crh,1533.8659682080017,530.6971500965651,0.0,0.0,-1509.5751534949516,534.7748537964253,771.5278125158763,267.2721043221177,57.851159673694575,16.041159798848902,408.5394613749487,389.2754617713197,-23.036852307584404,29.388622254738937,1149576.4406486559,398235.4354399554,-1240.0245786148691,427.5976278614889,-13481.011388450706,2162.311220860696,-2.757295828818358,0.8396793887628197,10.0,0.0,5.8,1.0954451150103321,6.0,1.224744871391589,4.0,1.224744871391589,4410.0,0.0,0.58,0.1095445115010332,0.6,0.12247448713915886
frontload,1533.8659682080017,530.6971500965651,0.0,0.0,-1509.5751534949516,534.7748537964253,771.5278125158763,267.2721043221177,57.851159673694575,16.041159798848902,408.5394613749487,389.2754617713197,-23.036852307584404,29.388622254738937,1149576.4406486559,398235.4354399554,-1240.0245786148691,427.5976278614889,-13481.011388450706,2162.311220860696,-2.757295828818358,0.8396793887628197,10.0,0.0,5.8,1.0954451150103321,6.0,1.224744871391589,4.0,1.224744871391589,4410.0,0.0,0.58,0.1095445115010332,0.6,0.12247448713915886
evenspread,2282.8420931203286,995.1840313079996,0.0,0.0,-2289.7266153778746,1006.9569315519883,1149.057592981117,501.26830004759574,69.4833955410308,24.001643102569176,479.4839269107376,286.346888223422,5.5820627894687735,4.506238461118458,1712095.8135418645,746889.7670709179,-1839.8902438671807,801.3038725091267,-12200.33167341155,2479.4045888307187,-1.9171982473470812,0.5014948472317283,10.0,0.0,3.2,1.0954451150103324,6.2,0.8366600265340756,3.8,0.8366600265340756,7130.0,0.0,0.32,0.10954451150103323,0.6199999999999999,0.0836660026534075
backload,1502.0057946676238,620.3203647304969,0.0,0.0,-1491.7183515506713,625.2325089439431,755.8821733014368,312.1970688245639,47.25859058732276,14.527136377752653,534.8103981731203,273.61217986978545,0.6593580683010455,10.196909622551551,1126264.4382191405,465173.63254860014,-1212.7524764576656,499.3756866902547,-9994.0810594006,2100.6983675696897,-1.38789717426859,0.3622294953873653,10.0,0.0,0.0,0.0,6.6,0.8944271909999157,3.4,0.8944271909999159,5450.0,0.0,0.0,0.0,0.6599999999999999,0.08944271909999156
oracle,5066.245384574864,0.0,0.0,0.0,-4913.885719230719,0.0,2551.906280284436,0.0,199.13813485419445,0.0,1296.1839688783562,0.0,-114.34213714960497,0.0,3802340.3576238095,0.0,-4114.704522011457,0.0,-33109.9629766727,0.0,0.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,7100.0,0.0,1.0,0.0,1.0,0.0
