alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.0,0,-308.39251835148997,4311.6102158021395,0.0,-582.3844518553569,4327.388909615538,581.3517327798015,-3798.153478709205,4065043.473950391,-4659.075614842855,-107.82894087983345,-3.0995329885792158,21.0,168.0,1.0,0.0,0.9955555555555555,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.0,1,-331.94904482707403,4211.990518037966,0.0,-568.58945950363,4239.3630249359485,568.58945950363,-4705.137671583069,3968754.427335337,-4548.715676029038,0.0,-2.215633940858724,16.0,168.0,1.0,0.0,0.9955555555555555,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.0,2,-344.5047330825436,4269.109391595576,0.0,-576.8702154468253,4296.8950615868125,576.8702154468253,-4690.9215498577205,4026554.1038188413,-4614.961723574603,0.0,-2.0402324602342787,15.0,168.0,1.0,0.0,0.9955555555555555,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.0,3,-280.8118101424518,4232.585045117032,0.0,-562.4076382941881,4262.654191310818,564.3504628639674,-4142.741873023491,4000841.207921927,-4591.943003069765,-544.8090080279775,-2.7651392040471814,19.0,168.0,1.0,0.0,0.997037037037037,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.15,0,-296.6736960815601,4154.792302780072,0.0,-560.4666094376305,4181.750136912957,560.4666094376305,-4253.126344899191,3912056.9338746606,-4483.732875501044,0.0,-1.9168520722955418,14.0,157.0,1.0,1.0,0.9303703703703704,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.15,1,-478.90571985859043,3900.9327522532367,0.0,-530.0425077434526,3689.2699057944383,477.1845132904972,-3629.8512137033854,3839415.3323276965,-4323.803997597798,-3778.516914207423,-3.752868045963871,21.0,171.0,1.0,0.0,1.0,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.15,2,-301.5397329091859,3933.2983922866165,0.0,-527.2865337700596,3969.047089212506,528.1842142174683,-4411.746414043424,3882776.6225319086,-4382.705563659432,-2068.5327576417253,-4.009302927962295,24.0,172.0,1.0,0.0,1.0,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.15,3,-491.109560051886,3973.737280321498,0.0,-581.2098203396465,3745.515929385621,521.8814452428046,-3529.116203127184,4056844.5459707333,-4649.678562717172,-2728.422703895768,-1.0088386068447985,9.0,168.0,1.0,6.0,0.9955555555555555,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.15,4,-498.99519012741564,4007.22327646808,0.0,-546.4814528576246,3605.6840662718146,451.17510482435154,-3413.3169925881034,3814440.540946219,-4371.851622860995,-4476.083536711015,-2.4659892569357167,15.0,168.0,1.0,0.0,0.9955555555555555,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
