alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.3,0,1671.5033234960124,650.5467780795499,-842.2235965231614,605.873634626315,3993.2403693033875,-193.0778661152066,-597.7382937175296,5359008.270710073,-2124.985047727421,-6050.131999045609,-2.69672475885772,23.0,152.0,0.9333333333333333,0.0,1.0
0.5,1,1966.5210635364238,88.72550126175797,-1199.257701783788,967.9927951727157,3442.4165885694665,213.17597821472208,-320.43628181887914,5100878.167430077,-1923.4836808102039,-15695.863682250201,-1.6739503266678226,15.0,164.0,1.0,0.0,1.0
0.3,3,-169.31024139199738,2159.7518611294267,0.0,-292.7156571302809,2173.6015701835736,292.7156571302809,-2729.9839214630692,6335562.216352634,-2379.1823916147646,-570.4038894686647,-2.0674496124617674,20.0,170.0,1.0,0.0,0.9962962962962963
0.3,1,-139.73658720215695,1861.6714121159162,0.0,-252.31525781434976,1873.5827134937786,252.31525781434976,-2349.5372289150773,5177214.827394286,-2023.655483347593,-1784.7809311206984,-1.971736133350771,19.0,170.0,1.0,0.0,0.9985185185185185
0.3,4,-101.5206260343401,1968.1426296543038,-49.46528090896485,-240.6875060828276,2266.6541749373705,210.55691323600723,-1833.7066527395186,5898162.504116787,-2246.8358362477848,-2232.048270544061,-4.9769454332065415,34.0,172.0,0.6666666666666666,0.0,1.0
0.5,0,-169.4663551925131,2163.216189565547,0.0,-292.7156571302809,2177.0626009234875,292.7156571302809,-2708.6385826971746,6319275.091548311,-2379.439062656404,-1357.634598195471,-2.16515767798077,24.0,172.0,0.9333333333333333,0.0,0.9996296296296296
0.3,2,-161.69289109123264,2027.0381403527165,0.0,-275.1579203406128,2040.0391149764575,275.1579203406128,-2370.6418842153353,5705003.7966484185,-2201.2633627249024,0.0,-2.4120886765568827,18.0,168.0,1.0,0.0,0.9955555555555555
0.5,3,2665.642382184751,0.0,-2464.402840977548,1352.3132520271522,4861.662621112361,938.2671511815026,-353.9849358018969,6198849.927008002,-2248.236686558746,-20605.699544100866,-3.5442497389850076,37.0,197.0,0.5333333333333333,0.0,0.9777777777777777
0.5,2,2003.2690062770773,0.0,-1265.523262717415,1020.96270686698,3531.4714065056405,202.53815346746086,-282.0479762435149,4306961.179435456,-1762.9406894899257,-14963.978544338966,-2.430393919305639,27.0,162.0,0.6666666666666666,0.0,0.9133333333333333
0.5,4,2560.326027035807,0.0,-2261.1631076371,1301.989425552575,4989.470893702261,932.2724940178234,-382.2947200578049,5767187.631871821,-2140.319038128795,-22846.579621787336,-3.019363573961784,29.0,162.0,0.6666666666666666,0.0,1.0
