alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.0,0,-1522.5687482653216,18433.70153153923,0.0,-2507.1677441634556,18555.034090487705,2507.1677441634556,-14129.626019939746,17500030.85426092,-20057.341953307645,0.0,0.0,43.0,501.0,0.13333333333333333,0.0,0.9896296296296296,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"1,1,1,1,1","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A1
0.0,1,-1491.886225784828,18491.295312237624,0.0,-2513.5923580399794,18609.863910322332,2513.5923580399794,-13436.284792037372,17544874.659119055,-20108.738864319836,0.0,0.0,44.0,504.0,0.06666666666666667,0.0,0.9955555555555555,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"1,1,1,1,1","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A1
0.0,2,-1481.4234862148382,18525.48359962051,0.0,-2517.332342869918,18658.241893158305,2517.332342869918,-13575.84252978373,17652506.99905978,-20193.375015326965,-308.8998544246221,0.0,45.0,507.0,0.0,0.0,0.9992592592592593,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"1,1,1,1,1","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A1
0.0,3,-1470.5111239963146,18473.814020982678,0.0,-2510.499578024843,18592.21415694781,2510.499578024843,-13320.891713487295,17523287.054613404,-20083.996624198742,0.0,0.0,45.0,504.0,0.0,0.0,0.9955555555555555,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"1,1,1,1,1","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A1
0.0,4,-1416.8816944272785,18361.90893422408,0.0,-2501.1515944380967,18493.792988123983,2501.1515944380967,-12152.642174243552,17458038.129177913,-20009.212755504774,0.0,0.0,45.0,504.0,0.0,0.0,0.9955555555555555,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"1,1,1,1,1","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A1
0.15,0,-1440.5231211605321,18517.024650187574,0.0,-2522.96641576871,18650.135851815565,2522.96641576871,-12705.289396681903,17610305.58206559,-20183.73132614968,0.0,0.0,45.0,506.0,0.0,0.0,0.9995061728395062,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"1,1,1,1,1","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A1
0.15,1,-1421.5246816224762,18279.238775600934,0.0,-2487.025619639534,18410.197320722604,2487.025619639534,-12790.577639566338,17359438.82508395,-19896.20495711627,0.0,0.0,45.0,498.0,0.0,0.0,0.9837037037037037,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"1,1,1,1,1","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A1
0.15,2,-1439.210114589938,18542.390780115544,0.0,-2520.7606349976936,18675.356159929972,2520.7606349976936,-12643.028519827742,17594909.232283898,-20166.08507998155,0.0,0.0,44.0,505.0,0.06666666666666667,0.0,0.9975308641975309,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"1,1,1,1,1","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A1
0.15,3,-1684.6528866962187,18347.823622506192,0.0,-2524.8731335931466,18438.97184140286,2518.533593070558,-13428.793288187526,17623614.472480163,-20198.985068745173,-661.9282594813329,0.0,39.0,506.0,0.4,0.0,0.9995061728395062,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"1,1,1,1,1","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A1
0.15,4,-1448.365352406682,18338.11583574828,0.0,-2493.0701629318028,18460.1598571498,2493.0701629318028,-13020.842726910705,17401629.737263978,-19944.561303454422,0.0,0.0,45.0,498.0,0.0,0.0,0.9837037037037037,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"1,1,1,1,1","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A1
