alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.85,0,826.0304081254384,-2296.4582824561785,0.0,821.712845397247,-2305.793616537439,-821.7128453972467,-2868.6802696361674,5708385.206788611,-2228.648691537196,-1512.4500573838536,-2.3142859086950143,24.0,173.0,1.0,0.0,0.9985185185185185
0.7,4,28.90651194258327,72.05724047546592,0.0,10.609970321255869,71.54231305581257,-10.609970321255869,25.20201407513617,9126795.312135942,-2320.10241591137,-9219.390992475577,-3.959939068873253,30.0,265.0,0.8,0.0,0.9977777777777778
0.85,1,0.0,0.0,129.20009696013645,0.0,-1.427377372012191,-79.18220580572199,-31.025020837263508,10114415.730664799,-2395.560969622904,-39671.4306796828,-3.875517910239206,37.0,252.0,0.4666666666666667,0.0,1.0
0.85,2,0.0,0.0,224.3933415659738,0.0,44.569553360061384,85.51660325878004,-124.16486068259528,4227993.597846095,-1081.7952530170828,-28074.368864727625,-6.027790201842269,45.0,183.0,0.0,0.0,0.8296296296296296
0.85,3,264.221795622925,0.0,-270.5978204087895,135.29891020439476,370.4682205420048,225.1683497882597,-38.18032867457801,586431.1517226644,-216.47825632703166,-4478.302619420278,-0.6983372960937497,3.0,7.0,0.9333333333333333,14.0,0.04148148148148148
0.85,4,2400.74913710514,0.0,-1642.126566000807,1218.5038648812856,2593.294205704752,1290.7537368551011,-386.1940849823896,5208324.9076882005,-2082.0863777703516,-20259.628167131596,-2.0130365201750187,10.0,63.0,1.0,9.0,0.3962962962962963
1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0
1.0,1,1731.6323766443638,0.0,-1312.1055868161143,871.9495225437946,353.67953194597214,1009.718307800343,-272.4388892815301,6381144.492318801,-2012.2270868871014,-27569.603828199528,-2.071950130220341,22.0,241.0,0.9333333333333333,0.0,1.0
1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12217670.191185359,-2485.8730025445534,-62928.74414678713,-4.588458345666252,40.0,210.0,0.3333333333333333,0.0,0.8377777777777777
1.0,3,2156.8541047292642,0.0,-1877.3647045309638,1086.0294572172536,431.9292707719349,610.6343865300291,-283.9215972070334,5415501.132054409,-1922.8454861169953,-39472.44504737092,-5.828491167047048,45.0,163.0,0.0,0.0,0.9977777777777778
1.0,4,1802.344537643966,0.0,-1202.0809047609976,907.4097808933323,869.1691814075602,402.4427460967439,-300.74601262613544,6331908.776077259,-2136.076566122424,-22825.804198632777,-2.182884707331599,20.0,191.0,1.0,0.0,0.9977777777777778
-1.0,0,263.9377046580286,418.14730839880383,16.129209753484393,58.30848933447218,390.1532065115124,26.171782777508326,-1099.2786056007496,6511623.727358462,-2072.120394625944,-20584.444468868387,-4.8819515601674155,,,,,
-1.0,1,-101.3414856589613,155.98908966125984,224.1950279850471,-118.34661607565518,-507.6363864663037,231.54148630445383,-888.5727836805761,7099478.66429871,-2299.89091363426,-20948.02804709797,-5.241856384217217,,,,,
-1.0,2,200.3445039006037,-72.47575829729257,106.08347354391034,79.81463722184074,-470.74843204776835,-46.45949604688622,-1510.3808362411069,8382847.941517672,-2718.5320705257236,-19372.41621455778,-4.672259190919706,,,,,
-1.0,3,96.18867722287963,58.3081412612765,103.7696091149965,-40.27651906757916,-529.4516052002969,320.6326667957013,-879.7521979832912,7632036.801072535,-2563.470633515816,-18924.171159039666,-4.817167942708403,,,,,
-1.0,4,256.57477187466964,40.9476685301691,159.81179724349195,41.21370396182601,-1188.2432665037175,251.3597014243117,-1524.3203006996093,7860411.8786786925,-2745.9959710986986,-11281.624746453643,-4.208706042475315,,,,,
