alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.7,2,2892.0345087499213,0.0,-2533.2344117752373,1468.8256026184142,5618.515986446941,929.3895648781287,-404.54444437235844,2188550.1479014372,-2417.523763099728,-22305.748573494686,-2.628621542847532,25.0,151.0,0.8,1.0,0.922962962962963
0.7,3,2069.8558228686406,-8.318313845235618,-1035.2443626480658,1046.7510743857724,1902.422459652647,-147.4361742131817,-412.84767092156363,1576639.943607604,-1863.0772861949015,-15829.790388080039,-2.5789078315445835,22.0,162.0,1.0,0.0,0.9988888888888889
0.85,0,74.46063209184953,0.0,-81.16208516692804,40.58104258346402,573.8783010997163,-77.9156017602509,-20.985268740689854,60465.753449361386,-64.92966813354242,0.0,-0.1260498819449218,1.0,2.0,1.0,14.0,0.011851851851851851
0.7,4,2692.4292329960454,0.0,-1883.194112554079,1364.309180460495,3133.3360871496334,1096.0259281437977,-374.7261968305135,2053494.963912128,-2338.9558305902146,-28937.36946072179,-3.1850703564476053,24.0,159.0,0.9333333333333333,0.0,1.0
0.85,1,2756.0911911516923,0.0,-1412.4572262433226,1393.0327311630583,2326.1176418118944,-182.48250181074712,-557.7801798287913,2075618.7694329568,-2457.7870758746926,-23491.379580888548,-1.381071360946965,22.0,158.0,1.0,0.0,0.9985185185185185
0.85,2,2327.7306152153024,0.0,-1358.0477209595608,1180.2205855957957,3417.356107289609,497.0553081647789,-315.8134296273388,2320533.531943804,-2391.1442344567413,-21940.91094447919,-3.372262752709105,28.0,216.0,0.8,0.0,0.9985185185185185
0.85,3,1676.1967974223626,0.0,-978.9936917094743,849.0318042034585,2443.672026785295,-252.60355269428163,-433.9987865290832,1265057.3882631531,-1478.2958728417739,-19477.640676866526,-5.3488511005496715,34.0,147.0,0.4,0.0,0.9474074074074074
0.85,4,2519.6587932854077,0.0,-1622.2175102742574,1279.251491857699,3611.2274152252285,765.9910695232014,-381.5873508860986,1906084.7228679713,-2202.849965879175,-22530.651652982917,-1.6379472876735275,18.0,160.0,1.0,0.0,0.9977777777777778
1.0,0,1578.0399241366702,0.0,-1212.6876723208263,798.8379396145226,2930.6032552054858,54.071836689378735,-328.3446368520255,1190268.5300256386,-1342.305404534606,-19617.554181922882,-5.782399770138207,45.0,142.0,0.0,0.0,0.8748148148148148
1.0,1,2185.596627879363,0.0,-1477.4742289956018,1106.0629710815435,3883.9953014864855,-52.33468277362688,-431.83488510972285,1648033.8269115002,-1892.1427059250504,-20049.16680894172,-6.204701460027119,38.0,157.0,0.3333333333333333,0.0,0.9985185185185185
1.0,2,2418.236030865287,-44.74959361063552,-1568.9942841664008,1223.6529105604352,993.0062245646665,607.8183966405178,-490.38014596068376,1836412.9037496287,-2115.773398088474,-25858.817500545454,-1.7222906275325833,20.0,160.0,1.0,0.0,0.9992592592592593
1.0,4,660.7351262888537,-1968.8812799950797,0.0,729.0943985374622,-1977.160158161271,-729.0943985374622,-2526.1783525492056,1751552.720384804,-1982.7902951811902,-1983.0462162886408,-2.880760065594102,26.0,172.0,0.8666666666666667,0.0,0.9974074074074074
1.0,3,2496.5507115512914,0.0,-1268.6248824588256,1256.909056061984,627.3886088927491,-666.4121565388624,-692.0774656291666,1872794.4935323566,-2218.586694643365,-23651.548109906253,-5.8358608605326685,44.0,156.0,0.06666666666666667,0.0,0.9985185185185185
-1.0,0,263.9377046580286,418.14730839880383,16.129209753484393,58.308489334472185,390.15320651151234,26.171782777508326,-1099.2786056007496,2200789.7999245315,-2072.120394625944,-20584.444468868383,-4.8819515601674155,,,,,
-1.0,1,-101.3414856589613,155.98908966125984,224.1950279850471,-118.34661607565518,-507.6363864663037,231.54148630445383,-888.5727836805761,2495205.5541094197,-2299.89091363426,-20948.02804709797,-5.241856384217217,,,,,
-1.0,2,200.3445039006037,-72.47575829729257,106.08347354391034,79.81463722184075,-470.74843204776846,-46.45949604688622,-1510.3808362411069,2882579.043562509,-2718.5320705257236,-19372.41621455778,-4.672259190919706,,,,,
-1.0,3,96.18867722287963,58.3081412612765,103.7696091149965,-40.27651906757917,-529.4516052002969,320.6326667957013,-879.7521979832911,2647553.9136017775,-2563.470633515816,-18924.171159039666,-4.817167942708403,,,,,
-1.0,4,256.57477187466964,40.9476685301691,159.81179724349195,41.21370396182605,-1188.2432665037172,251.3597014243117,-1524.3203006996093,2594984.049021057,-2745.9959710986986,-11281.624746453643,-4.208706042475315,,,,,
