alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
1.0,1,2706.5746034663075,0.0,-1112.2702718343849,1366.7905824729087,1646.467490411531,-361.7680778364824,-738.9890568537005,2036517.9678846337,-2457.0834141418927,-23026.848632759706,-2.958031296442587,24.0,154.0,0.9333333333333333,0.0,0.9977777777777778
0.0,2,-279.58149678932944,2244.9106022540054,0.0,-307.00218305020064,1936.2409583583708,237.9018555340969,-1481.237554527549,2276498.8344455734,-2535.840401531338,-7681.2403110831365,-2.7571410050392795,24.0,172.0,0.9333333333333333,0.0,0.997037037037037
0.5,1,2719.8839713620305,0.0,-2511.235879712115,1380.2082189209748,5363.375301731276,735.4008355087988,-376.0280900886363,2103719.218458168,-2278.0645409450885,-22504.96883082437,-4.140109917013601,36.0,166.0,0.4666666666666667,0.0,0.9985185185185185
0.0,4,1344.0832828633004,997.8763835086523,0.0,267.04721544852055,3032.7155136399006,-252.6712956737969,-760.9603278183698,1819145.4999495484,-2386.8439897467565,-3194.471766627479,-2.0386029663850027,22.0,151.0,0.9333333333333333,0.0,0.9992592592592593
1.0,0,1307.1902547173554,0.0,-959.2642396717331,658.4298946371116,534.8421114858259,-210.95027594946274,-288.7631964405183,981060.5430092964,-1113.0870896864603,-20250.02967771094,-5.3622852185573535,45.0,141.0,0.0,0.0,0.8755555555555555
1.0,2,2836.3927138074887,0.0,-1569.13860100694,1428.5588980683042,920.1315071029727,-99.60381909920666,-644.097195061772,2128552.758121773,-2500.357436097565,-23867.945127632538,-2.1731704387030337,22.0,154.0,0.9333333333333333,0.0,0.9525925925925925
0.3,1,-159.0688718039318,2113.2132824994887,0.0,-287.0685168523722,2126.792704114153,287.0685168523722,-2635.165527866313,2003738.2476295582,-2296.548134818978,0.0,-1.5411392420358554,15.0,167.0,1.0,0.0,0.9896296296296296
0.85,3,2889.6848313728465,0.0,-2161.5586209131634,1469.1198404639322,5421.207201854452,583.8616080233481,-403.1741136811519,2188988.5622912594,-2480.0385880780755,-21593.79417937122,-2.4715842153328804,27.0,163.0,0.8666666666666667,0.0,1.0
0.5,3,3038.45260913781,0.0,-2624.3931585639243,1543.7465287728387,5820.821296809995,928.4579840869877,-423.78669303128635,2300182.32787153,-2547.1777625335008,-23014.689690882853,-3.11209256907958,30.0,163.0,0.7333333333333333,0.0,1.0
0.3,2,-168.56160491001154,2216.4574797420364,0.0,-299.25691491390705,2230.6144966381553,299.25691491390705,-2838.2823163667645,2088813.2660990707,-2394.0553193112564,-273.7705195716961,-1.56598684383919,21.0,170.0,1.0,0.0,0.9992592592592593
0.7,1,2904.1726129402787,0.0,-2530.9424318034094,1472.5825272279,5275.24495076069,834.8947031642158,-384.2973689417152,2239448.7706155647,-2452.2305601512653,-24564.728334735904,-4.206705283621907,32.0,163.0,0.7333333333333333,0.0,1.0
0.85,4,2043.9433328634925,0.0,-1067.316452400007,1031.833854771758,1949.363306151025,-86.18895466538572,-351.6062961223907,1537432.4436099199,-1816.992710492065,-19963.630978756333,-2.1840867860904565,23.0,160.0,1.0,0.0,1.0
0.5,4,1395.2198296759059,706.9800733355266,-172.25492213089692,406.24048392064987,2598.0472581128365,-68.43218583258735,-678.8312694637395,1622911.6816417316,-2105.870056107777,-6999.839521166397,-2.58214530739281,21.0,151.0,1.0,0.0,1.0
0.0,3,-159.0688718039318,2113.2132824994887,0.0,-287.0685168523722,2126.792704114153,287.0685168523722,-2635.165527866313,2003738.2476295582,-2296.548134818978,-277.4478870103808,-1.7632556780698132,14.0,162.0,1.0,2.0,0.9288888888888889
0.5,0,2681.136931975216,0.0,-1359.8909969155013,1356.5854432502135,2266.6392438452667,-97.24307556637778,-571.6547075210143,2021312.3104428183,-2396.0833574644957,-16975.289681449412,-1.6268686307395626,15.0,159.0,1.0,0.0,0.9985185185185185
0.0,1,-154.01268205153073,2046.0657977089934,0.0,-276.3044029773016,2014.0190287096095,271.01362928698353,-1762.149041715443,2051048.4106748544,-2292.120025240778,-2244.304051405243,-4.293002728596784,35.0,169.0,0.6666666666666666,0.0,0.997037037037037
0.15,4,-188.20454920976243,2477.1671118352647,0.0,-337.62118961004467,2482.0517857788195,337.62118961004467,-2797.840449800718,2356595.903478112,-2700.9695168803573,0.0,-2.149682202936701,20.0,168.0,0.9333333333333333,0.0,0.9955555555555555
0.15,0,-159.0688718039318,2113.2132824994887,0.0,-287.0685168523722,2126.792704114153,287.0685168523722,-2635.165527866313,2003738.2476295582,-2296.548134818978,0.0,-1.5411392420358554,15.0,167.0,1.0,0.0,0.9896296296296296
0.3,4,1090.3179571095077,779.0018581880568,0.0,215.27374376509778,2592.8933734315506,-206.16182336224583,-937.681859093632,1468166.9324779669,-1937.4636938858798,-2340.8741024972414,-2.124507002808666,18.0,150.0,1.0,0.0,1.0
0.85,0,2018.1219577866163,0.0,-1231.4623773986636,1017.0948167884902,792.8555400511889,-603.4093303390276,-539.1424468606301,1515471.2770148509,-1761.1395828913041,-22983.508729377438,-4.57651369426118,24.0,86.0,0.4666666666666667,7.0,0.5511111111111111
0.15,1,-230.05859455008664,1889.0876675966047,0.0,-257.3314672253596,1642.968616942632,199.52794818053272,-1163.7648850895625,1859805.2515780125,-2096.663452465363,-3866.847357646032,-2.1432353803112685,21.0,171.0,1.0,0.0,1.0
0.85,1,2332.3068694811,31.32746432818489,-1420.1576568609848,1172.1476949393973,1092.2635314259105,411.9191839841891,-500.3034589574096,1781353.9822060545,-2070.3347777972394,-24934.66181587785,-1.6792411491726011,22.0,156.0,1.0,0.0,0.9985185185185185
0.5,2,589.698182547712,1646.4541190516388,-491.359721281943,133.72591342126492,3355.4572193572158,185.7223671066706,-1790.6093516682126,2114222.0066896067,-2406.266433278991,-5186.55064236694,-3.4613633301310665,30.0,167.0,0.8666666666666667,0.0,0.9985185185185185
0.0,0,-159.0688718039318,2113.2132824994887,0.0,-287.0685168523722,2126.792704114153,287.0685168523722,-2635.165527866313,2003738.2476295582,-2296.548134818978,0.0,-1.5411392420358554,16.0,169.0,1.0,0.0,0.9992592592592593
1.0,3,1298.0549945386485,0.0,-752.5181838969928,653.557275052779,652.5818239683438,-273.4185015116832,-355.5579219335171,973800.3398286406,-1138.1243677858738,-18264.954407774832,-6.682094577131364,45.0,142.0,0.0,0.0,0.8948148148148148
0.15,3,-236.04528814857568,1877.1680917676308,74.3444472609024,-258.02325918601707,1583.8110778536497,244.65517572047239,-1280.9903846778711,1959878.0338028073,-2232.7677558371493,-6265.75274363162,-5.658088579811263,36.0,169.0,0.5333333333333333,0.0,0.997037037037037
0.3,0,-99.43241730166308,2147.5387922330015,-31.10630310288638,-252.15571853777595,2252.4870570609323,285.9712607867078,-2509.4810469082404,2142871.997761542,-2430.2496329171395,-1636.3429414697325,-4.112102003427076,29.0,170.0,0.7333333333333333,0.0,0.9977777777777778
1.0,4,962.963333543019,-2041.1941062642304,0.0,755.5128462632172,-1582.1912861240467,-557.4720335118211,-999.2854078276905,1757826.5556390851,-2014.700923368579,-4476.083536711015,-2.143607475315015,15.0,168.0,1.0,0.0,0.9955555555555555
0.85,2,2567.7358085842607,0.0,-1383.2993959130467,1298.0644457563499,2256.329549190201,127.16544282342602,-481.4402983443489,1934116.0241769615,-2279.041362476769,-22042.144928201204,-1.7186864372141162,25.0,162.0,0.8666666666666667,0.0,0.997037037037037
0.7,0,2231.3739029943813,0.0,-1350.4502581270242,1131.4530876842427,3065.72362683945,662.7539191740502,-289.6191847448667,1685865.1006495215,-1962.4009265016982,-23064.93354430222,-2.529858119116189,24.0,160.0,0.8666666666666667,0.0,0.9911111111111112
