ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,509,5,10,6,480.0,900.0,730.0,0
0,0,313,2,3,2,160.0,900.0,730.0,0
0,0,293,2,3,1,90.0,900.0,730.0,0
0,1,603,5,10,6,480.0,1070.0,1040.0,0
0,1,518,5,10,6,480.0,1070.0,1040.0,0
0,1,703,5,10,1,80.0,1070.0,1040.0,0
0,2,430,5,10,9,720.0,930.0,880.0,1
0,2,291,2,3,2,160.0,930.0,880.0,1
0,3,515,5,10,9,720.0,950.0,900.0,0
0,3,224,2,3,1,90.0,950.0,900.0,0
0,3,290,2,3,1,90.0,950.0,900.0,0
0,4,567,5,10,9,720.0,950.0,900.0,1
0,4,289,2,3,2,180.0,950.0,900.0,1
0,5,586,5,10,9,720.0,950.0,880.0,1
0,5,616,5,10,2,160.0,950.0,880.0,1
0,6,542,5,10,9,720.0,970.0,960.0,1
0,6,459,5,10,3,240.0,970.0,960.0,1
0,7,535,5,10,10,800.0,910.0,890.0,1
0,7,309,2,3,1,90.0,910.0,890.0,1
0,8,555,5,10,10,800.0,920.0,880.0,1
0,8,299,2,3,1,80.0,920.0,880.0,1
0,9,473,5,10,10,800.0,940.0,880.0,1
0,9,217,2,3,1,80.0,940.0,880.0,1
0,10,543,5,10,10,800.0,960.0,960.0,1
0,10,701,5,10,2,160.0,960.0,960.0,1
0,11,592,5,10,10,800.0,900.0,890.0,1
0,11,241,2,3,1,90.0,900.0,890.0,1
0,12,551,5,10,7,560.0,910.0,890.0,0
0,12,256,2,3,3,240.0,910.0,890.0,0
0,12,225,2,3,1,90.0,910.0,890.0,0
0,13,539,5,10,9,720.0,920.0,880.0,1
0,13,263,2,3,2,160.0,920.0,880.0,1
0,14,602,5,10,9,720.0,940.0,880.0,1
0,14,615,5,10,2,160.0,940.0,880.0,1
1,0,509,5,10,6,480.0,900.0,730.0,0
1,0,313,2,3,2,160.0,900.0,730.0,0
1,0,293,2,3,1,90.0,900.0,730.0,0
1,1,603,5,10,6,480.0,1070.0,1040.0,0
1,1,518,5,10,6,480.0,1070.0,1040.0,0
1,1,703,5,10,1,80.0,1070.0,1040.0,0
1,2,430,5,10,9,720.0,930.0,880.0,1
1,2,291,2,3,2,160.0,930.0,880.0,1
1,3,515,5,10,9,720.0,950.0,900.0,0
1,3,224,2,3,1,90.0,950.0,900.0,0
1,3,290,2,3,1,90.0,950.0,900.0,0
1,4,567,5,10,9,720.0,950.0,900.0,1
1,4,289,2,3,2,180.0,950.0,900.0,1
1,5,586,5,10,9,720.0,950.0,880.0,1
1,5,616,5,10,2,160.0,950.0,880.0,1
1,6,542,5,10,9,720.0,970.0,960.0,1
1,6,459,5,10,3,240.0,970.0,960.0,1
1,7,535,5,10,10,800.0,910.0,890.0,1
1,7,309,2,3,1,90.0,910.0,890.0,1
1,8,555,5,10,10,800.0,920.0,880.0,1
1,8,299,2,3,1,80.0,920.0,880.0,1
1,9,473,5,10,10,800.0,940.0,880.0,1
1,9,217,2,3,1,80.0,940.0,880.0,1
1,10,543,5,10,10,800.0,960.0,960.0,1
1,10,701,5,10,2,160.0,960.0,960.0,1
1,11,592,5,10,10,800.0,900.0,890.0,1
1,11,241,2,3,1,90.0,900.0,890.0,1
1,12,551,5,10,7,560.0,910.0,890.0,0
1,12,256,2,3,3,240.0,910.0,890.0,0
1,12,225,2,3,1,90.0,910.0,890.0,0
1,13,539,5,10,9,720.0,920.0,880.0,1
1,13,263,2,3,2,160.0,920.0,880.0,1
1,14,602,5,10,9,720.0,940.0,880.0,1
1,14,615,5,10,2,160.0,940.0,880.0,1
2,0,509,5,10,6,480.0,900.0,730.0,0
2,0,313,2,3,2,160.0,900.0,730.0,0
2,0,293,2,3,1,90.0,900.0,730.0,0
2,1,603,5,10,6,480.0,1070.0,1040.0,0
2,1,518,5,10,6,480.0,1070.0,1040.0,0
2,1,703,5,10,1,80.0,1070.0,1040.0,0
2,2,430,5,10,9,720.0,930.0,880.0,1
2,2,291,2,3,2,160.0,930.0,880.0,1
2,3,515,5,10,9,720.0,950.0,900.0,0
2,3,224,2,3,1,90.0,950.0,900.0,0
2,3,290,2,3,1,90.0,950.0,900.0,0
2,4,567,5,10,9,720.0,950.0,900.0,1
2,4,289,2,3,2,180.0,950.0,900.0,1
2,5,586,5,10,9,720.0,950.0,880.0,1
2,5,616,5,10,2,160.0,950.0,880.0,1
2,6,542,5,10,9,720.0,970.0,960.0,1
2,6,459,5,10,3,240.0,970.0,960.0,1
2,7,535,5,10,10,800.0,910.0,890.0,1
2,7,309,2,3,1,90.0,910.0,890.0,1
2,8,555,5,10,10,800.0,920.0,880.0,1
2,8,299,2,3,1,80.0,920.0,880.0,1
2,9,473,5,10,10,800.0,940.0,880.0,1
2,9,217,2,3,1,80.0,940.0,880.0,1
2,10,543,5,10,10,800.0,960.0,960.0,1
2,10,701,5,10,2,160.0,960.0,960.0,1
2,11,592,5,10,10,800.0,900.0,890.0,1
2,11,241,2,3,1,90.0,900.0,890.0,1
2,12,551,5,10,7,560.0,910.0,890.0,0
