alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.0,0,-245.2791941733313,3199.893711447582,0.0,-433.0031422463459,3220.5723009985645,433.0031422463459,-3412.9578428796945,3261496.6173169697,-3606.877398686105,-1491.5285869850075,-6.85586003142036,24.0,173.0,0.9333333333333333,0.0,0.9985185185185185,0.0,900.0,3.0,15.0,24.0,True,upfront,0.2,3.0,2.0,1.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V2E1DAY1-52-53-55-5T15X24
0.0,1,-193.72583959866816,3160.5729392114445,0.0,-417.33282912786245,3163.1623158799475,418.21415032223183,-2932.6807778077064,3022678.6699925996,-3464.2900666666005,-1117.6862548487684,-7.713929129254583,25.0,168.0,0.9333333333333333,0.0,0.9955555555555555,0.0,900.0,3.0,15.0,24.0,True,upfront,0.2,3.0,2.0,1.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V2E1DAY1-52-53-55-5T15X24
0.0,2,-208.22215293539034,3036.116750022679,0.0,-406.8504949167437,3062.4171229175104,407.1321759846818,-3308.5967172499477,2864111.4466284486,-3284.7325728022697,-41.17549555990213,-5.227473115724056,17.0,168.0,1.0,0.0,0.9962962962962963,0.0,900.0,3.0,15.0,24.0,True,upfront,0.2,3.0,2.0,1.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V2E1DAY1-52-53-55-5T15X24
0.0,3,-375.83385758327694,3029.0859767376473,0.0,-411.6004020615084,2833.2562215580447,361.613400317786,-2480.1146557990323,2889734.180189184,-3305.0930799816974,-2054.948655492382,-4.889567553350536,16.0,169.0,1.0,0.0,0.9992592592592593,0.0,900.0,3.0,15.0,24.0,True,upfront,0.2,3.0,2.0,1.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V2E1DAY1-52-53-55-5T15X24
0.0,4,-210.19320908842133,2641.1326070259856,0.0,-357.5958688655015,2658.1525302065666,357.5958688655015,-2880.418304603879,2568804.3953034156,-2909.616098992612,-713.211330111899,-5.949727507979317,19.0,170.0,1.0,0.0,0.9985185185185185,0.0,900.0,3.0,15.0,24.0,True,upfront,0.2,3.0,2.0,1.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V2E1DAY1-52-53-55-5T15X24
0.15,0,-241.64870700075693,2982.1816562870536,0.0,-402.19062133980117,3001.3745854908093,402.19062133980117,-3291.6184272710443,2807290.5369518124,-3217.5249707184093,0.0,-4.52842375733845,15.0,168.0,1.0,0.0,0.9955555555555555,0.0,900.0,3.0,15.0,24.0,True,upfront,0.2,3.0,2.0,1.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V2E1DAY1-52-53-55-5T15X24
0.15,1,-372.98377655900185,2997.433454034887,0.0,-409.6003116891244,2685.9185857693387,332.40074419790426,-2573.439153056196,2859010.1755900877,-3276.802493512995,-3285.7843485319913,-4.462375045717572,15.0,168.0,1.0,0.0,0.9955555555555555,0.0,900.0,3.0,15.0,24.0,True,upfront,0.2,3.0,2.0,1.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V2E1DAY1-52-53-55-5T15X24
0.15,2,-230.26887787837504,3055.8776530424802,0.0,-413.00183953953893,3075.5952709932703,413.00183953953893,-3484.680783189991,2882752.8399859825,-3304.014716316312,0.0,-4.337243718423306,15.0,167.0,1.0,0.0,0.9896296296296296,0.0,900.0,3.0,15.0,24.0,True,upfront,0.2,3.0,2.0,1.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V2E1DAY1-52-53-55-5T15X24
0.15,3,-222.69306178518158,2920.581792361771,17.353864823968117,-396.5217935044667,2904.2130234188817,388.5121474283501,-2758.5057124425894,2971443.469636783,-3323.361640965509,-2055.874313352441,-10.358890809005107,34.0,173.0,0.6,0.0,0.997037037037037,0.0,900.0,3.0,15.0,24.0,True,upfront,0.2,3.0,2.0,1.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V2E1DAY1-52-53-55-5T15X24
0.15,4,-241.5380586982579,3034.2296123024225,0.0,-409.0171791387464,3053.7615584097352,409.0171791387464,-3310.055387512972,2854939.91038845,-3272.1374331099714,0.0,-4.607646557695768,16.0,168.0,1.0,0.0,0.9955555555555555,0.0,900.0,3.0,15.0,24.0,True,upfront,0.2,3.0,2.0,1.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V2E1DAY1-52-53-55-5T15X24
