组,alpha,seed,n_initiated,n_ep,init_per_ep,CRH_T,ACD_T,ACD_T_p25,ACD_T_p50,ACD_T_p75,expire_rate_T,CRH_Teval,ACD_Teval,ACD_Teval_p25,ACD_Teval_p50,ACD_Teval_p75,expire_rate_Teval,expire_rate_uncond,LSR,slack_mean,late_share_y0,late_share_late,late_share_later,n_init_early,late_share_y0_years,cap_early_quota,cap_early_money,early_fill,early_binding,CRH_T_early,slack_mean_early,LSR_floor,LSR_excess,spend_ratio,idle_ratio,clipped_ratio,residual_ratio,released_ratio,decomp_sum,标量回报
buildmix,1.0,2,195,5,39.0,0.4098185290336757,6.479002564821398,5.0,6.0,7.0,0.19601130356449603,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.48717948717948717,-0.15084711877682108,7.0,0.48717948717948717,0.4358974358974359,20.0,7.0,21.0,18.2,1.098901098901099,资金,0.6963675084156676,3.519665701736,0.5333333333333333,-0.046153846153846156,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.7645669748775534
buildmix,1.0,3,185,5,37.0,0.43667358465711764,6.550465408910185,5.0,6.0,8.0,0.2145529133611376,0.7059830446532561,6.68903167231108,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.4594594594594595,0.2642602963305939,7.0,0.4594594594594595,0.40540540540540543,20.0,7.0,21.0,17.29656195894138,1.1562991562991565,资金,0.6963675084156676,3.6696657017359997,0.5325253524610438,-0.07306589300158434,0.9982716049382716,0.0017283950617283939,0.0,0.06839506172839506,0.0,1.0666666666666667,0.7699951330849205
buildmix,1.0,4,195,5,39.0,0.4279206583837592,6.654810851986501,5.0,6.0,8.0,0.20355019985543824,0.705983044653256,6.737541720821129,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.46153846153846156,-0.048283016212718355,7.0,0.46153846153846156,0.41025641025641024,21.0,7.0,21.0,18.21349147516679,1.152991452991453,资金,0.6968253910936479,3.47918951125981,0.5329873980726464,-0.07144893653418483,0.9992592592592593,0.0007407407407407085,0.0,0.0674074074074074,0.0,1.0666666666666667,0.7532248553998505
bytype,0.0,0,210,5,42.0,0.270543916835412,8.325900412182897,7.0,8.0,9.0,0.18901089986576408,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7142857142857143,-2.7589057268354282,5.0,0.7142857142857143,0.6428571428571429,12.0,5.0,15.0,14.001305254187644,0.8570629510710028,资金,0.689957150923942,2.419665701735999,0.6666355891860085,0.04765012509970579,0.9999067762495034,9.322375049658493e-05,0.0,0.06675989041716332,0.0,1.0666666666666667,1.2328072097065133
bytype,0.0,1,215,5,43.0,0.28067040818001304,8.343980318125846,7.0,8.0,9.0,0.1914529011560194,0.7059830446532561,8.634977618257023,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.6976744186046512,-2.586148251752372,5.0,0.6976744186046512,0.627906976744186,13.0,5.0,15.0,14.334669665001634,0.9068921924123403,资金,0.6911899119800431,2.592742624812922,0.6666355891860085,0.031038829418642666,0.9999067762495034,9.322375049658493e-05,0.0,0.06675989041716332,0.0,1.0666666666666667,1.2367067023708123
bytype,0.0,2,210,5,42.0,0.270543916835412,8.325900412182898,7.0,8.0,9.0,0.18901089986576408,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7142857142857143,-2.7589057268354282,5.0,0.7142857142857143,0.6428571428571429,12.0,5.0,15.0,14.020406625612184,0.8558952903747208,资金,0.689957150923942,2.419665701735999,0.6661807946282814,0.04810491965743291,0.9985445054371743,0.0014554945628256766,0.0,0.06812216122949236,0.0,1.0666666666666667,1.2780126424957148
bytype,0.0,3,205,5,41.0,0.2771425489533489,8.325900412182897,7.0,8.0,9.0,0.19362092181370955,0.7059830446532559,8.634977618257027,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7073170731707317,-2.623017225093269,5.0,0.7073170731707317,0.6341463414634146,12.0,5.0,15.0,13.895108835230277,0.8636132427818534,资金,0.689957150923942,2.4196657017359993,0.6610949064577981,0.046222166712933554,0.9835595265015552,0.016440473498444796,0.0,0.08310714016511161,0.0,1.0666666666666669,1.2407499417273757
bytype,0.0,4,215,5,43.0,0.28067040818001304,8.343980318125844,7.0,8.0,9.0,0.1914529011560194,0.7059830446532561,8.634977618257023,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.6976744186046512,-2.5861482517523724,5.0,0.6976744186046512,0.627906976744186,13.0,5.0,15.0,14.3542258309839,0.9056566444662746,资金,0.6911899119800431,2.592742624812922,0.6661807946282814,0.03149362397636979,0.9985445054371745,0.0014554945628254545,0.0,0.06812216122949236,0.0,1.0666666666666669,1.158965068312656
bytype,0.15,0,215,5,43.0,0.28067040818001304,8.343980318125844,7.0,8.0,9.0,0.1914529011560194,0.7059830446532561,8.634977618257023,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.6976744186046512,-2.586148251752372,5.0,0.6976744186046512,0.627906976744186,13.0,5.0,15.0,14.354225830983902,0.9056566444662745,资金,0.6911899119800431,2.592742624812922,0.6661807946282814,0.03149362397636979,0.9985445054371743,0.0014554945628256766,0.0,0.06812216122949236,0.0,1.0666666666666667,0.9066653471846108
bytype,0.15,1,210,5,42.0,0.270543916835412,8.325900412182897,7.0,8.0,9.0,0.18901089986576408,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7142857142857143,-2.7589057268354282,5.0,0.7142857142857143,0.6428571428571429,12.0,5.0,15.0,14.001305254187644,0.8570629510710028,资金,0.689957150923942,2.4196657017359993,0.6666355891860085,0.04765012509970579,0.9999067762495034,9.322375049658493e-05,0.0,0.06675989041716332,0.0,1.0666666666666667,0.9034301550509317
bytype,0.15,2,197,5,39.4,0.25418736022076266,8.299441334085339,7.0,8.0,9.0,0.18655898181899996,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7461928934010152,-2.8582530799898884,5.0,0.7461928934010152,0.6700507614213198,10.0,5.0,15.0,13.297607468932839,0.7520149788872149,资金,0.6931623296698048,2.6696657017359993,0.6624972723621108,0.08369562103890449,0.9876463389385423,0.012353661061457744,0.0,0.07902032772812453,0.0,1.0666666666666669,0.9207594792107365
bytype,0.15,3,215,5,43.0,0.28067040818001304,8.343980318125844,7.0,8.0,9.0,0.1914529011560194,0.7059830446532561,8.634977618257023,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.6976744186046512,-2.5861482517523724,5.0,0.6976744186046512,0.627906976744186,13.0,5.0,15.0,14.334669665001632,0.9068921924123404,资金,0.6911899119800431,2.592742624812922,0.6666355891860085,0.031038829418642666,0.9999067762495035,9.322375049647391e-05,0.0,0.06675989041716329,0.0,1.0666666666666669,0.9198621761226459
bytype,0.15,4,210,5,42.0,0.270543916835412,8.325900412182897,7.0,8.0,9.0,0.18901089986576408,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7142857142857143,-2.7589057268354282,5.0,0.7142857142857143,0.6428571428571429,12.0,5.0,15.0,14.001305254187645,0.8570629510710027,资金,0.689957150923942,2.4196657017359993,0.6666355891860085,0.04765012509970579,0.9999067762495033,9.322375049669596e-05,0.0,0.06675989041716332,0.0,1.0666666666666667,0.9077764581379366
bytype,0.3,0,200,5,40.0,0.2840711126771826,8.325900412182897,7.0,8.0,9.0,0.1984614448590523,0.7059830446532561,8.634977618257023,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7,-2.4553342982640003,5.0,0.7,0.625,12.0,5.0,15.0,13.346625980915015,0.8991036399131421,资金,0.689957150923942,2.4196657017359993,0.6663343504771246,0.03366564952287532,0.9990040443479357,0.0009959556520643398,0.0,0.067662622318731,0.0,1.0666666666666667,0.6141238021787286
bytype,0.3,1,225,5,45.0,0.29957319202326826,8.374459111200306,7.0,8.0,9.0,0.19601130356449606,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.330334298264,5.0,0.6666666666666666,0.6,15.0,5.0,15.0,15.02186424172734,1.0,配额,0.6931623296698048,2.6696657017359993,0.6666666666666667,-1.1102230246251565e-16,0.9985445054371743,0.0014554945628256766,0.0,0.06812216122949236,0.0,1.0666666666666667,0.6087205048300534
bytype,0.3,2,225,5,45.0,0.29957319202326826,8.374459111200306,7.0,8.0,9.0,0.19601130356449606,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.330334298264,5.0,0.6666666666666666,0.6,15.0,5.0,15.0,15.37852861618176,1.0,配额,0.6931623296698048,2.6696657017359993,0.6666666666666667,-1.1102230246251565e-16,0.975385901627581,0.024614098372419013,0.0,0.09128076503908568,0.0,1.0666666666666667,0.6765895691358841
bytype,0.3,3,200,5,40.0,0.301720688793514,8.343980318125844,7.0,8.0,9.0,0.19111102097538363,0.7059830446532561,8.634977618257023,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.675,-2.430334298264,5.0,0.675,0.6,13.0,5.0,15.0,13.342761072955156,0.9743110836594452,资金,0.6911899119800431,2.592742624812922,0.6664309731761211,0.008569026823878945,0.9992934191378926,0.0007065808621073977,0.0,0.06737324752877409,0.0,1.0666666666666667,0.5949661541606214
bytype,0.3,4,220,5,44.0,0.2903366044634959,8.360061899796454,7.0,8.0,9.0,0.19378390238762674,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.6818181818181818,-2.4439706619003636,5.0,0.6818181818181818,0.6136363636363636,14.0,5.0,15.0,14.668034075815623,0.9544564682381625,资金,0.6922465643138439,2.669665701735999,0.6666355891860085,0.015182592632173253,0.9999067762495035,9.322375049647391e-05,0.0,0.06675989041716333,0.0,1.0666666666666669,0.5888384432669882
bytype,0.5,0,225,5,45.0,0.2995731920232683,8.374459111200304,7.0,8.0,9.0,0.19601130356449606,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.330334298264,5.0,0.6666666666666666,0.6,15.0,5.0,15.0,15.248379175200737,1.0,配额,0.6931623296698048,2.6696657017359993,0.6666666666666667,-1.1102230246251565e-16,0.983711109728653,0.016288890271346945,0.0,0.08295555693801356,0.0,1.0666666666666667,0.4615226576874935
bytype,0.5,1,225,5,45.0,0.29957319202326826,8.374459111200306,7.0,8.0,9.0,0.19601130356449606,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.330334298264,5.0,0.6666666666666666,0.6,15.0,5.0,15.0,15.010064129801089,1.0,配额,0.6931623296698048,2.6696657017359993,0.6666666666666667,-1.1102230246251565e-16,0.9993295078745794,0.0006704921254205853,0.0,0.06733715879208725,0.0,1.0666666666666667,0.45354851028864757
bytype,0.5,2,130,5,26.0,0.41691278873412707,8.373732073718717,7.0,8.0,9.0,0.2600919220375043,0.7059830446532559,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.5384615384615384,-0.3687958367255392,5.0,0.5384615384615384,0.4230769230769231,12.0,5.0,15.0,10.9136191394451,1.0995435928883017,资金,0.6899571509239419,2.669665701735999,0.58024541771365,-0.04178387925211158,0.7941148170859956,0.20588518291400437,0.0725518495806709,0.2,0.0,1.0666666666666664,0.4718281695150882
bytype,0.5,3,190,5,38.0,0.33617922622088986,8.360061899796458,7.0,8.0,9.0,0.2089067840621603,0.7059830446532559,8.634977618257027,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.631578947368421,-1.8303342982640007,5.0,0.631578947368421,0.5526315789473685,14.0,5.0,15.0,12.682924038295761,1.1038463967557768,资金,0.6922465643138439,2.598237130307427,0.66623884109748,-0.03465989372905898,0.9987181684933216,0.001281831506678377,0.0,0.06794849817334514,0.0,1.0666666666666669,0.4170745894102691
bytype,0.5,4,160,5,32.0,0.30291183766722823,8.393433448978838,7.0,8.0,9.0,0.19294862694630077,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.65625,-2.3615842982640003,5.0,0.65625,0.59375,11.0,5.0,15.0,10.673859663518385,1.030555051945859,资金,0.694327849213755,2.6696657017359984,0.6664418855150505,-0.010191885515050458,0.9993261109778027,0.0006738890221973382,0.0,0.06734055568886403,0.0,1.0666666666666667,0.4319969227632264
bytype,0.7,0,180,5,36.0,0.2193620238538411,8.209451993128356,7.0,8.0,9.0,0.17967702826745469,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.8055555555555556,-3.3581120760417775,5.0,0.8055555555555556,0.7222222222222222,7.0,5.0,15.0,12.009591214106495,0.5828674661114013,资金,0.68766773753404,2.669665701735999,0.6664002440525973,0.13915531150295823,0.9992013704766879,0.000798629523312111,0.0,0.06746529618997874,0.0,1.0666666666666667,0.5194992439969408
bytype,0.7,1,200,5,40.0,0.2840711126771826,8.325900412182897,7.0,8.0,9.0,0.19111102097538363,0.7059830446532561,8.634977618257023,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7,-2.6303342982640006,5.0,0.7,0.625,12.0,5.0,15.0,13.33719040939311,0.8997397226591777,资金,0.689957150923942,2.3363323684026653,0.6665702397651723,0.03342976023482769,0.9997108029546419,0.00028919704535812496,0.0,0.06695586371202486,0.0,1.0666666666666667,0.507969260332567
bytype,0.7,2,55,5,11.0,0.13931458763636367,7.748851246057335,7.0,8.0,8.0,0.1603728847345877,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.2940169553467441,0.29401695534674405,1.0,-4.421243389173092,5.0,1.0,0.8181818181818182,0.0,5.0,15.0,4.622080207889606,0.0,资金,,,0.579810890191854,0.42018910980814606,0.793293604123938,0.206706395876062,0.2,0.07337306254272866,0.0,1.0666666666666667,0.5504695792301928
bytype,0.7,3,165,5,33.0,0.2598175813872967,8.390370229398611,7.0,8.0,9.0,0.17819209414954185,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.696969696969697,-2.7545767225064246,5.0,0.696969696969697,0.6363636363636364,10.0,5.0,15.0,11.004618179239504,0.9087094015551814,资金,0.6867519721780792,2.6696657017359993,0.6665267218412272,0.03044297512846983,0.9995803417106995,0.0004196582893004619,0.0,0.06708632495596716,0.0,1.0666666666666667,0.4430446247910081
bytype,0.7,4,150,5,30.0,0.3191470445205101,8.335231895620208,7.0,8.0,9.0,0.21561243392094562,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.063667631597334,5.0,0.6666666666666666,0.6,10.0,5.0,15.0,10.014886117531914,0.998513600917952,资金,0.6995726871615304,2.6696657017359993,0.6661704627489362,0.00049620391773042,0.9985136009179522,0.00148639908204784,0.0,0.06815306574871467,0.0,1.0666666666666669,0.512090428995093
bytype,0.85,0,195,5,39.0,0.3094571167112964,8.343980318125844,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.3816163495460514,5.0,0.6666666666666666,0.5897435897435898,13.0,5.0,15.0,13.041393793170474,0.9968259686175452,资金,0.6911899119800431,2.5158195478898455,0.6656052873546032,0.001061379312063404,0.9968259686175452,0.003174031382454756,0.0,0.06984069804912142,0.0,1.0666666666666667,0.6772382917315001
bytype,0.85,1,145,5,29.0,0.3076928339924411,8.355597201723267,7.0,8.0,9.0,0.21290882973384911,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6551724137931034,-1.985506712057104,5.0,0.6551724137931034,0.5862068965517241,10.0,5.0,15.0,9.674765967727625,1.0336167338163287,资金,0.6867519721780792,2.5696657017359996,0.6663873804231853,-0.011214966630081924,0.9991628426891177,0.0008371573108822972,0.0,0.06750382397754894,0.0,1.0666666666666667,0.6585290718888821
bytype,0.85,2,200,5,40.0,0.2753433126771826,8.352029224055967,7.0,8.0,9.0,0.18376059709171497,0.7059830446532561,8.634977618257023,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7,-2.7053342982640003,5.0,0.7,0.625,12.0,5.0,15.0,13.358193138796976,0.8983250859839497,资金,0.6899571509239419,2.5863323684026653,0.6660451715300756,0.03395482846992437,0.9981389844266108,0.0018610155733892464,0.0,0.068527682240056,0.0,1.0666666666666667,0.7115773489950767
bytype,0.85,3,175,5,35.0,0.2952873792882087,8.393765895470535,7.0,8.0,9.0,0.1932111420850032,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6571428571428571,-2.358905726835429,5.0,0.6571428571428571,0.6,12.0,5.0,15.0,11.67637721654848,1.027716026764951,资金,0.6899571509239419,2.586332368402666,0.6663892223843292,-0.009246365241472043,0.9991683593548134,0.0008316406451865932,0.0,0.0674983073118533,0.0,1.0666666666666667,0.6927913042097757
bytype,0.85,4,150,5,30.0,0.2702033572014931,8.359859074873881,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7,-2.4970009649306673,5.0,0.7,0.6333333333333333,9.0,5.0,15.0,10.003963563299253,0.8996434206355555,资金,0.6917378057827547,3.0029990350693323,0.6665345478900249,0.03346545210997509,0.9996038007061727,0.0003961992938272818,0.0,0.06706286596049404,0.0,1.0666666666666669,0.6226682143033735
bytype,1.0,0,225,5,45.0,0.29957319202326826,8.374459111200306,7.0,8.0,9.0,0.19601130356449606,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.330334298264,5.0,0.6666666666666666,0.6,15.0,5.0,15.0,15.025451851813457,1.0,配额,0.6931623296698048,2.6696657017359993,0.6666666666666667,-1.1102230246251565e-16,0.9983060840988696,0.0016939159011304383,0.0,0.06836058256779728,0.0,1.0666666666666669,0.9294817481841335
bytype,1.0,1,220,5,44.0,0.2903366044634958,8.360061899796456,7.0,8.0,9.0,0.19378390238762674,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.6818181818181818,-2.4666979346276365,5.0,0.6818181818181818,0.6136363636363636,14.0,5.0,15.0,14.850120016067129,0.942753323532245,资金,0.6922465643138439,2.598237130307427,0.6624972723621108,0.01932090945607101,0.9876463389385423,0.012353661061457744,0.0,0.0790203277281245,0.0,1.0666666666666669,0.8915003668205366
bytype,1.0,2,210,5,42.0,0.3209712771677874,8.374459111200306,7.0,8.0,9.0,0.21001211096196004,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6428571428571429,-1.9493819173116194,5.0,0.6428571428571429,0.5714285714285714,15.0,5.0,15.0,14.026975337920891,1.06936810243393,资金,0.6931623296698048,2.6696657017359993,0.6660243967161692,-0.023167253859026293,0.9980768956050016,0.0019231043949984317,0.0,0.06858977106166524,0.0,1.0666666666666669,0.9888133425187263
bytype,1.0,3,180,5,36.0,0.22695011919339025,8.380573669706369,7.0,8.0,9.0,0.171509890618934,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.75,-3.2192231871528887,5.0,0.75,0.6944444444444444,9.0,5.0,15.0,12.006036239488344,0.7496229247083757,资金,0.6988604252180054,2.891887923958221,0.666498993347546,0.08350100665245397,0.9994972329445008,0.0005027670554992314,0.0,0.06716943372216615,0.0,1.0666666666666669,0.9240225406652216
bytype,1.0,4,215,5,43.0,0.28067040818001304,8.343980318125844,7.0,8.0,9.0,0.1914529011560194,0.7059830446532561,8.634977618257023,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.6976744186046512,-2.632659879659349,5.0,0.6976744186046512,0.627906976744186,13.0,5.0,15.0,14.3542258309839,0.9056566444662746,资金,0.6911899119800431,2.4388964709667684,0.6661807946282814,0.03149362397636979,0.9985445054371745,0.0014554945628254545,0.0,0.06812216122949236,0.0,1.0666666666666669,0.9390304551327311
bytypeAbl,0.0,0,225,5,45.0,0.2995731920232683,8.374459111200304,7.0,8.0,9.0,0.19601130356449606,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.330334298264,5.0,0.6666666666666666,0.6,15.0,5.0,15.0,15.02186424172734,1.0,配额,0.6931623296698048,2.6696657017359997,0.6666666666666667,-1.1102230246251565e-16,0.9985445054371743,0.0014554945628256766,0.0,0.06812216122949233,0.0,1.0666666666666667,1.2616910233537613
bytypeAbl,0.0,1,215,5,43.0,0.28067040818001304,8.343980318125844,7.0,8.0,9.0,0.1914529011560194,0.7059830446532561,8.634977618257023,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.6976744186046512,-2.586148251752372,5.0,0.6976744186046512,0.627906976744186,13.0,5.0,15.0,14.334669665001632,0.9068921924123404,资金,0.6911899119800431,2.592742624812922,0.6666355891860085,0.031038829418642666,0.9999067762495035,9.322375049647391e-05,0.0,0.0667598904171633,0.0,1.0666666666666669,1.1395586281322214
bytypeAbl,0.0,2,225,5,45.0,0.2995731920232683,8.374459111200304,7.0,8.0,9.0,0.19601130356449606,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.330334298264,5.0,0.6666666666666666,0.6,15.0,5.0,15.0,15.010601411071477,1.0,配额,0.6931623296698048,2.6696657017359993,0.6666666666666667,-1.1102230246251565e-16,0.9992937384198572,0.000706261580142753,0.0,0.0673729282468096,0.0,1.0666666666666669,1.1792035582447025
bytypeAbl,0.0,3,225,5,45.0,0.2995731920232683,8.374459111200304,7.0,8.0,9.0,0.19601130356449606,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.330334298264,5.0,0.6666666666666666,0.6,15.0,5.0,15.0,15.166703153148953,1.0,配额,0.6931623296698048,2.6696657017359993,0.6666666666666667,-1.1102230246251565e-16,0.989008609750871,0.010991390249128985,0.0,0.07765805691579553,0.0,1.0666666666666664,1.0938135303537353
bytypeAbl,0.0,4,225,5,45.0,0.29957319202326826,8.374459111200306,7.0,8.0,9.0,0.19601130356449606,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.330334298264,5.0,0.6666666666666666,0.6,15.0,5.0,15.0,15.001398486629618,1.0,配额,0.6931623296698048,2.6696657017359993,0.6666666666666667,-1.1102230246251565e-16,0.9999067762495033,9.322375049669596e-05,0.0,0.06675989041716329,0.0,1.0666666666666667,1.195274054844906
bytypeAbl,0.15,0,225,5,45.0,0.2995731920232683,8.374459111200304,7.0,8.0,9.0,0.19601130356449606,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.330334298264,5.0,0.6666666666666666,0.6,15.0,5.0,15.0,15.229635531377786,1.0,配额,0.6931623296698048,2.6696657017359993,0.6666666666666667,-1.1102230246251565e-16,0.9849217973138841,0.015078202686115927,0.0,0.08174486935278259,0.0,1.0666666666666667,0.8879726744931148
bytypeAbl,0.15,1,215,5,43.0,0.28067040818001304,8.343980318125846,7.0,8.0,9.0,0.1914529011560194,0.7059830446532561,8.634977618257023,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.6976744186046512,-2.5861482517523724,5.0,0.6976744186046512,0.627906976744186,13.0,5.0,15.0,14.334669665001632,0.9068921924123404,资金,0.6911899119800431,2.592742624812922,0.6666355891860085,0.031038829418642666,0.9999067762495035,9.322375049647391e-05,0.0,0.06675989041716333,0.0,1.0666666666666669,0.8572483019813303
bytypeAbl,0.15,2,220,5,44.0,0.29033660446349585,8.360061899796456,7.0,8.0,9.0,0.19378390238762674,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.6818181818181818,-2.4439706619003636,5.0,0.6818181818181818,0.6136363636363636,14.0,5.0,15.0,14.708110671651188,0.9518557694146251,资金,0.6922465643138439,2.669665701735999,0.665724757462473,0.01609342435570882,0.9971822346248455,0.002817765375154546,0.0,0.06948443204182136,0.0,1.0666666666666669,0.9138359858636058
bytypeAbl,0.15,3,220,5,44.0,0.29033660446349585,8.360061899796456,7.0,8.0,9.0,0.19378390238762674,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.6818181818181818,-2.4439706619003636,5.0,0.6818181818181818,0.6136363636363636,14.0,5.0,15.0,14.708110671651188,0.9518557694146251,资金,0.6922465643138439,2.669665701735999,0.665724757462473,0.01609342435570882,0.9971822346248455,0.002817765375154546,0.0,0.06948443204182135,0.0,1.0666666666666669,0.8637958396194969
bytypeAbl,0.15,4,220,5,44.0,0.29033660446349585,8.360061899796456,7.0,8.0,9.0,0.19378390238762674,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.6818181818181818,-2.4439706619003636,5.0,0.6818181818181818,0.6136363636363636,14.0,5.0,15.0,14.708110671651188,0.9518557694146251,资金,0.6922465643138439,2.669665701735999,0.665724757462473,0.01609342435570882,0.9971822346248455,0.002817765375154546,0.0,0.06948443204182136,0.0,1.0666666666666669,0.914274189974817
bytypeAbl,0.3,0,225,5,45.0,0.29957319202326826,8.374459111200306,7.0,8.0,9.0,0.19601130356449606,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.330334298264,5.0,0.6666666666666666,0.6,15.0,5.0,15.0,16.888077437402053,1.0,配额,0.6931623296698048,2.6696657017359993,0.6666666666666667,-1.1102230246251565e-16,0.8882005696385233,0.11179943036147666,0.0,0.17846609702814326,0.0,1.0666666666666667,0.6234928901065754
bytypeAbl,0.3,1,220,5,44.0,0.2903366044634958,8.360061899796454,7.0,8.0,9.0,0.19378390238762674,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.6818181818181818,-2.4439706619003636,5.0,0.6818181818181818,0.6136363636363636,14.0,5.0,15.0,14.668034075815628,0.9544564682381622,资金,0.6922465643138439,2.669665701735999,0.6666355891860085,0.015182592632173253,0.9999067762495033,9.322375049669596e-05,0.0,0.06675989041716332,0.0,1.0666666666666667,0.5735758703059035
bytypeAbl,0.3,2,215,5,43.0,0.28067040818001304,8.343980318125844,7.0,8.0,9.0,0.1914529011560194,0.7059830446532561,8.634977618257023,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.6976744186046512,-2.5861482517523724,5.0,0.6976744186046512,0.627906976744186,13.0,5.0,15.0,14.37383542911366,0.9044210965202086,资金,0.6911899119800431,2.592742624812922,0.665724757462473,0.03194966114217823,0.9971822346248455,0.002817765375154546,0.0,0.06948443204182135,0.0,1.0666666666666669,0.5960467334980475
bytypeAbl,0.3,3,220,5,44.0,0.29033660446349585,8.360061899796454,7.0,8.0,9.0,0.19378390238762674,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.6818181818181818,-2.443970661900364,5.0,0.6818181818181818,0.6136363636363636,14.0,5.0,15.0,14.668034075815623,0.9544564682381625,资金,0.6922465643138439,2.669665701735999,0.6666355891860085,0.015182592632173253,0.9999067762495035,9.322375049647391e-05,0.0,0.06675989041716332,0.0,1.0666666666666669,0.5463778347233225
