alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
1.0,0,2972.1885266901036,0.0,-2312.3825689341193,1499.2893119810506,1482.4483972250473,811.8055843822987,-412.3361491898995,2233941.0748517653,-2513.2289083410114,-36752.948933969354,-2.093981486806141,26.0,161.0,0.8,0.0,0.9977777777777778
0.5,4,2398.962488951547,0.0,-1925.3476004458923,1215.3537604652404,4450.416416362159,261.0911807106114,-424.1157785574895,1810877.103093208,-2028.7926701584825,-22238.868230581873,-6.395849262193462,41.0,158.0,0.13333333333333333,0.0,0.9925925925925926
0.85,2,2394.543612929902,7.425360350646907,-1244.898745082873,1208.9104841725905,1981.4365285578067,194.99891210036773,-460.597219879534,1809537.8355633765,-2139.4322881382914,-19644.638287877646,-1.8382449112466681,21.0,160.0,0.9333333333333333,0.0,0.9977777777777778
0.7,4,3038.45260913781,0.0,-2624.3931585639243,1543.7465287728387,5820.821296809995,928.4579840869877,-423.78669303128635,2300182.32787153,-2547.1777625335008,-22057.306705566574,-3.1066889682029535,32.0,162.0,0.6,0.0,0.9977777777777778
0.0,2,-159.0688718039318,2113.2132824994887,0.0,-287.0685168523722,2126.7927041141534,287.0685168523722,-2635.1655278663125,2003738.2476295587,-2296.548134818978,0.0,-1.5411392420358554,17.0,169.0,0.9333333333333333,0.0,0.9992592592592593
0.85,3,1983.9916152095539,0.0,-1268.9485110897308,1006.9480648924306,1800.2037329309849,812.0821393723312,-320.8951827640406,2098197.2058780706,-2092.410198215159,-21132.639237049116,-2.1625967055681987,22.0,181.0,0.9333333333333333,0.0,0.9977777777777778
0.0,1,-165.49188635438438,2117.211124985179,0.0,-288.00860247607426,2086.2128856090035,282.5617727924387,-1855.1584137324112,2111120.214602305,-2364.2959221498763,-2000.959824184564,-3.940891793587825,33.0,175.0,0.7333333333333333,0.0,0.9992592592592593
0.3,1,1133.8715841845747,812.0882911670042,3.9013998329242363,223.0252092226183,2615.8041558201553,-210.0899169835023,-980.5285104840156,1534491.756321845,-2024.7831822517237,-1680.549914151772,-2.08515572650781,18.0,150.0,1.0,0.0,0.9996296296296296
0.0,0,-232.9283797157414,1888.8023953902714,0.0,-256.1723948373232,1690.5342529676661,208.56398481711932,-1153.2749934065246,1819975.6346187405,-2072.7606239876063,-3813.2080589346406,-2.616946364569398,26.0,170.0,0.8,0.0,0.9962962962962963
0.85,1,2029.0810358892263,0.0,-1097.7130060594523,1022.9641422231874,1793.2588086915434,-90.94807374641144,-378.39424199932824,1524216.5719125494,-1794.7785072882539,-20195.48564628633,-2.1781334606412575,15.0,169.0,1.0,0.0,1.0
0.5,0,3056.7532951357575,0.0,-2335.3585049171306,1550.8346664858877,6026.569044859674,237.42034224984354,-513.368227888538,2346497.6311745914,-2633.049896183364,-20481.199256190615,-4.026559738492714,34.0,163.0,0.6,0.0,0.9992592592592593
1.0,3,1441.7141777216116,0.0,-884.0536255127674,726.2043460266816,699.7041799096456,-483.00098966231315,-382.90342994889636,1082044.4755797558,-1256.6527980661233,-21613.556605088725,-5.044270233439017,40.0,156.0,0.2,0.0,0.9992592592592593
0.15,2,-249.589053370366,2004.4423404644658,0.0,-278.0178616983512,1717.819523512706,201.60908417635127,-1462.7665064884138,1991883.764874726,-2258.5852360164977,-3728.5871551037767,-3.017073428836315,22.0,171.0,1.0,0.0,1.0
1.0,4,2393.773454490702,0.0,-1269.1619935649528,1208.3998844205912,1859.8321173379445,-254.29737755215223,-496.74979187561667,1800515.827786681,-2124.7127776189845,-19609.486552821712,-2.3628820853873345,23.0,155.0,1.0,0.0,0.997037037037037
0.0,3,-182.01015480774385,2167.163066866352,-16.016272998320552,-275.82809529863977,2178.1660385130144,293.9013973077284,-2275.8726602861852,2102118.752743046,-2407.7008564097,-2070.2427042238055,-5.2838020916599815,44.0,168.0,0.06666666666666667,0.0,1.0
0.85,0,2406.4040223142133,0.0,-1223.6022890107736,1212.2865270050506,1557.911938502823,-618.9191940200999,-515.2110815660978,1806306.9252375253,-2139.820237374636,-24476.473306723125,-1.647269752210136,23.0,154.0,0.9333333333333333,0.0,0.997037037037037
0.7,0,2699.2914763014583,0.0,-2361.7104914121296,1367.361220648962,5142.942670715747,289.58760685872693,-426.5063340225832,2037368.218766953,-2249.9466113526382,-22489.54909521754,-5.35473974702165,43.0,161.0,0.13333333333333333,0.0,0.9903703703703703
0.5,1,2234.964162549005,0.0,-1616.5356700853013,1130.603420979785,3886.3794618653874,126.94544400690472,-398.2875311110036,1684599.0972598796,-1916.410668880034,-20352.635970203184,-5.84420410045674,45.0,160.0,0.0,0.0,0.9940740740740741
-1.0,0,263.9377046580468,418.147308398807,16.129209753484393,58.30848933447218,390.15320651152507,26.17178277750218,-1099.2786056007467,2200789.7999245315,-2072.120394625944,-20584.444468868387,-4.8819515601674155,,,,,
-1.0,1,-101.3414856589423,155.9890896612864,224.1950279850471,-118.34661607565518,-507.6363864663119,231.54148630443447,-888.5727836805954,2495205.5541094197,-2299.89091363426,-20948.02804709797,-5.241856384217217,,,,,
-1.0,2,200.34450390061343,-72.47575829727559,106.08347354391034,79.81463722184074,-470.7484320477796,-46.45949604689252,-1510.3808362411687,2882579.0435625096,-2718.5320705257236,-19372.41621455778,-4.672259190919706,,,,,
-1.0,3,96.18867722288111,58.308141261274066,103.7696091149965,-40.27651906757916,-529.4516052003103,320.6326667956937,-879.7521979833482,2647553.913601777,-2563.470633515816,-18924.171159039666,-4.817167942708403,,,,,
-1.0,4,256.5747718746874,40.947668530169935,159.81179724349195,41.21370396182601,-1188.2432665037227,251.3597014242942,-1524.3203006996223,2594984.049021057,-2745.9959710986996,-11281.624746453643,-4.208706042475315,,,,,
