alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.7,1,15007.657747379373,0.0,-12291.998608943033,7582.847879626116,597.4424425482384,4167.77403651372,-1348.1379839209155,11469769.188875806,-12713.8513225566,-61346.66139761721,-6.783965631048791,41.0,487.0,1.0,0.0,0.9997530864197531,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.7,2,14802.571097420467,0.0,-12660.966296246948,7460.797864130192,526.7745138517589,5225.2170825950125,-1256.3045425311907,11179073.872476941,-12351.374949666075,-80447.95052610873,-6.265340149383919,37.0,489.0,1.0,0.0,0.9997530864197531,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.7,3,15197.501092197475,0.0,-12369.114878946955,7676.704490239393,603.8430089717729,4391.848531689701,-1335.6894211409292,11580702.47654934,-12865.182883558673,-61858.64205254357,-6.435189361812384,40.0,487.0,1.0,0.0,0.9995061728395062,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.7,4,16265.04521256954,0.0,-13378.464310196403,8204.23818512077,607.7240233236078,4244.331411499883,-1189.6686481863476,12455226.520268654,-13769.723144694604,-61580.414199087456,-5.782064684635822,37.0,490.0,1.0,0.0,0.9990123456790123,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.85,0,14978.157111719225,0.0,-12396.98369529645,7562.521152268653,566.6162776502518,4899.683761256224,-1287.611517984343,11433020.464138294,-12654.244380857035,-67189.22974322378,-6.6497400159156355,41.0,489.0,1.0,0.0,0.9997530864197531,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.85,1,16183.124185223633,0.0,-12810.190289587132,8170.962916818014,682.539064777567,3315.91754589191,-1377.5524306505008,12174734.746058842,-13662.163257583637,-54781.71008364074,-5.1098331455792145,34.0,485.0,1.0,0.0,1.0,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.85,2,15577.4303930295,0.0,-12623.305878503257,7866.057648400174,643.11279625258,3949.8668045981276,-1465.8775336264184,11845761.572935453,-13178.699109915833,-59228.37827299947,-5.83956197755152,39.0,485.0,1.0,0.0,0.9992592592592593,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.85,3,14321.600691692662,0.0,-10701.524924438983,7215.3491985259225,550.2061017352219,2569.730083734884,-1398.1863111939506,10778325.4714437,-12182.488565012483,-76026.7152547666,-5.671829794465472,33.0,484.0,1.0,0.0,0.9992592592592593,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
0.85,4,15163.032513287306,0.0,-10977.677545758834,7645.284302568284,589.0851851789097,2923.0582308922294,-1671.8481871343515,11495585.251633165,-13021.143645106053,-73532.66394966033,-5.853094974844771,35.0,478.0,1.0,0.0,1.0,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
1.0,0,15106.74780824036,0.0,-12168.760195742585,7630.270845396281,656.0800373803708,2183.0309631180908,-1386.9517411726413,11508586.831337087,-12807.05360879628,-53329.7645928546,-7.071791128396666,41.0,485.0,1.0,0.0,1.0,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
1.0,1,15487.94199931123,0.0,-12695.439503549253,7804.578217755067,554.8682652044847,4112.010069934236,-1353.0300192840707,11628821.544455048,-12972.944637068254,-73366.57000785564,-5.540264167088199,33.0,486.0,1.0,0.0,0.9987654320987654,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
1.0,2,16180.972739332396,0.0,-13735.181724352646,8162.256719595726,613.9767043903914,4154.253649664732,-1239.0358222692205,12161762.512197634,-13491.166037159628,-61711.16486082484,-5.423394043918604,36.0,490.0,1.0,0.0,0.9997530864197531,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
1.0,3,15922.351051187987,0.0,-13291.80665113286,8024.022651666378,564.6352092823297,4971.69285877066,-1386.4590836857606,12069594.494016215,-13365.790679343077,-83214.23253788284,-6.200656025262144,39.0,490.0,1.0,0.0,1.0,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
1.0,4,14521.755765869553,0.0,-9932.945086310927,7319.539938004513,613.2332033144748,1134.9559384344436,-1823.4562081795411,10940652.037278336,-12518.799249191989,-60568.944025277764,-6.01776202899414,32.0,475.0,1.0,0.0,1.0,0.0,2700.0,3.0,15.0,26.0,False,upfront,0.2,6.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q6
-1.0,0,1090.2901407986574,-859.203708869185,1009.744747481267,246.9908090512087,-306.4300567998049,671.1520671880986,-7269.347391839899,12245059.346326182,-12871.709170305752,-48291.052084895644,-12.485342837716146,,,,,,,,,,,,,,,,,,,,
-1.0,1,1238.590228171003,296.4541449000002,1076.821685240321,83.18723463217194,802.0570358004936,989.6577568528808,-6737.085600573012,12493937.7458948,-13208.592188590603,-52292.877458213676,-11.71351370450022,,,,,,,,,,,,,,,,,,,,
-1.0,2,729.2557120329011,-125.07567358658207,1230.0738356179431,-18.48040164827746,61.756659484045755,400.87047582033057,-7457.574321270479,12439163.938878069,-13047.687130643699,-45298.62666610091,-12.118142183559815,,,,,,,,,,,,,,,,,,,,
-1.0,3,1343.169322298871,78.77719591798196,342.83317209093553,505.98304654135393,339.13449021770185,181.87452679442532,-6221.293036878453,11858531.732200872,-11949.834481745398,-53849.39592396766,-12.764312653501102,,,,,,,,,,,,,,,,,,,,
-1.0,4,1787.3295332793423,-417.489532388895,1075.3641655310284,423.17239261132164,525.1606735823605,301.14915648395527,-6707.040791627789,13153636.552586611,-13879.195968563436,-48263.87185676891,-11.194862936635941,,,,,,,,,,,,,,,,,,,,
