policy,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_init,n_done_T,n_done_all,n_expire,spend,crh_T,crh_all
myopic,0,3507.9966432649812,183.08716032049762,-3209.921017731487,1723.3352482602218,224.38620659214268,1339.7107768842766,160.3152381160173,2834561.9141562562,-3109.4007095881548,-42691.39816125956,-11.857145825450589,38,8,18,20,13470.0,0.21052631578947367,0.47368421052631576
myopic,1,3685.352646712288,216.89101615217336,-3494.231318497949,1800.562986778964,267.62237339246,265.2781363120251,180.2970060593125,2997973.948986839,-3276.567160317792,-31306.412679974517,-11.337670106161234,38,8,20,18,13470.0,0.21052631578947367,0.5263157894736842
myopic,2,2779.787668636974,189.0730178837623,-2716.9374701578677,1374.7647842021863,208.90372034457906,1045.155425854851,-60.383938038997584,2350554.3516053553,-2525.1516166445667,-34036.18220530478,-11.07053520821999,38,8,20,18,13470.0,0.21052631578947367,0.5263157894736842
myopic,3,2817.380526532144,110.27342375157703,-2597.138523397519,1405.0718357499109,209.92094420977045,1025.5805264344767,-37.85727144580183,2264830.879307238,-2465.2462036534853,-31547.00463621155,-12.315223315881822,38,8,18,20,13470.0,0.21052631578947367,0.47368421052631576
myopic,4,3838.7083756749153,157.2310512097506,-3828.891326388304,1921.5315337133943,236.5994456567818,792.2294097265213,-85.808343700016,3046294.991079454,-3291.6785097274824,-31107.504276507843,-12.704863758050845,38,9,17,21,13470.0,0.23684210526315788,0.4473684210526316
greedy_crh,0,1421.7266778933047,167.89877905896054,-1181.7610765400027,680.1959143667468,151.0704362149048,144.30593841621885,326.89947628026044,1227528.2869489505,-1383.753828961538,-20587.077002861424,-5.205932236796874,15,8,8,7,5290.0,0.5333333333333333,0.5333333333333333
greedy_crh,1,1710.2718034513114,167.89877905896054,-1643.4520884178462,825.7214064641993,160.05943283995347,-185.46981287249793,282.7869079423684,1444361.270174155,-1588.1546117036391,-13731.957477246595,-6.142721596171874,15,7,7,8,5290.0,0.4666666666666667,0.4666666666666667
greedy_crh,2,1472.9148607064221,98.78580308897325,-1458.3681094588765,734.8231283953953,107.02133627011797,111.18964575078783,10.89091884383268,1207269.8823695062,-1309.3962223373785,-13878.783564502965,-5.316292743007812,15,8,8,7,5290.0,0.5333333333333333,0.5333333333333333
greedy_crh,3,1184.4585535394212,95.8453356772087,-1035.0639140453277,589.5835622383516,136.8213491118825,125.0314487120803,123.78135741754204,990862.928795511,-1099.1504270026855,-12673.94340903936,-6.095882128203124,15,7,7,8,5290.0,0.4666666666666667,0.4666666666666667
greedy_crh,4,1793.9767805775869,98.78580308897325,-1782.0913256767535,895.7393623897468,113.39547220108565,378.1663162053111,39.60449243670253,1447035.07102109,-1566.5470720234787,-12487.4626503989,-6.841058892265624,15,6,6,9,5290.0,0.4,0.4
frontload,0,1168.1548730518086,167.89877905896054,-925.0900349002504,551.8603935468706,142.83470247300534,-43.16659039746226,343.5399732519521,1036308.360927335,-1178.416995649736,-19218.977609023663,-3.87909137421875,12,7,7,5,4490.0,0.5833333333333334,0.5833333333333334
frontload,1,599.2213177357879,167.89877905896054,-524.5014368904413,266.246080700497,123.64261148928689,-414.6197748875044,289.91116663887715,610743.0347862385,-692.9940904817151,-9510.490513550394,-5.55097262421875,12,5,5,7,4490.0,0.4166666666666667,0.4166666666666667
frontload,2,1499.1567186814523,98.78580308897325,-1328.6816884198436,746.9812303678046,109.12460076198437,-168.51154282513417,84.3522243294573,1225385.4543083962,-1354.5162896572087,-14665.518446902068,-3.954535015625,12,7,7,5,4490.0,0.5833333333333334,0.5833333333333334
frontload,3,770.3484594390301,95.8453356772087,-616.2848461067845,380.1940282690799,120.48140564913155,119.76834145824654,151.74780182663505,678872.5231812962,-764.1271726518507,-10414.869328474446,-5.46737856171875,12,5,5,7,4490.0,0.4166666666666667,0.4166666666666667
frontload,4,731.1403026405438,98.78580308897325,-711.9081720609016,360.64778558182087,85.20853793682708,-76.67962614435672,47.243735911091875,649748.6215772802,-710.4005491307972,-6384.013202662851,-6.2493099203125,12,4,4,8,4490.0,0.3333333333333333,0.3333333333333333
evenspread,0,1764.6668549544925,153.29713592420416,-1579.3128100442916,856.0763028975199,138.30986835507775,645.8882059500057,288.6546954690762,1470020.5114940647,-1632.4900979325053,-17127.391428169994,-3.895202374293418,15,5,8,7,9210.0,0.3333333333333333,0.5333333333333333
evenspread,1,1176.586609013726,147.6955854001221,-987.9308636198516,563.1152300229797,125.69100290097693,234.77215225692004,280.57625089975613,1025505.3814971516,-1154.0515672510803,-14643.138455340357,-4.91005350725405,15,3,7,8,9210.0,0.2,0.4666666666666667
