,Gdp,Gdp,Eco,Eco,Res,Res,Emp,Emp,Aec,Aec,E2r,E2r,Cpt,Cpt,Floor,Floor,Cost,Cost,Disrupt,Disrupt,Expire,Expire,n_init,n_init,n_done_T,n_done_T,n_done_all,n_done_all,n_expire,n_expire,spend,spend,crh_T,crh_T,crh_all,crh_all
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
myopic,3325.8451721642605,495.5220835673005,171.3111338635522,40.17317443194537,-3169.4239312346253,518.2402154376363,1645.0532777409353,243.61779736843178,229.4865380391468,24.173402842200684,893.5908550424301,401.3935388925786,31.312538198102878,128.2069377481846,2698843.2170270286,366842.38370012486,-2933.608839986296,407.10500540521986,-34137.70039185165,4926.612288777563,-11.857087642752896,0.6739940559153313,38.0,0.0,8.2,0.44721359549995815,18.6,1.341640786499874,19.4,1.341640786499874,13470.0,0.0,0.21578947368421053,0.011768778828946265,0.4894736842105263,0.035306336486838785
greedy_crh,1516.6697352336091,242.7312817913266,125.84289999461525,38.41035270161295,-1420.1473028277612,311.2260200412877,745.2126747708879,120.09941927354807,133.67360532758886,23.07767340078769,114.64470724238004,200.31972822042042,156.79263058414122,142.23309235810794,1263411.4878618426,190514.2022496355,-1389.400432405744,200.9737415135558,-14671.844820809847,3363.9798475907915,-5.920377519289062,0.6714244978832437,15.0,0.0,7.2,0.8366600265340756,7.2,0.8366600265340756,7.8,0.8366600265340756,5290.0,0.0,0.48,0.05577733510227169,0.48,0.05577733510227169
frontload,953.6043343097244,371.5910457967767,125.84289999461525,38.41035270161295,-821.2932356756443,320.2716508173963,461.18590369321464,190.1117852250273,116.25837166204705,21.175724514607193,-116.6418385592422,196.44762691905314,183.3589803916027,128.7830375127154,840211.5989561093,274670.30416874576,-940.0910195142617,305.501822972831,-12038.773820122684,4986.499616502654,-5.02025749921875,1.0523984724328577,12.0,0.0,5.6,1.3416407864998738,5.6,1.3416407864998738,6.4,1.3416407864998738,4490.0,0.0,0.4666666666666667,0.11180339887498948,0.4666666666666667,0.11180339887498948
evenspread,1141.993635347587,466.62456245474743,126.40823453029543,29.275700715108766,-1053.5754942181609,432.2625976747447,553.990196931507,232.9399800716024,106.16683039072532,33.657988146807455,415.27164882131,266.40254180397835,168.7753242418445,113.65131538769894,980677.6313508373,358886.1798591265,-1084.5513066225235,396.10972266662617,-12274.812762170706,4645.69476714461,-5.1795294251889485,1.152703652884369,15.0,0.0,3.4,1.1401754250991378,6.2,1.9235384061671346,8.8,1.9235384061671343,9210.0,0.0,0.22666666666666666,0.07601169500660919,0.4133333333333334,0.1282358937444756
backload,1091.6339857543446,567.1941660660224,80.29490557276947,19.065997982073593,-1044.5954461764718,528.5534983895085,536.1673189478674,280.67672878138006,78.5522963897253,22.621495519937493,387.65366480361865,279.7630347122129,100.6371533179819,70.82554290987063,897420.4972509572,435921.57953629544,-982.6103060936032,477.95638826860227,-8913.329664118823,3112.2552818409577,-3.5156534161870807,0.9638154975085382,14.0,0.0,0.0,0.0,6.4,2.0736441353327724,7.6,2.0736441353327724,5780.0,0.0,0.0,0.0,0.45714285714285713,0.14811743823805518
oracle,4626.761035558047,0.0,310.6848651252113,0.0,-4331.0004595033615,0.0,2270.4552159151867,0.0,329.8615960297469,0.0,1168.013555786534,0.0,299.69768440820036,0.0,3815304.713389366,0.0,-4173.390735907305,0.0,-40298.41441385837,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,7200.0,0.0,1.0,0.0,1.0,0.0
