ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,514,5,10,11,880.0,900.0,880.0,1
0,1,527,5,10,11,880.0,920.0,880.0,1
0,2,670,5,10,11,880.0,940.0,880.0,1
0,3,497,5,10,12,960.0,960.0,960.0,1
0,4,434,5,10,11,880.0,900.0,880.0,1
0,5,611,5,10,11,880.0,920.0,880.0,1
0,6,502,5,10,11,880.0,940.0,880.0,1
0,7,617,5,10,12,960.0,960.0,960.0,1
0,8,683,5,10,11,880.0,900.0,880.0,1
0,9,652,5,10,11,880.0,920.0,880.0,1
0,10,648,5,10,11,880.0,940.0,880.0,1
0,11,506,5,10,12,960.0,960.0,960.0,1
0,12,651,5,10,11,880.0,900.0,880.0,1
0,13,624,5,10,11,880.0,920.0,880.0,1
0,14,674,5,10,11,880.0,940.0,880.0,1
1,0,514,5,10,11,880.0,900.0,880.0,1
1,1,527,5,10,11,880.0,920.0,880.0,1
1,2,670,5,10,11,880.0,940.0,880.0,1
1,3,497,5,10,12,960.0,960.0,960.0,1
1,4,434,5,10,11,880.0,900.0,880.0,1
1,5,611,5,10,11,880.0,920.0,880.0,1
1,6,502,5,10,11,880.0,940.0,880.0,1
1,7,617,5,10,12,960.0,960.0,960.0,1
1,8,683,5,10,11,880.0,900.0,880.0,1
1,9,652,5,10,11,880.0,920.0,880.0,1
1,10,648,5,10,11,880.0,940.0,880.0,1
1,11,506,5,10,12,960.0,960.0,960.0,1
1,12,651,5,10,11,880.0,900.0,880.0,1
1,13,624,5,10,11,880.0,920.0,880.0,1
1,14,674,5,10,11,880.0,940.0,880.0,1
2,0,514,5,10,11,880.0,900.0,880.0,1
2,1,527,5,10,11,880.0,920.0,880.0,1
2,2,670,5,10,11,880.0,940.0,880.0,1
2,3,497,5,10,12,960.0,960.0,960.0,1
2,4,434,5,10,11,880.0,900.0,880.0,1
2,5,611,5,10,11,880.0,920.0,880.0,1
2,6,502,5,10,11,880.0,940.0,880.0,1
2,7,617,5,10,12,960.0,960.0,960.0,1
2,8,683,5,10,11,880.0,900.0,880.0,1
2,9,652,5,10,11,880.0,920.0,880.0,1
2,10,648,5,10,11,880.0,940.0,880.0,1
2,11,506,5,10,12,960.0,960.0,960.0,1
2,12,651,5,10,11,880.0,900.0,880.0,1
2,13,624,5,10,11,880.0,920.0,880.0,1
2,14,674,5,10,11,880.0,940.0,880.0,1
3,0,514,5,10,11,880.0,900.0,880.0,1
3,1,527,5,10,11,880.0,920.0,880.0,1
3,2,670,5,10,11,880.0,940.0,880.0,1
3,3,497,5,10,12,960.0,960.0,960.0,1
3,4,434,5,10,11,880.0,900.0,880.0,1
3,5,611,5,10,11,880.0,920.0,880.0,1
3,6,502,5,10,11,880.0,940.0,880.0,1
3,7,617,5,10,12,960.0,960.0,960.0,1
3,8,683,5,10,11,880.0,900.0,880.0,1
3,9,652,5,10,11,880.0,920.0,880.0,1
3,10,648,5,10,11,880.0,940.0,880.0,1
3,11,506,5,10,12,960.0,960.0,960.0,1
3,12,651,5,10,11,880.0,900.0,880.0,1
3,13,624,5,10,11,880.0,920.0,880.0,1
3,14,674,5,10,11,880.0,940.0,880.0,1
4,0,514,5,10,11,880.0,900.0,880.0,1
4,1,527,5,10,11,880.0,920.0,880.0,1
4,2,670,5,10,11,880.0,940.0,880.0,1
4,3,497,5,10,12,960.0,960.0,960.0,1
4,4,434,5,10,11,880.0,900.0,880.0,1
4,5,611,5,10,11,880.0,920.0,880.0,1
4,6,502,5,10,11,880.0,940.0,880.0,1
4,7,617,5,10,12,960.0,960.0,960.0,1
4,8,683,5,10,11,880.0,900.0,880.0,1
4,9,652,5,10,11,880.0,920.0,880.0,1
4,10,648,5,10,11,880.0,940.0,880.0,1
4,11,506,5,10,12,960.0,960.0,960.0,1
4,12,651,5,10,11,880.0,900.0,880.0,1
4,13,624,5,10,11,880.0,920.0,880.0,1
4,14,674,5,10,11,880.0,940.0,880.0,1
