ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,272,2,3,9,720.0,900.0,880.0,1
0,0,313,2,3,2,160.0,900.0,880.0,1
0,1,288,2,3,9,810.0,920.0,900.0,1
0,1,293,2,3,1,90.0,920.0,900.0,1
0,2,281,2,3,9,720.0,920.0,880.0,1
0,2,291,2,3,2,160.0,920.0,880.0,1
0,3,255,2,3,10,900.0,940.0,900.0,1
0,4,282,2,3,10,800.0,940.0,940.0,0
0,4,224,2,3,1,90.0,940.0,940.0,0
0,4,385,3,3,1,50.0,940.0,940.0,0
0,5,243,2,3,4,320.0,900.0,880.0,1
0,5,336,2,3,7,560.0,900.0,880.0,1
0,6,284,2,3,9,720.0,920.0,900.0,1
0,6,289,2,3,2,180.0,920.0,900.0,1
0,7,311,2,3,10,900.0,920.0,900.0,1
0,8,274,2,3,9,730.0,920.0,890.0,1
0,8,263,2,3,2,160.0,920.0,890.0,1
0,9,256,2,3,3,240.0,930.0,880.0,0
0,9,292,2,3,5,400.0,930.0,880.0,0
0,9,240,2,3,3,240.0,930.0,880.0,0
0,10,221,2,3,10,820.0,950.0,910.0,1
0,10,290,2,3,1,90.0,950.0,910.0,1
0,11,421,3,3,16,800.0,940.0,930.0,0
0,11,299,2,3,1,80.0,940.0,930.0,0
0,11,340,3,3,1,50.0,940.0,930.0,0
0,12,420,3,3,11,550.0,910.0,890.0,0
0,12,310,2,3,3,240.0,910.0,890.0,0
0,12,380,3,3,2,100.0,910.0,890.0,0
0,13,388,3,3,17,850.0,920.0,900.0,1
0,13,396,3,3,1,50.0,920.0,900.0,1
0,14,419,3,3,8,400.0,920.0,900.0,0
0,14,394,3,3,6,300.0,920.0,900.0,0
0,14,401,3,3,4,200.0,920.0,900.0,0
1,0,272,2,3,9,720.0,900.0,880.0,1
1,0,313,2,3,2,160.0,900.0,880.0,1
1,1,288,2,3,9,810.0,920.0,900.0,1
1,1,293,2,3,1,90.0,920.0,900.0,1
1,2,281,2,3,9,720.0,920.0,880.0,1
1,2,291,2,3,2,160.0,920.0,880.0,1
1,3,255,2,3,10,900.0,940.0,900.0,1
1,4,282,2,3,10,800.0,940.0,940.0,0
1,4,224,2,3,1,90.0,940.0,940.0,0
1,4,385,3,3,1,50.0,940.0,940.0,0
1,5,243,2,3,4,320.0,900.0,880.0,1
1,5,336,2,3,7,560.0,900.0,880.0,1
1,6,284,2,3,9,720.0,920.0,900.0,1
1,6,289,2,3,2,180.0,920.0,900.0,1
1,7,311,2,3,10,900.0,920.0,900.0,1
1,8,274,2,3,9,730.0,920.0,890.0,1
