ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,679,5,10,2,160.0,900.0,560.0,0
0,0,608,5,10,3,240.0,900.0,560.0,0
0,0,610,5,10,2,160.0,900.0,560.0,0
0,1,448,5,10,4,320.0,900.0,640.0,0
0,1,615,5,10,2,160.0,900.0,640.0,0
0,1,701,5,10,2,160.0,900.0,640.0,0
0,2,686,5,10,9,720.0,900.0,880.0,1
0,2,616,5,10,2,160.0,900.0,880.0,1
0,3,527,5,10,11,880.0,900.0,880.0,1
0,4,670,5,10,11,880.0,900.0,880.0,1
0,5,447,5,10,10,800.0,900.0,880.0,1
0,5,703,5,10,1,80.0,900.0,880.0,1
0,6,505,5,10,10,800.0,900.0,890.0,1
0,6,265,2,3,1,90.0,900.0,890.0,1
0,7,496,5,10,10,800.0,900.0,890.0,1
0,7,218,2,3,1,90.0,900.0,890.0,1
0,8,630,5,10,10,800.0,900.0,890.0,1
0,8,225,2,3,1,90.0,900.0,890.0,1
0,9,434,5,10,11,880.0,900.0,880.0,1
0,10,611,5,10,11,880.0,900.0,880.0,1
0,11,241,2,3,1,90.0,900.0,890.0,1
0,11,682,5,10,10,800.0,900.0,890.0,1
0,12,337,2,3,1,80.0,900.0,500.0,0
0,12,298,2,3,3,240.0,900.0,500.0,0
0,12,262,2,3,2,180.0,900.0,500.0,0
0,13,237,2,3,4,360.0,900.0,890.0,0
0,13,338,2,3,5,450.0,900.0,890.0,0
0,13,217,2,3,1,80.0,900.0,890.0,0
0,14,257,2,3,6,480.0,900.0,880.0,1
0,14,266,2,3,5,400.0,900.0,880.0,1
1,0,679,5,10,2,160.0,900.0,560.0,0
1,0,608,5,10,3,240.0,900.0,560.0,0
1,0,610,5,10,2,160.0,900.0,560.0,0
1,1,448,5,10,4,320.0,900.0,640.0,0
1,1,615,5,10,2,160.0,900.0,640.0,0
1,1,701,5,10,2,160.0,900.0,640.0,0
1,2,686,5,10,9,720.0,900.0,880.0,1
1,2,616,5,10,2,160.0,900.0,880.0,1
1,3,527,5,10,11,880.0,900.0,880.0,1
1,4,670,5,10,11,880.0,900.0,880.0,1
1,5,447,5,10,10,800.0,900.0,880.0,1
1,5,703,5,10,1,80.0,900.0,880.0,1
1,6,505,5,10,10,800.0,900.0,890.0,1
1,6,265,2,3,1,90.0,900.0,890.0,1
1,7,496,5,10,10,800.0,900.0,890.0,1
1,7,218,2,3,1,90.0,900.0,890.0,1
1,8,630,5,10,10,800.0,900.0,890.0,1
1,8,225,2,3,1,90.0,900.0,890.0,1
1,9,434,5,10,11,880.0,900.0,880.0,1
1,10,611,5,10,11,880.0,900.0,880.0,1
1,11,241,2,3,1,90.0,900.0,890.0,1
1,11,682,5,10,10,800.0,900.0,890.0,1
1,12,337,2,3,1,80.0,900.0,500.0,0
1,12,298,2,3,3,240.0,900.0,500.0,0
1,12,262,2,3,2,180.0,900.0,500.0,0
1,13,237,2,3,4,360.0,900.0,890.0,0
1,13,338,2,3,5,450.0,900.0,890.0,0
1,13,217,2,3,1,80.0,900.0,890.0,0
1,14,257,2,3,6,480.0,900.0,880.0,1
1,14,266,2,3,5,400.0,900.0,880.0,1
2,0,679,5,10,2,160.0,900.0,560.0,0
2,0,608,5,10,3,240.0,900.0,560.0,0
2,0,610,5,10,2,160.0,900.0,560.0,0
2,1,448,5,10,4,320.0,900.0,640.0,0
2,1,615,5,10,2,160.0,900.0,640.0,0
2,1,701,5,10,2,160.0,900.0,640.0,0
2,2,686,5,10,9,720.0,900.0,880.0,1
2,2,616,5,10,2,160.0,900.0,880.0,1
2,3,527,5,10,11,880.0,900.0,880.0,1
2,4,670,5,10,11,880.0,900.0,880.0,1
2,5,447,5,10,10,800.0,900.0,880.0,1
2,5,703,5,10,1,80.0,900.0,880.0,1
2,6,505,5,10,10,800.0,900.0,890.0,1
2,6,265,2,3,1,90.0,900.0,890.0,1
2,7,496,5,10,10,800.0,900.0,890.0,1
2,7,218,2,3,1,90.0,900.0,890.0,1
2,8,630,5,10,10,800.0,900.0,890.0,1
2,8,225,2,3,1,90.0,900.0,890.0,1
2,9,434,5,10,11,880.0,900.0,880.0,1
2,10,611,5,10,11,880.0,900.0,880.0,1
2,11,241,2,3,1,90.0,900.0,890.0,1
2,11,682,5,10,10,800.0,900.0,890.0,1
2,12,337,2,3,1,80.0,900.0,500.0,0
2,12,298,2,3,3,240.0,900.0,500.0,0
2,12,262,2,3,2,180.0,900.0,500.0,0
2,13,237,2,3,4,360.0,900.0,890.0,0
2,13,338,2,3,5,450.0,900.0,890.0,0
2,13,217,2,3,1,80.0,900.0,890.0,0
2,14,257,2,3,6,480.0,900.0,880.0,1
2,14,266,2,3,5,400.0,900.0,880.0,1
3,0,679,5,10,2,160.0,900.0,560.0,0
3,0,608,5,10,3,240.0,900.0,560.0,0
3,0,610,5,10,2,160.0,900.0,560.0,0
3,1,448,5,10,4,320.0,900.0,640.0,0
3,1,615,5,10,2,160.0,900.0,640.0,0
3,1,701,5,10,2,160.0,900.0,640.0,0
3,2,686,5,10,9,720.0,900.0,880.0,1
3,2,616,5,10,2,160.0,900.0,880.0,1
3,3,527,5,10,11,880.0,900.0,880.0,1
3,4,670,5,10,11,880.0,900.0,880.0,1
3,5,447,5,10,10,800.0,900.0,880.0,1
3,5,703,5,10,1,80.0,900.0,880.0,1
3,6,505,5,10,10,800.0,900.0,890.0,1
3,6,265,2,3,1,90.0,900.0,890.0,1
3,7,496,5,10,10,800.0,900.0,890.0,1
3,7,218,2,3,1,90.0,900.0,890.0,1
3,8,630,5,10,10,800.0,900.0,890.0,1
3,8,225,2,3,1,90.0,900.0,890.0,1
3,9,434,5,10,11,880.0,900.0,880.0,1
3,10,611,5,10,11,880.0,900.0,880.0,1
3,11,241,2,3,1,90.0,900.0,890.0,1
3,11,682,5,10,10,800.0,900.0,890.0,1
3,12,337,2,3,1,80.0,900.0,500.0,0
3,12,298,2,3,3,240.0,900.0,500.0,0
3,12,262,2,3,2,180.0,900.0,500.0,0
3,13,237,2,3,4,360.0,900.0,890.0,0
3,13,338,2,3,5,450.0,900.0,890.0,0
3,13,217,2,3,1,80.0,900.0,890.0,0
3,14,257,2,3,6,480.0,900.0,880.0,1
3,14,266,2,3,5,400.0,900.0,880.0,1
4,0,679,5,10,2,160.0,900.0,560.0,0
4,0,608,5,10,3,240.0,900.0,560.0,0
4,0,610,5,10,2,160.0,900.0,560.0,0
4,1,448,5,10,4,320.0,900.0,640.0,0
4,1,615,5,10,2,160.0,900.0,640.0,0
4,1,701,5,10,2,160.0,900.0,640.0,0
4,2,686,5,10,9,720.0,900.0,880.0,1
4,2,616,5,10,2,160.0,900.0,880.0,1
4,3,527,5,10,11,880.0,900.0,880.0,1
4,4,670,5,10,11,880.0,900.0,880.0,1
4,5,447,5,10,10,800.0,900.0,880.0,1
4,5,703,5,10,1,80.0,900.0,880.0,1
4,6,505,5,10,10,800.0,900.0,890.0,1
4,6,265,2,3,1,90.0,900.0,890.0,1
4,7,496,5,10,10,800.0,900.0,890.0,1
4,7,218,2,3,1,90.0,900.0,890.0,1
4,8,630,5,10,10,800.0,900.0,890.0,1
4,8,225,2,3,1,90.0,900.0,890.0,1
4,9,434,5,10,11,880.0,900.0,880.0,1
4,10,611,5,10,11,880.0,900.0,880.0,1
4,11,241,2,3,1,90.0,900.0,890.0,1
4,11,682,5,10,10,800.0,900.0,890.0,1
4,12,337,2,3,1,80.0,900.0,500.0,0
4,12,298,2,3,3,240.0,900.0,500.0,0
4,12,262,2,3,2,180.0,900.0,500.0,0
4,13,237,2,3,4,360.0,900.0,890.0,0
4,13,338,2,3,5,450.0,900.0,890.0,0
4,13,217,2,3,1,80.0,900.0,890.0,0
4,14,257,2,3,6,480.0,900.0,880.0,1
4,14,266,2,3,5,400.0,900.0,880.0,1
