alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.3,0,-1153.3529456177,12800.16665207834,0.0,-1745.9172137619655,12889.271531235081,1749.5142438875907,-10943.093390010628,12393964.723167032,-14159.750773122592,-1855.8225980959946,-6.722342454703399,40.0,507.0,0.3333333333333333,0.0,0.9997530864197531,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.3,1,-1004.2628286178827,13139.378421429774,0.0,-1781.6749398667966,13230.097778257845,1781.6749398667966,-10809.43003148369,12436091.080270242,-14253.399518934373,0.0,-6.732182214658079,45.0,500.0,0.0,0.0,0.9876543209876543,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.3,2,-1362.3980990735276,12768.252557462994,0.0,-1786.2461058943761,12426.23240966432,1678.2320118115263,-9178.935893556665,12467997.819142748,-14289.968847155009,-3137.6239976836923,-4.80862994580341,31.0,506.0,0.9333333333333333,0.0,0.9995061728395062,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.3,3,-1071.8781247448906,13279.462765859764,0.0,-1798.5111590825604,13341.556002562784,1794.8215381569128,-11057.86331687952,12553607.89039627,-14388.08927266048,-219.20404245550918,-6.952943215966663,44.0,499.0,0.06666666666666667,0.0,0.985679012345679,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.3,4,-1437.6326944696746,14055.964019795381,0.0,-1952.5574409973874,13986.123006769747,1912.6873008494508,-10329.22125582913,13628850.938161766,-15620.4595279791,-1043.3034243914003,-4.1213225793747625,29.0,506.0,1.0,0.0,0.9995061728395062,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.5,0,6083.636729479499,6629.7390492796085,0.0,1007.4827706155571,11227.460641056765,-712.6914183413874,-2890.2503450552736,10115231.89360468,-13081.801428972558,-26413.09017831833,-5.260915608762227,32.0,455.0,0.8666666666666667,0.0,0.9997530864197531,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.5,1,-1314.4418987623867,12501.54587198908,0.0,-1749.6716092259176,12440.781924673069,1721.0876196943373,-8848.3119390058,12536572.376413401,-14190.840343351243,-7747.790679082372,-6.019519925301981,41.0,510.0,0.26666666666666666,0.0,1.0,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.5,2,-1296.515039947972,13056.947803070196,-43.91144196586009,-1799.337862778207,12968.036274406075,1714.3256668484657,-9813.347151767053,13016424.064375501,-14783.619586330135,-2912.0307202976533,-6.725621481027519,42.0,510.0,0.2,0.0,1.0,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.5,3,-1105.1816815594127,13790.095922845183,0.0,-1868.2573551767775,13880.897774428862,1868.2573551767775,-11635.465852381833,13064540.675993754,-14960.458086850213,-67.35516258668932,-6.632943405418755,44.0,506.0,0.06666666666666667,0.0,0.9987654320987654,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.5,4,-218.84290623984234,12962.160237694785,0.0,-1497.2957776428498,13570.093819353231,1509.9533200991104,-10585.118995215289,12925502.308678765,-14982.196992685305,-2601.6622618859446,-6.22212023416776,40.0,499.0,0.3333333333333333,0.0,0.9995061728395062,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.7,0,17637.375384888648,0.0,-15080.615138990277,8895.33529935859,624.4448691557377,5632.401534986644,-1357.217250445591,13422424.870526781,-14789.098936393499,-44245.270289369415,-5.419116481550625,37.0,491.0,0.5333333333333333,0.0,1.0,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.7,1,16316.6820690675,0.0,-13098.702853358995,8244.356115131504,699.1163673335647,3542.1096131952645,-1604.6505167465773,12381207.65353999,-13821.15056984254,-37161.266840183336,-6.490563714868206,40.0,484.0,0.3333333333333333,0.0,0.9997530864197531,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.7,2,18157.91043708656,0.0,-15528.362054545676,9170.376448159166,694.5708031004029,5219.650224524778,-1486.2842913911577,13740300.93985561,-15192.636158982179,-44680.48814447978,-6.423130464698697,42.0,489.0,0.2,0.0,0.9972839506172839,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.7,3,18621.46414867943,0.0,-15705.49779135792,9387.20033617639,655.1428129251143,5988.485488502605,-1465.7787751896308,14028284.0373446,-15555.7089729117,-56744.564410559346,-5.357645616407808,38.0,490.0,0.4666666666666667,0.0,0.9997530864197531,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.7,4,16504.06582569912,0.0,-13972.408864336594,8333.846236764442,642.748626115964,4714.825653405313,-1311.831277886576,12433779.734445993,-13793.134246822883,-38439.41321581996,-6.449141706961697,36.0,488.0,0.6,0.0,0.9982716049382716,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.85,0,17159.907972512745,0.0,-14356.952904936023,8648.249975617297,578.8420662974312,6237.239776653974,-1376.8692390639583,13047675.971289719,-14435.704004019504,-56605.16661194949,-6.05081716618698,38.0,490.0,0.4666666666666667,0.0,0.9995061728395062,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.85,1,17379.964101746224,0.0,-14500.057784000228,8781.970569997146,672.0158564715015,5144.214782396592,-1514.1363123179995,13134299.578552421,-14591.168972675845,-41867.24385177657,-6.587594530130934,39.0,487.0,0.4,0.0,0.9987654320987654,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.85,2,17495.890325790027,0.0,-14301.552753686788,8840.282537313127,697.5878522303973,5043.128627884993,-1393.1338976733982,13172020.98059656,-14707.620779857582,-39669.45309054777,-5.636762638415613,36.0,485.0,0.6,0.0,0.9987654320987654,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.85,3,15684.348538488284,0.0,-13433.314638389547,7913.8260451873775,589.7661690867023,5261.639749824326,-1357.1494608304083,11872057.065816224,-13115.175403214807,-40829.08029992718,-6.240052319422725,37.0,490.0,0.5333333333333333,0.0,0.9990123456790123,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.85,4,15999.05395363933,0.0,-12991.099513836845,8086.189561873916,636.5089094194676,4813.327858199056,-1404.9105162883277,12217396.18755202,-13569.056675058626,-37977.20610784644,-7.236312590374887,40.0,487.0,0.3333333333333333,0.0,1.0,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
1.0,0,17143.85433904132,0.0,-14835.654425602523,8647.951035211006,603.001450609748,6034.942763757851,-1237.5446468387006,12914607.687521711,-14266.333833197219,-48663.197072683404,-5.722909283251356,35.0,490.0,0.6666666666666666,0.0,0.9990123456790123,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
1.0,1,18143.518979060977,0.0,-14023.227608159632,9145.787528739893,705.4419676059199,3878.332199762891,-1618.146790140383,13785446.7472577,-15441.013758466777,-54648.96452072451,-6.860466385089781,42.0,485.0,0.2,0.0,0.9982716049382716,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
1.0,2,17071.649825224857,0.0,-13826.081919628801,8622.410246465575,672.2871029327795,4742.786895236963,-1465.8149004479185,12991949.061791021,-14462.664810627286,-38534.89417483723,-7.221144055961645,39.0,489.0,0.4,0.0,1.0,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
1.0,3,17356.192879774415,0.0,-14769.879608529329,8766.04340181465,670.4160047951232,4276.416567166812,-1271.135960177205,13128987.936621811,-14533.224204377659,-39849.56679650475,-5.745807588671118,37.0,488.0,0.5333333333333333,0.0,0.9982716049382716,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
1.0,4,16647.50967271333,0.0,-14343.394559195604,8412.349835083767,638.0727027333426,5226.6134497264775,-1500.1259762212173,12600321.709155979,-13912.689593268038,-41303.62224800563,-6.462783097835185,39.0,487.0,0.4,0.0,0.9992592592592593,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
-1.0,0,2463.0021523733712,90.40018400086217,579.3650080899899,758.3968752083161,607.5486026587174,725.6212201795713,-7035.712462001109,11784618.630649634,-12945.852770810627,-29284.89224869943,-7.082575878716339,,,,,,,,,,,,,,,,,,,,
-1.0,1,1614.6343338959075,-278.54352523809155,991.7049912219194,409.0977694954471,78.75418269144079,192.074556839171,-6871.749132268317,11493348.403818706,-12548.041853935374,-28787.48178969502,-8.021566293066407,,,,,,,,,,,,,,,,,,,,
-1.0,2,1350.764533081714,830.146516890992,526.802232841673,4.441851162005529,1645.7809379907533,1394.8644758333273,-7051.243956966317,11482566.2994614,-12724.004740716007,-25606.842272450267,-7.478424965950147,,,,,,,,,,,,,,,,,,,,
-1.0,3,1945.016028142401,-180.22121384388947,1041.645793019205,528.2337834475005,757.1080418005107,407.5253575490804,-7058.243674895542,11911098.643963372,-13442.864493574318,-29537.405569227092,-6.681247313819893,,,,,,,,,,,,,,,,,,,,
-1.0,4,1696.749501671194,848.0551758590088,1087.4422122148965,193.52775068583995,2172.438721414366,325.8582239344369,-6947.601196465917,11586538.185697313,-12791.400827168083,-25322.221928710722,-6.867408231943072,,,,,,,,,,,,,,,,,,,,
