ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,525,5,10,11,880.0,900.0,880.0,1
0,1,531,5,10,11,880.0,920.0,880.0,1
0,2,596,5,10,11,880.0,940.0,930.0,1
0,2,385,3,3,1,50.0,940.0,930.0,1
0,3,456,5,10,11,880.0,910.0,880.0,1
0,4,535,5,10,10,800.0,930.0,890.0,1
0,4,293,2,3,1,90.0,930.0,890.0,1
0,5,555,5,10,10,800.0,940.0,900.0,1
0,5,380,3,3,2,100.0,940.0,900.0,1
0,6,473,5,10,10,800.0,940.0,900.0,1
0,6,399,3,3,2,100.0,940.0,900.0,1
0,7,543,5,10,10,800.0,940.0,900.0,1
0,7,361,3,3,2,100.0,940.0,900.0,1
0,8,592,5,10,10,800.0,940.0,930.0,0
0,8,703,5,10,1,80.0,940.0,930.0,0
0,8,340,3,3,1,50.0,940.0,930.0,0
0,9,430,5,10,9,720.0,910.0,880.0,1
0,9,313,2,3,2,160.0,910.0,880.0,1
0,10,515,5,10,9,720.0,930.0,920.0,1
0,10,401,3,3,4,200.0,930.0,920.0,1
0,11,567,5,10,9,720.0,910.0,880.0,1
0,11,291,2,3,2,160.0,910.0,880.0,1
0,12,586,5,10,9,720.0,930.0,900.0,1
0,12,289,2,3,2,180.0,930.0,900.0,1
0,13,542,5,10,9,720.0,930.0,920.0,1
0,13,351,3,3,4,200.0,930.0,920.0,1
0,14,421,3,3,16,800.0,910.0,900.0,1
0,14,397,3,3,2,100.0,910.0,900.0,1
1,0,525,5,10,11,880.0,900.0,880.0,1
1,1,531,5,10,11,880.0,920.0,880.0,1
1,2,596,5,10,11,880.0,940.0,930.0,1
1,2,385,3,3,1,50.0,940.0,930.0,1
1,3,456,5,10,11,880.0,910.0,880.0,1
1,4,535,5,10,10,800.0,930.0,890.0,1
1,4,293,2,3,1,90.0,930.0,890.0,1
1,5,555,5,10,10,800.0,940.0,900.0,1
1,5,380,3,3,2,100.0,940.0,900.0,1
1,6,473,5,10,10,800.0,940.0,900.0,1
1,6,399,3,3,2,100.0,940.0,900.0,1
1,7,543,5,10,10,800.0,940.0,900.0,1
1,7,361,3,3,2,100.0,940.0,900.0,1
1,8,592,5,10,10,800.0,940.0,930.0,0
1,8,703,5,10,1,80.0,940.0,930.0,0
1,8,340,3,3,1,50.0,940.0,930.0,0
1,9,430,5,10,9,720.0,910.0,880.0,1
1,9,313,2,3,2,160.0,910.0,880.0,1
1,10,515,5,10,9,720.0,930.0,920.0,1
1,10,401,3,3,4,200.0,930.0,920.0,1
1,11,567,5,10,9,720.0,910.0,880.0,1
