ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,165,1,6,18,900.0,900.0,900.0,1
0,1,2,1,6,17,850.0,900.0,900.0,1
0,1,201,1,6,1,50.0,900.0,900.0,1
0,2,58,1,6,16,800.0,900.0,900.0,1
0,2,34,1,6,2,100.0,900.0,900.0,1
0,3,188,1,6,14,840.0,900.0,890.0,1
0,3,100,1,6,1,50.0,900.0,890.0,1
0,4,198,1,6,14,700.0,910.0,900.0,0
0,4,99,1,6,3,150.0,910.0,900.0,0
0,4,35,1,6,1,50.0,910.0,900.0,0
0,5,143,1,6,14,700.0,910.0,900.0,0
0,5,101,1,6,2,100.0,910.0,900.0,0
0,5,197,1,6,2,100.0,910.0,900.0,0
0,6,199,1,6,12,600.0,910.0,900.0,1
0,6,105,1,6,6,300.0,910.0,900.0,1
0,7,107,1,6,10,500.0,910.0,900.0,0
0,7,200,1,6,7,350.0,910.0,900.0,0
0,7,81,1,6,1,50.0,910.0,900.0,0
0,8,191,1,6,9,450.0,910.0,870.0,1
0,8,144,1,6,6,420.0,910.0,870.0,1
0,9,54,1,6,14,700.0,940.0,900.0,0
0,9,65,1,6,2,100.0,940.0,900.0,0
0,9,20,1,6,2,100.0,940.0,900.0,0
0,10,131,1,6,15,750.0,940.0,900.0,1
0,10,216,1,6,3,150.0,940.0,900.0,1
0,11,111,1,6,16,800.0,940.0,930.0,0
0,11,214,1,6,1,50.0,940.0,930.0,0
0,11,703,5,6,1,80.0,940.0,930.0,0
0,12,61,1,6,14,700.0,910.0,900.0,1
0,12,66,1,6,4,200.0,910.0,900.0,1
0,13,136,1,6,15,750.0,910.0,900.0,1
0,13,112,1,6,3,150.0,910.0,900.0,1
0,14,13,1,6,17,850.0,910.0,900.0,1
0,14,355,3,3,1,50.0,910.0,900.0,1
1,0,165,1,6,18,900.0,900.0,900.0,1
1,1,2,1,6,17,850.0,900.0,900.0,1
1,1,201,1,6,1,50.0,900.0,900.0,1
1,2,58,1,6,16,800.0,900.0,900.0,1
1,2,34,1,6,2,100.0,900.0,900.0,1
1,3,188,1,6,14,840.0,900.0,890.0,1
1,3,100,1,6,1,50.0,900.0,890.0,1
1,4,198,1,6,14,700.0,910.0,900.0,0
1,4,99,1,6,3,150.0,910.0,900.0,0
1,4,35,1,6,1,50.0,910.0,900.0,0
1,5,143,1,6,14,700.0,910.0,900.0,0
1,5,101,1,6,2,100.0,910.0,900.0,0
1,5,197,1,6,2,100.0,910.0,900.0,0
1,6,199,1,6,12,600.0,910.0,900.0,1
1,6,105,1,6,6,300.0,910.0,900.0,1
1,7,107,1,6,10,500.0,910.0,900.0,0
1,7,200,1,6,7,350.0,910.0,900.0,0
1,7,81,1,6,1,50.0,910.0,900.0,0
1,8,191,1,6,9,450.0,910.0,870.0,1
1,8,144,1,6,6,420.0,910.0,870.0,1
1,9,54,1,6,14,700.0,940.0,900.0,0
1,9,65,1,6,2,100.0,940.0,900.0,0
1,9,20,1,6,2,100.0,940.0,900.0,0
1,10,131,1,6,15,750.0,940.0,900.0,1
1,10,216,1,6,3,150.0,940.0,900.0,1
1,11,111,1,6,16,800.0,940.0,930.0,0
1,11,214,1,6,1,50.0,940.0,930.0,0
1,11,703,5,6,1,80.0,940.0,930.0,0
1,12,61,1,6,14,700.0,910.0,900.0,1
1,12,66,1,6,4,200.0,910.0,900.0,1
1,13,136,1,6,15,750.0,910.0,900.0,1
1,13,112,1,6,3,150.0,910.0,900.0,1
1,14,13,1,6,17,850.0,910.0,900.0,1
1,14,355,3,3,1,50.0,910.0,900.0,1
2,0,165,1,6,18,900.0,900.0,900.0,1
2,1,2,1,6,17,850.0,900.0,900.0,1
2,1,201,1,6,1,50.0,900.0,900.0,1
2,2,58,1,6,16,800.0,900.0,900.0,1
2,2,34,1,6,2,100.0,900.0,900.0,1
2,3,188,1,6,14,840.0,900.0,890.0,1
2,3,100,1,6,1,50.0,900.0,890.0,1
2,4,198,1,6,14,700.0,910.0,900.0,0
2,4,99,1,6,3,150.0,910.0,900.0,0
2,4,35,1,6,1,50.0,910.0,900.0,0
2,5,143,1,6,14,700.0,910.0,900.0,0
2,5,101,1,6,2,100.0,910.0,900.0,0
2,5,197,1,6,2,100.0,910.0,900.0,0
2,6,199,1,6,12,600.0,910.0,900.0,1
2,6,105,1,6,6,300.0,910.0,900.0,1
2,7,107,1,6,10,500.0,910.0,900.0,0
2,7,200,1,6,7,350.0,910.0,900.0,0
2,7,81,1,6,1,50.0,910.0,900.0,0
2,8,191,1,6,9,450.0,910.0,870.0,1
2,8,144,1,6,6,420.0,910.0,870.0,1
2,9,54,1,6,14,700.0,940.0,900.0,0
2,9,65,1,6,2,100.0,940.0,900.0,0
2,9,20,1,6,2,100.0,940.0,900.0,0
2,10,131,1,6,15,750.0,940.0,900.0,1
2,10,216,1,6,3,150.0,940.0,900.0,1
2,11,111,1,6,16,800.0,940.0,930.0,0
2,11,214,1,6,1,50.0,940.0,930.0,0
2,11,703,5,6,1,80.0,940.0,930.0,0
2,12,61,1,6,14,700.0,910.0,900.0,1
2,12,66,1,6,4,200.0,910.0,900.0,1
2,13,136,1,6,15,750.0,910.0,900.0,1
2,13,112,1,6,3,150.0,910.0,900.0,1
2,14,13,1,6,17,850.0,910.0,900.0,1
2,14,355,3,3,1,50.0,910.0,900.0,1
3,0,165,1,6,18,900.0,900.0,900.0,1
3,1,2,1,6,17,850.0,900.0,900.0,1
3,1,201,1,6,1,50.0,900.0,900.0,1
3,2,58,1,6,16,800.0,900.0,900.0,1
3,2,34,1,6,2,100.0,900.0,900.0,1
3,3,188,1,6,14,840.0,900.0,890.0,1
3,3,100,1,6,1,50.0,900.0,890.0,1
3,4,198,1,6,14,700.0,910.0,900.0,0
3,4,99,1,6,3,150.0,910.0,900.0,0
3,4,35,1,6,1,50.0,910.0,900.0,0
3,5,143,1,6,14,700.0,910.0,900.0,0
3,5,101,1,6,2,100.0,910.0,900.0,0
3,5,197,1,6,2,100.0,910.0,900.0,0
3,6,199,1,6,12,600.0,910.0,900.0,1
3,6,105,1,6,6,300.0,910.0,900.0,1
3,7,107,1,6,10,500.0,910.0,900.0,0
3,7,200,1,6,7,350.0,910.0,900.0,0
3,7,81,1,6,1,50.0,910.0,900.0,0
3,8,191,1,6,9,450.0,910.0,870.0,1
3,8,144,1,6,6,420.0,910.0,870.0,1
3,9,54,1,6,14,700.0,940.0,900.0,0
3,9,65,1,6,2,100.0,940.0,900.0,0
3,9,20,1,6,2,100.0,940.0,900.0,0
3,10,131,1,6,15,750.0,940.0,900.0,1
3,10,216,1,6,3,150.0,940.0,900.0,1
3,11,111,1,6,16,800.0,940.0,930.0,0
3,11,214,1,6,1,50.0,940.0,930.0,0
3,11,703,5,6,1,80.0,940.0,930.0,0
3,12,61,1,6,14,700.0,910.0,900.0,1
3,12,66,1,6,4,200.0,910.0,900.0,1
3,13,136,1,6,15,750.0,910.0,900.0,1
3,13,112,1,6,3,150.0,910.0,900.0,1
3,14,13,1,6,17,850.0,910.0,900.0,1
3,14,355,3,3,1,50.0,910.0,900.0,1
4,0,165,1,6,18,900.0,900.0,900.0,1
4,1,2,1,6,17,850.0,900.0,900.0,1
4,1,201,1,6,1,50.0,900.0,900.0,1
4,2,58,1,6,16,800.0,900.0,900.0,1
4,2,34,1,6,2,100.0,900.0,900.0,1
4,3,188,1,6,14,840.0,900.0,890.0,1
4,3,100,1,6,1,50.0,900.0,890.0,1
4,4,198,1,6,14,700.0,910.0,900.0,0
4,4,99,1,6,3,150.0,910.0,900.0,0
4,4,35,1,6,1,50.0,910.0,900.0,0
4,5,143,1,6,14,700.0,910.0,900.0,0
4,5,101,1,6,2,100.0,910.0,900.0,0
4,5,197,1,6,2,100.0,910.0,900.0,0
4,6,199,1,6,12,600.0,910.0,900.0,1
4,6,105,1,6,6,300.0,910.0,900.0,1
4,7,107,1,6,10,500.0,910.0,900.0,0
4,7,200,1,6,7,350.0,910.0,900.0,0
4,7,81,1,6,1,50.0,910.0,900.0,0
4,8,191,1,6,9,450.0,910.0,870.0,1
4,8,144,1,6,6,420.0,910.0,870.0,1
4,9,54,1,6,14,700.0,940.0,900.0,0
4,9,65,1,6,2,100.0,940.0,900.0,0
4,9,20,1,6,2,100.0,940.0,900.0,0
4,10,131,1,6,15,750.0,940.0,900.0,1
4,10,216,1,6,3,150.0,940.0,900.0,1
